"","Date","Fund.ID","NAV","NAV.date","NCF","CD","CC","Age.week","NAV.date.diff","delta.CC","delta.CD","delta.NCF","delta.NAV","delta.NAV.NCF","Return.NAV","Return.EVB","TVPI","RVPI","CD2CC","NAV2Com","Fuel.Level"
"20",2005-06-30,"951976",33550,"2005-05-31",-5228048,4281555,9509603,420,4,696541,2392924,1696383,6835780,8532163,255.3119,12.6864,0.4538,0.0035,0.4502,0.0034,0.0732
"21",2006-06-30,"951976",6869330,"2006-02-28",-3531665,6674479,10206144,472,17,0,0,0,319070,319070,1.0464,1.0464,1.327,0.6731,0.654,0.6731,0.6736
"22",2007-06-30,"951976",7188400,"2007-05-31",-3531665,6674479,10206144,524,4,17825,4180731,4162906,-7186420,-3023514,0.5794,0.5804,1.3583,0.7043,0.654,0.7043,0.7048
"23",2008-06-30,"951976",1980,"2008-05-31",631241,10855210,10223969,577,4,0,0,0,-1980,-1980,0,0,1.0619,2e-04,1.0617,2e-04,2e-04
"24",2009-06-30,"951976",0,"2009-05-31",631241,10855210,10223969,629,4,0,0,0,0,0,NA,NA,1.0617,0,1.0617,0,0
"25",2010-06-30,"951976",0,"2010-05-31",631241,10855210,10223969,681,4,0,0,0,0,0,NA,NA,1.0617,0,1.0617,0,0
"26",2011-06-30,"951976",0,"2011-05-31",631241,10855210,10223969,733,4,NA,NA,NA,NA,NA,NA,NA,1.0617,0,1.0617,0,0
"27",2007-12-31,"9513249",NA,NA,NA,NA,NA,-52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"28",2008-12-31,"9513249",0,"2008-12-31",-30000,0,30000,0,0,260000,0,-260000,0,-260000,-Inf,0,0,0,0,0,0.9969
"29",2009-12-31,"9513249",0,"2009-12-31",-290000,0,290000,52,0,1899000,0,-1899000,108000,-1791000,-Inf,0.0569,0,0,0,0,0.9697
"30",2010-12-31,"9513249",108000,"2010-06-30",-2189000,0,2189000,104,26,1301000,0,-1301000,2636530,1335530,13.366,1.9479,0.0493,0.0493,0,0.0108,0.7823
"31",2011-12-31,"9513249",2744530,"2011-12-31",-3490000,0,3490000,156,0,959000,0,-959000,1083830,124830,1.0455,1.0337,0.7864,0.7864,0,0.2745,0.922
"32",2012-12-31,"9513249",3828360,"2012-12-31",-4449000,0,4449000,209,0,2300000,0,-2300000,596280,-1703720,0.555,0.722,0.8605,0.8605,0,0.3828,0.9351
"33",2013-12-31,"9513249",4424640,"2013-12-31",-6749000,0,6749000,261,0,2561000,0,-2561000,3581960,1020960,1.2307,1.1462,0.6556,0.6556,0,0.4425,0.7569
"34",2014-12-31,"9513249",8006600,"2014-12-31",-9310000,0,9310000,313,0,250000,258120,8120,616520,624640,1.078,1.0757,0.86,0.86,0,0.8007,0.8637
"35",2015-12-31,"9513249",8623120,"2015-06-30",-9301880,258120,9560000,365,26,NA,NA,NA,NA,NA,NA,NA,0.929,0.902,0.027,0.8623,0.902
"36",2006-06-30,"958210",NA,NA,NA,NA,NA,-39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"37",2007-06-30,"958210",2776400,"2007-06-30",-2877132,0,2877132,13,0,801996,181,-801815,1157350,355535,1.1281,1.0994,0.965,0.965,0,0.2776,0.9896
"38",2008-06-30,"958210",3933750,"2008-03-31",-3678947,181,3679128,65,13,1884029,225953,-1658076,417970,-1240106,0.6848,0.7868,1.0693,1.0692,0,0.3934,1.0262
"39",2009-06-30,"958210",4351720,"2009-06-30",-5337023,226134,5563157,117,0,2515971,111252,-2404719,2961710,556991,1.128,1.0811,0.8229,0.7822,0.0406,0.4352,0.8751
"40",2010-06-30,"958210",7313430,"2010-06-30",-7741742,337386,8079128,170,0,802872,489528,-313344,5990910,5677566,1.7763,1.6995,0.947,0.9052,0.0418,0.7313,0.9211
"41",2011-06-30,"958210",13304340,"2011-06-30",-8055086,826914,8882000,222,0,118000,3943086,3825086,-4394340,-569254,0.9572,0.9576,1.591,1.4979,0.0931,1.3304,1.4559
"42",2012-06-30,"958210",8910000,"2012-06-30",-4230000,4770000,9000000,274,0,-100000,3062000,3162000,-2858000,304000,1.0341,1.0345,1.52,0.99,0.53,0.891,0.9907
"43",2013-06-30,"958210",6052000,"2013-06-30",-1068000,7832000,8900000,326,0,300000,1828000,1528000,-1820000,-292000,0.9518,0.954,1.56,0.68,0.88,0.6052,0.7064
"44",2014-06-30,"958210",4232000,"2014-06-30",460000,9660000,9200000,378,0,500000,913000,413000,618000,1031000,1.2436,1.2179,1.51,0.46,1.05,0.4232,0.4878
"45",2015-06-30,"958210",4850000,"2015-06-30",873000,10573000,9700000,430,0,NA,NA,NA,NA,NA,NA,NA,1.59,0.5,1.09,0.485,0.5
"46",2011-12-31,"9520162",NA,NA,NA,NA,NA,-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"47",2012-12-31,"9520162",277740,"2012-12-31",-425000,0,425000,39,0,1175000,0,-1175000,1022820,-152180,0.4521,0.8952,0.6535,0.6535,0,0.0278,0.9541
"48",2013-12-31,"9520162",1300560,"2013-12-31",-1600000,0,1600000,91,0,1610000,0,-1610000,1553130,-56870,0.9563,0.9805,0.8128,0.8128,0,0.1301,0.9067
"49",2014-12-31,"9520162",2853690,"2014-12-31",-3210000,0,3210000,144,0,0,0,0,0,0,1,1,0.889,0.889,0,0.2854,0.889
"50",2015-12-31,"9520162",2853690,"2014-12-31",-3210000,0,3210000,196,52,NA,NA,NA,NA,NA,NA,NA,0.889,0.889,0,0.2854,0.889
"51",1993-12-31,"95821",NA,NA,NA,NA,NA,-39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"52",1994-12-31,"95821",2207290,"1994-12-31",-2221168,391,2221559,13,0,4254669,495157,-3759512,3458610,-300902,0.8637,0.9534,0.9938,0.9936,2e-04,0.2207,0.9989
"53",1995-12-31,"95821",5665900,"1995-12-31",-5980680,495548,6476228,65,0,2267448,1108524,-1158924,2357010,1198086,1.2115,1.151,0.9514,0.8749,0.0765,0.5666,0.935
"54",1996-12-31,"95821",8022910,"1996-12-31",-7139604,1604072,8743676,118,0,914844,1231909,317065,7116010,7433075,1.9265,1.8316,1.101,0.9176,0.1835,0.8023,0.9422
"55",1997-12-31,"95821",15138920,"1997-12-31",-6822539,2835981,9658520,170,0,1042391,4151858,3109467,-1765330,1344137,1.0888,1.0831,1.861,1.5674,0.2936,1.5139,1.4398
"56",1998-12-31,"95821",13373590,"1998-12-31",-3713072,6987839,10700911,222,0,68024,200006,131982,5805910,5937892,1.444,1.4418,1.9028,1.2498,0.653,1.2498,1.2145
"57",1999-12-31,"95821",19179500,"1999-12-31",-3581090,7187845,10768935,274,0,68024,1047938,979914,-5971060,-4991146,0.7398,0.7407,2.4485,1.781,0.6675,1.781,1.675
"58",2000-12-31,"95821",13208440,"2000-12-31",-2601176,8235783,10836959,326,0,39015,11898352,11859337,-10636640,1222697,1.0926,1.0923,1.9788,1.2188,0.76,1.2188,1.1903
"59",2001-12-31,"95821",2571800,"2001-12-31",9258161,20134135,10875974,378,0,68024,55155,-12869,-266970,-279839,0.8912,0.894,2.0877,0.2365,1.8512,0.2365,0.3335
"60",2002-12-31,"95821",2304830,"2002-12-31",9245292,20189290,10943998,431,0,68024,434077,366053,-1572360,-1206307,0.4766,0.4916,2.0554,0.2106,1.8448,0.2106,0.3066
"61",2003-12-31,"95821",732470,"2003-12-31",9611345,20623367,11012022,483,0,6437,530963,524526,-289930,234596,1.3203,1.3175,1.9393,0.0665,1.8728,0.0665,0.175
"62",2004-12-31,"95821",442540,"2004-12-31",10135871,21154330,11018459,535,0,0,218511,218511,-120720,97791,1.221,1.221,1.9601,0.0402,1.9199,0.0402,0.1512
"63",2005-12-31,"95821",321820,"2005-12-31",10354382,21372841,11018459,587,0,0,594271,594271,-150450,443821,2.3791,2.3791,1.9689,0.0292,1.9397,0.0292,0.1415
"64",2006-12-31,"95821",171370,"2006-12-31",10948653,21967112,11018459,639,0,0,0,0,-72460,-72460,0.5772,0.5772,2.0092,0.0156,1.9937,0.0156,0.1294
"65",2007-12-31,"95821",98910,"2007-12-31",10948653,21967112,11018459,691,0,1501540,1512889,11349,21090,32439,1.328,1.0203,2.0026,0.009,1.9937,0.009,0.1236
"66",2008-12-31,"95821",120000,"2008-12-31",10960002,23480001,12519999,744,0,0,40000,40000,-40000,0,1,1,1.885,0.0096,1.8754,0.0096,0.0048
"67",2009-12-31,"95821",80000,"2009-12-31",11000002,23520001,12519999,796,0,0,20000,20000,20000,40000,1.5,1.5,1.885,0.0064,1.8786,0.0064,0.0016
"68",2010-12-31,"95821",100000,"2010-12-31",11020002,23540001,12519999,848,0,0,20000,20000,-20000,0,1,1,1.8882,0.008,1.8802,0.008,0.0032
"69",2011-12-31,"95821",80000,"2011-12-31",11040002,23560001,12519999,900,0,-60000,-60000,0,-20000,-20000,0.75,0,1.8882,0.0064,1.8818,0.0064,0.0016
"70",2012-12-31,"95821",60000,"2012-12-31",11040002,23500001,12459999,952,0,0,39432,39432,-60000,-20568,0.6572,0.6572,1.8909,0.0048,1.886,0.0048,0.0048
"71",2013-12-31,"95821",0,"2013-12-31",11079434,23539433,12459999,1005,0,0,0,0,0,0,NA,NA,1.8892,0,1.8892,0,0
"72",2014-12-31,"95821",0,"2014-12-31",11079434,23539433,12459999,1057,0,0,0,0,0,0,NA,NA,1.8892,0,1.8892,0,0
"73",2015-12-31,"95821",0,"2015-09-30",11079434,23539433,12459999,1109,13,NA,NA,NA,NA,NA,NA,NA,1.8892,0,1.8892,0,0
"74",2009-06-30,"9512987",NA,NA,NA,NA,NA,-78,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"75",2010-06-30,"9512987",NA,NA,NA,NA,NA,-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"76",2011-06-30,"9512987",2301740,"2011-06-30",-2775607,33959,2809566,26,0,3274258,6889,-3267369,3673420,406051,1.1764,1.0728,0.8313,0.8193,0.0121,0.2302,0.9411
"77",2012-06-30,"9512987",5975160,"2012-06-30",-6042976,40848,6083824,78,0,688707,28328,-660379,434550,-225829,0.9622,0.9661,0.9889,0.9821,0.0067,0.5975,0.9874
"78",2013-06-30,"9512987",6409710,"2013-06-30",-6703355,69176,6772531,130,0,1321482,51643,-1269839,227060,-1042779,0.8373,0.8651,0.9566,0.9464,0.0102,0.641,0.9579
"79",2014-06-30,"9512987",6636770,"2014-06-30",-7973194,120819,8094013,182,0,533547,6888,-526659,2710190,2183531,1.329,1.3045,0.8349,0.82,0.0149,0.6637,0.8311
"80",2015-06-30,"9512987",9346960,"2015-03-31",-8499853,127707,8627560,235,13,NA,NA,NA,NA,NA,NA,NA,1.0982,1.0834,0.0148,0.9347,1.0834
"81",2013-06-30,"9545017",NA,NA,NA,NA,NA,-46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"82",2014-06-30,"9545017",519000,"2014-06-30",-510000,0,510000,6,0,350000,0,-350000,451490,101490,1.1955,1.1168,1.0176,1.0176,0,0.0519,1.0105
"83",2015-06-30,"9545017",970490,"2014-12-31",-860000,0,860000,59,26,NA,NA,NA,NA,NA,NA,NA,1.1285,1.1285,0,0.097,1.1285
"84",2000-12-31,"952413",NA,NA,NA,NA,NA,-39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"85",2001-12-31,"952413",423130,"2001-12-31",-500350,0,500350,13,0,1199650,0,-1199650,837380,-362270,0.1438,0.7768,0.8457,0.8457,0,0.0423,0.9923
"86",2002-12-31,"952413",1260510,"2002-12-31",-1700000,0,1700000,65,0,600000,502204,-97796,-125290,-223086,0.823,0.8801,0.7415,0.7415,0,0.1261,0.9561
"87",2003-12-31,"952413",1135220,"2003-12-31",-1797796,502204,2300000,117,0,1200000,0,-1200000,1117340,-82660,0.9272,0.9646,0.7119,0.4936,0.2183,0.1135,0.8835
"88",2004-12-31,"952413",2252560,"2004-12-31",-2997796,502204,3500000,170,0,1100000,988794,-111206,114560,3354,1.0015,1.001,0.7871,0.6436,0.1435,0.2253,0.8753
"89",2005-12-31,"952413",2367120,"2005-12-31",-3109002,1490998,4600000,222,0,1200000,736746,-463254,428510,-34744,0.9853,0.9903,0.8387,0.5146,0.3241,0.2367,0.7767
"90",2006-12-31,"952413",2795630,"2006-12-31",-3572256,2227744,5800000,274,0,1200000,262096,-937904,754020,-183884,0.9342,0.954,0.8661,0.482,0.3841,0.2796,0.6996
"91",2007-12-31,"952413",3549650,"2007-12-31",-4510160,2489840,7000000,326,0,500000,0,-500000,-44700,-544700,0.8465,0.8655,0.8628,0.5071,0.3557,0.355,0.655
"92",2008-12-31,"952413",3504950,"2008-12-31",-5010160,2489840,7500000,378,0,1200000,0,-1200000,889760,-310240,0.9115,0.9341,0.7993,0.4673,0.332,0.3505,0.6005
"93",2009-12-31,"952413",4394710,"2009-12-31",-6210160,2489840,8700000,431,0,800000,576969,-223031,-293310,-516341,0.8825,0.9006,0.7913,0.5051,0.2862,0.4395,0.5695
"94",2010-12-31,"952413",4101400,"2010-12-31",-6433191,3066809,9500000,483,0,500000,0,-500000,1301220,801220,1.1954,1.1741,0.7545,0.4317,0.3228,0.4101,0.4601
"95",2011-12-31,"952413",5402620,"2011-12-31",-6933191,3066809,10000000,535,0,0,612568,612568,255630,868198,1.1607,1.1607,0.8469,0.5403,0.3067,0.5403,0.5403
"96",2012-12-31,"952413",5658250,"2012-12-31",-6320623,3679377,10000000,587,0,0,2244745,2244745,-1876550,368195,1.0651,1.0651,0.9338,0.5658,0.3679,0.5658,0.5658
"97",2013-12-31,"952413",3781700,"2013-12-31",-4075878,5924122,10000000,639,0,0,322342,322342,-363190,-40848,0.9892,0.9892,0.9706,0.3782,0.5924,0.3782,0.3782
"98",2014-12-31,"952413",3418510,"2014-12-31",-3753536,6246464,10000000,691,0,0,0,0,102460,102460,1.03,1.03,0.9665,0.3419,0.6246,0.3419,0.3419
"99",2015-12-31,"952413",3520970,"2015-03-31",-3753536,6246464,10000000,744,39,NA,NA,NA,NA,NA,NA,NA,0.9767,0.3521,0.6246,0.3521,0.3521
"100",2004-12-31,"954700",NA,NA,NA,NA,NA,-39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"101",2005-12-31,"954700",489800,"2005-12-31",-600000,0,600000,13,0,2226000,292800,-1933200,2311600,378400,1.7726,1.1393,0.8163,0.8163,0,0.049,0.9876
"102",2006-12-31,"954700",2801400,"2006-12-31",-2533200,292800,2826000,65,0,4694400,1131800,-3562600,5328000,1765400,1.6302,1.2355,1.0949,0.9913,0.1036,0.2801,0.9972
"103",2007-12-31,"954700",8129400,"2007-12-31",-6095800,1424600,7520400,117,0,955400,600600,-354800,-75800,-430600,0.947,0.9526,1.2704,1.081,0.1894,0.8129,1.0684
"104",2008-12-31,"954700",8053600,"2008-12-31",-6450600,2025200,8475800,170,0,425000,74800,-350200,-589200,-939400,0.8834,0.8892,1.1891,0.9502,0.2389,0.8054,0.9526
"105",2009-12-31,"954700",7464400,"2009-12-31",-6800800,2100000,8900800,222,0,76,703737,703661,242880,946541,1.1268,1.1268,1.0746,0.8386,0.2359,0.7464,0.8388
"106",2010-12-31,"954700",7707280,"2010-12-31",-6097139,2803737,8900876,274,0,0,993972,993972,-318070,675902,1.0877,1.0877,1.1809,0.8659,0.315,0.7707,0.866
"107",2011-12-31,"954700",7389210,"2011-12-31",-5103167,3797709,8900876,326,0,9510,1161895,1152385,-1038410,113975,1.0154,1.0154,1.2568,0.8302,0.4267,0.7389,0.8303
"108",2012-12-31,"954700",6350800,"2012-12-31",-3950782,4959604,8910386,378,0,0,855222,855222,-653410,201812,1.0318,1.0318,1.2694,0.7127,0.5566,0.6351,0.7127
"109",2013-12-31,"954700",5697390,"2013-12-31",-3095560,5814826,8910386,431,0,-386,1767585,1767971,-1616610,151361,1.0266,1.0266,1.292,0.6394,0.6526,0.5697,0.6394
"110",2014-12-31,"954700",4080780,"2014-12-31",-1327589,7582411,8910000,483,0,0,347490,347490,-267300,80190,1.0197,1.0197,1.309,0.458,0.851,0.4081,0.458
"111",2015-12-31,"954700",3813480,"2015-03-31",-980099,7929901,8910000,535,39,NA,NA,NA,NA,NA,NA,NA,1.318,0.428,0.89,0.3813,0.428
"112",2009-06-30,"9514652",NA,NA,NA,NA,NA,-52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"113",2010-06-30,"9514652",860000,"2010-06-30",-1260000,0,1260000,0,0,2680000,0,-2680000,2680000,0,1,1,0.6825,0.6825,0,0.086,0.9623
"114",2011-06-30,"9514652",3540000,"2011-06-30",-3940000,0,3940000,52,0,3640000,0,-3640000,2580000,-1060000,0.7006,0.8524,0.8985,0.8985,0,0.354,0.9623
"115",2012-06-30,"9514652",6120000,"2012-06-30",-7580000,0,7580000,104,0,1340000,0,-1340000,2940000,1600000,1.2614,1.2145,0.8074,0.8074,0,0.612,0.8623
"116",2013-06-30,"9514652",9060000,"2013-06-30",-8920000,0,8920000,157,0,1340000,2720000,1380000,-200000,1180000,1.1302,1.1135,1.0157,1.0157,0,0.906,1.0132
"117",2014-06-30,"9514652",8860000,"2014-06-30",-7540000,2720000,10260000,209,0,340000,900000,560000,-1180000,-620000,0.93,0.9326,1.1287,0.8635,0.2651,0.8635,0.8679
"118",2015-06-30,"9514652",7680000,"2015-03-31",-6980000,3620000,10600000,261,13,NA,NA,NA,NA,NA,NA,NA,1.066,0.7245,0.3415,0.7245,0.7245
"119",2013-06-30,"9541953",NA,NA,NA,NA,NA,-50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"120",2014-06-30,"9541953",581000,"2014-06-30",-581000,0,581000,2,0,295833,9166,-286667,-56670,-343337,0.4091,0.6084,1,1,0,0.0581,1
"121",2015-06-30,"9541953",524330,"2015-05-31",-867667,9166,876833,54,4,NA,NA,NA,NA,NA,NA,NA,0.6084,0.598,0.0105,0.0524,0.598
"122",2013-06-30,"9546191",NA,NA,NA,NA,NA,-65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"123",2014-06-30,"9546191",NA,NA,NA,NA,NA,-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"124",2015-06-30,"9546191",588000,"2015-06-30",-600000,0,600000,39,0,NA,NA,NA,NA,NA,NA,NA,0.98,0.98,0,0.0588,0.98
"125",2010-06-30,"9521474",NA,NA,NA,NA,NA,-59,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"126",2011-06-30,"9521474",NA,NA,NA,NA,NA,-7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"127",2012-06-30,"9521474",640590,"2012-06-30",-664893,1198,666091,46,0,1111975,11776,-1100199,1059260,-40939,0.9361,0.9766,0.9635,0.9617,0.0018,0.0641,0.9944
"128",2013-06-30,"9521474",1699850,"2013-06-30",-1765092,12974,1778066,98,0,1119936,123233,-996703,1293780,297077,1.1748,1.1054,0.9633,0.956,0.0073,0.17,0.9827
"129",2014-06-30,"9521474",2993630,"2014-06-30",-2761795,136207,2898002,150,0,1622000,284606,-1337394,1970230,632836,1.2114,1.1371,1.08,1.033,0.047,0.2994,1.0212
"130",2015-06-30,"9521474",4963860,"2015-06-30",-4099189,420813,4520002,202,0,NA,NA,NA,NA,NA,NA,NA,1.1913,1.0982,0.0931,0.4964,1.0982
"131",2009-06-30,"9518291",NA,NA,NA,NA,NA,-39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"132",2010-06-30,"9518291",2523070,"2010-03-31",-2317949,0,2317949,13,13,-17061,0,17061,713810,730871,1.2897,1.2916,1.0885,1.0885,0,0.2523,1.0297
"133",2011-06-30,"9518291",3236880,"2011-06-30",-2300888,0,2300888,65,0,1414113,315032,-1099081,1200310,101229,1.0313,1.0218,1.4068,1.4068,0,0.3237,1.1357
"134",2012-06-30,"9518291",4437190,"2012-06-30",-3399969,315032,3715001,117,0,1050000,1159736,109736,216300,326036,1.0735,1.0594,1.2792,1.1944,0.0848,0.4437,1.1047
"135",2013-06-30,"9518291",4653490,"2013-06-30",-3290233,1474768,4765001,170,0,480000,280210,-199790,650770,450980,1.0969,1.0879,1.2861,0.9766,0.3095,0.4653,0.9838
"136",2014-06-30,"9518291",5304260,"2014-03-31",-3490023,1754978,5245001,222,13,1650000,2090365,440365,553040,993405,1.1873,1.1428,1.3459,1.0113,0.3346,0.5304,1.0086
"137",2015-06-30,"9518291",5857300,"2015-06-30",-3049658,3845343,6895001,274,0,NA,NA,NA,NA,NA,NA,NA,1.4072,0.8495,0.5577,0.5857,0.8495
"138",2008-12-31,"9512072",NA,NA,NA,NA,NA,-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"139",2009-12-31,"9512072",914090,"2009-12-31",-930000,0,930000,39,0,1495000,0,-1495000,1621060,126060,1.1379,1.0523,0.9829,0.9829,0,0.0914,0.9981
"140",2010-12-31,"9512072",2535150,"2010-12-31",-2425000,0,2425000,91,0,400000,0,-400000,1897250,1497250,1.5906,1.5101,1.0454,1.0454,0,0.2535,1.013
"141",2011-12-31,"9512072",4432400,"2011-12-31",-2825000,0,2825000,144,0,2050000,1459258,-590742,940910,350168,1.079,1.054,1.569,1.569,0,0.4432,1.1901
"142",2012-12-31,"9512072",5373310,"2012-12-31",-3415742,1459258,4875000,196,0,1400000,1277081,-122919,2590470,2467551,1.4592,1.3643,1.4016,1.1022,0.2993,0.5373,1.0589
"143",2013-12-31,"9512072",7963780,"2013-12-31",-3538661,2736339,6275000,248,0,2020000,2088019,68019,4143560,4211579,1.5288,1.4218,1.7052,1.2691,0.4361,0.7964,1.1997
"144",2014-12-31,"9512072",12107340,"2014-12-31",-3470642,4824358,8295000,300,0,160000,988442,828442,-501840,326602,1.027,1.0266,2.0412,1.4596,0.5816,1.2107,1.4509
"145",2015-12-31,"9512072",11605500,"2015-03-31",-2642200,5812800,8455000,352,39,NA,NA,NA,NA,NA,NA,NA,2.0601,1.3726,0.6875,1.1605,1.3726
"146",1995-06-30,"95589",NA,NA,NA,NA,NA,-54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"147",1996-06-30,"95589",NA,NA,NA,NA,NA,-2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"148",1997-06-30,"95589",4868950,"1997-06-30",-4781245,456613,5237858,50,0,1355776,525105,-830671,3645040,2814369,1.578,1.4521,1.0167,0.9296,0.0872,0.4869,0.9626
"149",1998-06-30,"95589",8513990,"1998-06-30",-5611916,981718,6593634,102,0,2169240,1097545,-1071695,563080,-508615,0.9403,0.9524,1.4401,1.2912,0.1489,0.8514,1.1946
"150",1999-06-30,"95589",9077070,"1999-06-30",-6683611,2079263,8762874,154,0,830413,0,-830413,-1341990,-2172403,0.7607,0.7807,1.2731,1.0359,0.2373,0.9077,1.0318
"151",2000-06-30,"95589",7735080,"2000-06-30",-7514024,2079263,9593287,207,0,79999,57134,-22865,-980070,-1002935,0.8703,0.8717,1.023,0.8063,0.2167,0.7735,0.8117
"152",2001-06-30,"95589",6755010,"2001-06-30",-7536889,2136397,9673286,259,0,177946,1698055,1520109,-1900680,-380571,0.9437,0.9451,0.9192,0.6983,0.2209,0.6755,0.7042
"153",2002-06-30,"95589",4854330,"2002-06-30",-6016780,3834452,9851232,311,0,101683,1767528,1665845,-1075530,590315,1.1216,1.1191,0.882,0.4928,0.3892,0.4854,0.4936
"154",2003-06-30,"95589",3778800,"2003-06-30",-4350935,5601980,9952915,363,0,123276,4470786,4347510,-2909020,1438490,1.3807,1.3686,0.9425,0.3797,0.5628,0.3779,0.3743
"155",2004-06-30,"95589",869780,"2004-06-30",-3425,10072766,10076191,415,0,37931,114876,76945,-204740,-127795,0.8531,0.8592,1.086,0.0863,0.9997,0.0863,0.0669
