"","AD","FD","Pri.NAV.scaled","Pri.Com.scaled","w1","sum.w1","w2","sum.w2","AMT","Yield1.US","Yield10.US","Yield1.EU","Yield10.EU","Y.US.EU.Date","HYspread","HYspread.Date","MSCI.Return","ES50.Return","SP500.Return","NASDAQ.Return","Comm.Return","VTM.Return","WRA.Return","RE.US.com.Return","PuPri.NAV.scaled","PuPri.Com.scaled","PuPri.wc.scaled","Pri.wc.scaled"
"548",2000-06-30,2001-07-01,0.821273419951142,0.820366012423111,"0.2-1.9-0.2-1.8-0.3-0.7-0.4",6.92545485608154,"1-2-0.5-1.5-1.2-1.5-1",2.37954613413017,"VC-BO-VC-BO-DD-BO-BO",6.22,5.73,5.31,5.232,"2000-06-30",6.17,"2000-06-30",0.787380599831606,0.82480492094804,0.841729702462198,0.544881492687847,0.889705882352941,1.11593656949077,1.01990056000419,1.11977276951297,0.79365704800189,0.793489009570773,0.793489009570773,0.820366012423111
"549",2000-06-30,2001-07-01,0.937182334722564,0.874254635078831,"0.1-1.9-2.1-2-0.5-0.7-0.5",6.12249280951439,"1-2-0.5-1.5-1.2-1.5-1",2.37954613413017,"VC-BO-MEZZ-RE-VC-BO-VC",6.22,5.73,5.31,5.232,"2000-06-30",6.17,"2000-06-30",0.787380599831606,0.82480492094804,0.841729702462198,0.544881492687847,0.889705882352941,1.11593656949077,1.01990056000419,1.11977276951297,0.81512166184845,0.803468384136647,0.803468384136647,0.874254635078831
"550",2000-06-30,2001-07-01,1.1467057700619,1.08814509698687,"0.1-2.5-1.3-2.5-0.3-3.1-0.2",8.34234364946098,"1-2-0.5-1.5-1.2-1.5-1",2.37954613413017,"MEZZ-RE-BO-BO-VC-VC-VC",6.22,5.73,5.31,5.232,"2000-06-30",6.17,"2000-06-30",0.787380599831606,0.82480492094804,0.841729702462198,0.544881492687847,0.889705882352941,1.11593656949077,1.01990056000419,1.11977276951297,0.853922298022401,0.843077728934432,0.843077728934432,1.08814509698687
"551",2000-06-30,2001-07-01,1.390315551695,1.68961384902635,"0.1-4.8-1.3-1.7-18.6-0.6-0.4",9.01447146279685,"1-2-0.5-1.5-1.2-1.5-1",2.37954613413017,"NatRes-VC-BO-BO-DD-VC-VC",6.22,5.73,5.31,5.232,"2000-06-30",6.17,"2000-06-30",0.787380599831606,0.82480492094804,0.841729702462198,0.544881492687847,0.889705882352941,1.11593656949077,1.01990056000419,1.11977276951297,0.899035220547049,0.954460831163965,0.899035220547049,1.390315551695
"552",2000-06-30,2001-07-01,0.931210344926533,0.888892500138229,"0.1-2.1-0.6-2.6-0.5-0.4-0.2",7.72973533138505,"1-2-0.5-1.5-1.2-1.5-1",2.37954613413017,"BO-BO-RE-VC-VC-RE-VC",6.22,5.73,5.31,5.232,"2000-06-30",6.17,"2000-06-30",0.787380599831606,0.82480492094804,0.841729702462198,0.544881492687847,0.889705882352941,1.11593656949077,1.01990056000419,1.11977276951297,0.814015737812148,0.806179099888388,0.806179099888388,0.888892500138229
"553",2000-06-30,2001-07-01,0.990119102577841,0.837491924061643,"0.1-3.4-1.1-1.5-0.1-0.4-0.2",8.85544954983095,"1-2-0.5-1.5-1.2-1.5-1",2.37954613413017,"BO-BO-BO-VC-VC-VC-VC",6.22,5.73,5.31,5.232,"2000-06-30",6.17,"2000-06-30",0.787380599831606,0.82480492094804,0.841729702462198,0.544881492687847,0.889705882352941,1.11593656949077,1.01990056000419,1.11977276951297,0.824924767006834,0.79666047468902,0.79666047468902,0.837491924061643
"554",2000-06-30,2001-07-01,NA,1.82049293685211,"0.2-0.7-2.6-2.2-Inf-7.3-0.2",Inf,"1-2-0.5-1.5-1.2-1.5-1",2.37954613413017,"VC-VC-MEZZ-VC-BO-NatRes-BO",6.22,5.73,5.31,5.232,"2000-06-30",6.17,"2000-06-30",0.787380599831606,0.82480492094804,0.841729702462198,0.544881492687847,0.889705882352941,1.11593656949077,1.01990056000419,1.11977276951297,NA,0.978697699279847,0.978697699279847,1.82049293685211
"555",2000-06-30,2001-07-01,NA,1.12761619296577,"0.6-2.1-Inf-2.3-0.3-1.2-0.3",Inf,"1-2-0.5-1.5-1.2-1.5-1",2.37954613413017,"BO-BO-VC-RE-VC-VC-VC",6.22,5.73,5.31,5.232,"2000-06-30",6.17,"2000-06-30",0.787380599831606,0.82480492094804,0.841729702462198,0.544881492687847,0.889705882352941,1.11593656949077,1.01990056000419,1.11977276951297,NA,0.850387191152747,0.850387191152747,1.12761619296577
"556",2000-06-30,2001-07-01,0.722718495324757,0.843974197973934,"0.1-2.8-0.9-2.3-0.6-0.7-0.5",5.8311218970328,"1-2-0.5-1.5-1.2-1.5-1",2.37954613413017,"BO-BO-BO-RE-MEZZ-DD-VC",6.22,5.73,5.31,5.232,"2000-06-30",6.17,"2000-06-30",0.787380599831606,0.82480492094804,0.841729702462198,0.544881492687847,0.889705882352941,1.11593656949077,1.01990056000419,1.11977276951297,0.775406136034041,0.797860895783889,0.775406136034041,0.722718495324757
"557",2000-06-30,2001-07-01,1.09177568785626,0.855315625601709,"0.1-2.4-2.1-4.2-0.4-0.4-0.1",9.490242257109,"1-2-0.5-1.5-1.2-1.5-1",2.37954613413017,"MEZZ-BO-DD-VC-FOF-FOF-VC",6.22,5.73,5.31,5.232,"2000-06-30",6.17,"2000-06-30",0.787380599831606,0.82480492094804,0.841729702462198,0.544881492687847,0.889705882352941,1.11593656949077,1.01990056000419,1.11977276951297,0.843750060576912,0.799961160159403,0.799961160159403,0.855315625601709
"558",2000-06-30,2001-07-01,1.28589652819379,1.06326785664869,"0.1-2.5-1.8-1.9-0.1-0.7-0.3",8.31174921720143,"1-2-0.5-1.5-1.2-1.5-1",2.37954613413017,"BO-RE-VC-VC-VC-VC-VC",6.22,5.73,5.31,5.232,"2000-06-30",6.17,"2000-06-30",0.787380599831606,0.82480492094804,0.841729702462198,0.544881492687847,0.889705882352941,1.11593656949077,1.01990056000419,1.11977276951297,0.879698364343122,0.838470832575511,0.838470832575511,1.06326785664869
"559",2000-06-30,2001-07-01,2.6081877222429,1.57340573898693,"0.2-4.4-0.9-0.7-18.6-0.6-0.2",8.59650302987412,"1-2-0.5-1.5-1.2-1.5-1",2.37954613413017,"BO-VC-BO-VC-DD-VC-BO",6.22,5.73,5.31,5.232,"2000-06-30",6.17,"2000-06-30",0.787380599831606,0.82480492094804,0.841729702462198,0.544881492687847,0.889705882352941,1.11593656949077,1.01990056000419,1.11977276951297,1.12456710398185,0.932940810786296,0.932940810786296,1.57340573898693
"560",2000-06-30,2001-07-01,1.15114677781434,1.06715157307679,"0.4-2.2-1.3-2.5-0.3-1.2-0.2",5.87913536213406,"1-2-0.5-1.5-1.2-1.5-1",2.37954613413017,"BO-VC-BO-BO-VC-BO-VC",6.22,5.73,5.31,5.232,"2000-06-30",6.17,"2000-06-30",0.787380599831606,0.82480492094804,0.841729702462198,0.544881492687847,0.889705882352941,1.11593656949077,1.01990056000419,1.11977276951297,0.854744706865445,0.839190039321454,0.839190039321454,1.06715157307679
"561",2000-06-30,2001-07-01,0.876715601972021,0.917932362902212,"0.2-2.9-0.7-2.4-0.2-0.3-0.3",7.92367585180513,"1-2-0.5-1.5-1.2-1.5-1",2.37954613413017,"BO-BO-BO-BO-BO-RE-BO",6.22,5.73,5.31,5.232,"2000-06-30",6.17,"2000-06-30",0.787380599831606,0.82480492094804,0.841729702462198,0.544881492687847,0.889705882352941,1.11593656949077,1.01990056000419,1.11977276951297,0.803924118746497,0.811556852252088,0.803924118746497,0.876715601972021
"562",2000-06-30,2001-07-01,0.835407799097114,0.843922538268555,"0.1-0.9-0.5-2-0.6-0.8-0.2",6.13764705728606,"1-2-0.5-1.5-1.2-1.5-1",2.37954613413017,"VC-VC-VC-MEZZ-BO-RE-VC",6.22,5.73,5.31,5.232,"2000-06-30",6.17,"2000-06-30",0.787380599831606,0.82480492094804,0.841729702462198,0.544881492687847,0.889705882352941,1.11593656949077,1.01990056000419,1.11977276951297,0.796274525621515,0.797851329171781,0.796274525621515,0.835407799097114
"563",2000-06-30,2001-07-01,NA,NA,"0.1-3.4-0.7-NA-0.2-0.7-0.7",NA,"1-2-0.5-1.5-1.2-1.5-1",2.37954613413017,"DD-BO-BO-VC-VC-MEZZ-BO",6.22,5.73,5.31,5.232,"2000-06-30",6.17,"2000-06-30",0.787380599831606,0.82480492094804,0.841729702462198,0.544881492687847,0.889705882352941,1.11593656949077,1.01990056000419,1.11977276951297,NA,NA,NA,NA
"564",2000-06-30,2001-07-01,NA,0.985026022752201,"0.1-3.3-2.2-0.7-Inf-0.9-0.4",Inf,"1-2-0.5-1.5-1.2-1.5-1",2.37954613413017,"BO-BO-BO-VC-BO-VC-BO",6.22,5.73,5.31,5.232,"2000-06-30",6.17,"2000-06-30",0.787380599831606,0.82480492094804,0.841729702462198,0.544881492687847,0.889705882352941,1.11593656949077,1.01990056000419,1.11977276951297,NA,0.823981604076161,0.823981604076161,0.985026022752201
"565",2000-06-30,2001-07-01,NA,NA,"0.2-1.4-0.7-1.5-Inf-0.4-NA",NA,"1-2-0.5-1.5-1.2-1.5-1",2.37954613413017,"BO-DD-BO-RE-DD-DD-BO",6.22,5.73,5.31,5.232,"2000-06-30",6.17,"2000-06-30",0.787380599831606,0.82480492094804,0.841729702462198,0.544881492687847,0.889705882352941,1.11593656949077,1.01990056000419,1.11977276951297,NA,NA,NA,NA
"566",2000-06-30,2001-07-01,1.0119902575716,1.51599752491862,"0.1-2.8-0.7-0.1-0.1-0.7-0.5",9.3438717646007,"1-2-0.5-1.5-1.2-1.5-1",2.37954613413017,"DD-BO-VC-VC-NatRes-VC-VC",6.22,5.73,5.31,5.232,"2000-06-30",6.17,"2000-06-30",0.787380599831606,0.82480492094804,0.841729702462198,0.544881492687847,0.889705882352941,1.11593656949077,1.01990056000419,1.11977276951297,0.828974980894568,0.922309660032905,0.828974980894568,1.0119902575716
"567",2000-06-30,2001-07-01,0.949921252879337,0.813988582907778,"0.1-1.8-1.5-0.5-0.2-1.9-0.2",7.84971375760487,"1-2-0.5-1.5-1.2-1.5-1",2.37954613413017,"RE-BO-BO-VC-BO-MEZZ-BO",6.22,5.73,5.31,5.232,"2000-06-30",6.17,"2000-06-30",0.787380599831606,0.82480492094804,0.841729702462198,0.544881492687847,0.889705882352941,1.11593656949077,1.01990056000419,1.11977276951297,0.817480720766371,0.792308004104971,0.792308004104971,0.813988582907778
"568",2000-06-30,2001-07-01,NA,NA,"0.3-1.8-0.5-3.7-Inf-0.9-NA",NA,"1-2-0.5-1.5-1.2-1.5-1",2.37954613413017,"BO-VC-BO-BO-BO-BO-BO",6.22,5.73,5.31,5.232,"2000-06-30",6.17,"2000-06-30",0.787380599831606,0.82480492094804,0.841729702462198,0.544881492687847,0.889705882352941,1.11593656949077,1.01990056000419,1.11977276951297,NA,NA,NA,NA
"569",2000-09-30,2001-10-01,NA,0.993901713217482,"0.1-2.1-Inf-1.9-0.2-3.3-0.3",Inf,"1-2-0.5-1.5-1.2-1.5-1",2.37954613413017,"BO-BO-VC-VC-NatRes-BO-BO",5.92,5.48,5.372,5.242,"2000-09-30",6.77,"2000-09-30",0.709457958245547,0.67070992313608,0.724631178170488,0.408113258916417,0.8,1.12903102357383,1.04109024705343,1.03137088577049,NA,0.762132727684794,0.762132727684794,0.993901713217482
"570",2000-09-30,2001-10-01,0.895475067189834,0.928957183406862,"0.1-2.9-0.6-2.9-1.2-0.6-0.1",7.93856446429888,"1-2-0.5-1.5-1.2-1.5-1",2.37954613413017,"VC-BO-RE-VC-VC-BO-VC",5.92,5.48,5.372,5.242,"2000-09-30",6.77,"2000-09-30",0.709457958245547,0.67070992313608,0.724631178170488,0.408113258916417,0.8,1.12903102357383,1.04109024705343,1.03137088577049,0.743905571013007,0.750105962905049,0.743905571013007,0.895475067189834
"571",2000-09-30,2001-10-01,1.12316635151455,0.916966673565339,"0.1-2.9-1.1-1.8-0.3-0.6-0.2",7.37462901521894,"1-2-0.5-1.5-1.2-1.5-1",2.37954613413017,"BO-BO-BO-RE-VC-VC-VC",5.92,5.48,5.372,5.242,"2000-09-30",6.77,"2000-09-30",0.709457958245547,0.67070992313608,0.724631178170488,0.408113258916417,0.8,1.12903102357383,1.04109024705343,1.03137088577049,0.786070623665732,0.747885498119582,0.747885498119582,0.916966673565339
"572",2000-09-30,2001-10-01,NA,NA,"0.2-2.1-6.4-2.3-0.5-NA-0.2",NA,"1-2-0.5-1.5-1.2-1.5-1",2.37954613413017,"RE-BO-BO-VC-VC-BO-SEC",5.92,5.48,5.372,5.242,"2000-09-30",6.77,"2000-09-30",0.709457958245547,0.67070992313608,0.724631178170488,0.408113258916417,0.8,1.12903102357383,1.04109024705343,1.03137088577049,NA,NA,NA,NA
"573",2000-09-30,2001-10-01,0.861938528759749,0.864187569655174,"0.2-1.9-1.3-1.2-0.2-0.9-0.5",5.10392322851981,"1-2-0.5-1.5-1.2-1.5-1",2.37954613413017,"BO-BO-BO-VC-RE-BO-FOF",5.92,5.48,5.372,5.242,"2000-09-30",6.77,"2000-09-30",0.709457958245547,0.67070992313608,0.724631178170488,0.408113258916417,0.8,1.12903102357383,1.04109024705343,1.03137088577049,0.737695100933362,0.73811158998807,0.737695100933362,0.861938528759749
"574",2000-09-30,2001-10-01,1.02774892571493,0.897891858157534,"0-1.4-2.1-1.5-0.3-0.7-0.5",Inf,"1-2-0.5-1.5-1.2-1.5-1",2.37954613413017,"VC-DD-BO-BO-VC-VC-VC",5.92,5.48,5.372,5.242,"2000-09-30",6.77,"2000-09-30",0.709457958245547,0.67070992313608,0.724631178170488,0.408113258916417,0.8,1.12903102357383,1.04109024705343,1.03137088577049,0.768400729999136,0.744353124895915,0.744353124895915,0.897891858157534
"575",2000-09-30,2001-10-01,0.69152087423945,0.618862533013933,"0.1-0.9-0.9-2.1-0.1-0.5-0.4",7.16726647446722,"1-2-0.5-1.5-1.2-1.5-1",2.37954613413017,"BO-BO-BO-RE-VC-VC-MEZZ",5.92,5.48,5.372,5.242,"2000-09-30",6.77,"2000-09-30",0.709457958245547,0.67070992313608,0.724631178170488,0.408113258916417,0.8,1.12903102357383,1.04109024705343,1.03137088577049,0.706136276022196,0.6926810276471,0.6926810276471,0.618862533013933
"576",2000-09-30,2001-10-01,0.87406499109741,0.882311492535198,"0.2-2.2-321.5-2.5-0.2-0.6-0.3",12.4114198888762,"1-2-0.5-1.5-1.2-1.5-1",2.37954613413017,"VC-VC-BO-BO-VC-RE-BO",5.92,5.48,5.372,5.242,"2000-09-30",6.77,"2000-09-30",0.709457958245547,0.67070992313608,0.724631178170488,0.408113258916417,0.8,1.12903102357383,1.04109024705343,1.03137088577049,0.739940742107003,0.74146787200289,0.739940742107003,0.87406499109741
"577",2000-09-30,2001-10-01,1.37113813905734,1.0897872762512,"1.5-3-1.3-2.8-1.4-0.2-0.3",5.94594403180617,"1-2-0.5-1.5-1.2-1.5-1",2.37954613413017,"NatRes-BO-BO-NatRes-BO-VC-VC",5.92,5.48,5.372,5.242,"2000-09-30",6.77,"2000-09-30",0.709457958245547,0.67070992313608,0.724631178170488,0.408113258916417,0.8,1.12903102357383,1.04109024705343,1.03137088577049,0.831991325062545,0.77988931343178,0.77988931343178,1.0897872762512
"578",2000-09-30,2001-10-01,1.32616348534484,1.20010356787579,"0.3-2.3-0.2-3-0.3-1.4-0.4",7.20166790118455,"1-2-0.5-1.5-1.2-1.5-1",2.37954613413017,"BO-BO-VC-BO-VC-BO-MEZZ",5.92,5.48,5.372,5.242,"2000-09-30",6.77,"2000-09-30",0.709457958245547,0.67070992313608,0.724631178170488,0.408113258916417,0.8,1.12903102357383,1.04109024705343,1.03137088577049,0.823662685486157,0.800318256325221,0.800318256325221,1.20010356787579
"579",2000-09-30,2001-10-01,NA,NA,"0.1-NA-1.1-0.7-0.2-1.1-0.5",NA,"1-2-0.5-1.5-1.2-1.5-1",2.37954613413017,"DD-BO-DD-VC-RE-BO-BO",5.92,5.48,5.372,5.242,"2000-09-30",6.77,"2000-09-30",0.709457958245547,0.67070992313608,0.724631178170488,0.408113258916417,0.8,1.12903102357383,1.04109024705343,1.03137088577049,NA,NA,NA,NA
"580",2000-09-30,2001-10-01,NA,0.694998139773041,"0.2-3.4-Inf-0.8-0.3-3.2-0.1",Inf,"1-2-0.5-1.5-1.2-1.5-1",2.37954613413017,"BO-BO-BO-VC-VC-BO-BO",5.92,5.48,5.372,5.242,"2000-09-30",6.77,"2000-09-30",0.709457958245547,0.67070992313608,0.724631178170488,0.408113258916417,0.8,1.12903102357383,1.04109024705343,1.03137088577049,NA,0.706780214083972,0.706780214083972,0.694998139773041
"581",2000-09-30,2001-10-01,NA,0.704367908435828,"0-5.2-1.3-1.6-Inf-0.2-0.1",Inf,"1-2-0.5-1.5-1.2-1.5-1",2.37954613413017,"VC-BO-MEZZ-RE-BO-VC-VC",5.92,5.48,5.372,5.242,"2000-09-30",6.77,"2000-09-30",0.709457958245547,0.67070992313608,0.724631178170488,0.408113258916417,0.8,1.12903102357383,1.04109024705343,1.03137088577049,NA,0.708515356428932,0.708515356428932,0.704367908435828
"582",2000-09-30,2001-10-01,NA,NA,"NA-2.9-0.7-1.7-1.4-0.6-0.4",NA,"1-2-0.5-1.5-1.2-1.5-1",2.37954613413017,"VC-BO-RE-VC-BO-VC-VC",5.92,5.48,5.372,5.242,"2000-09-30",6.77,"2000-09-30",0.709457958245547,0.67070992313608,0.724631178170488,0.408113258916417,0.8,1.12903102357383,1.04109024705343,1.03137088577049,NA,NA,NA,NA
"583",2000-09-30,2001-10-01,0.864153284357251,0.742913417757132,"0.3-3.6-0.5-5.1-0.2-0.2-0.4",8.94246092682058,"1-2-0.5-1.5-1.2-1.5-1",2.37954613413017,"BO-BO-VC-BO-NatRes-VC-VC",5.92,5.48,5.372,5.242,"2000-09-30",6.77,"2000-09-30",0.709457958245547,0.67070992313608,0.724631178170488,0.408113258916417,0.8,1.12903102357383,1.04109024705343,1.03137088577049,0.738105240858825,0.715653413710655,0.715653413710655,0.742913417757132
"584",2000-09-30,2001-10-01,0.790648892456094,0.883570118561961,"0.6-1.7-1-3.8-0.3-0.9-0.1",5.98837335453831,"1-2-0.5-1.5-1.2-1.5-1",2.37954613413017,"BO-BO-BO-BO-VC-VC-MEZZ",5.92,5.48,5.372,5.242,"2000-09-30",6.77,"2000-09-30",0.709457958245547,0.67070992313608,0.724631178170488,0.408113258916417,0.8,1.12903102357383,1.04109024705343,1.03137088577049,0.724493316432685,0.741700950896734,0.724493316432685,0.790648892456094
"585",2000-09-30,2001-10-01,NA,NA,"0.1-1.7-0-NA-Inf-0.3-0.2",NA,"1-2-0.5-1.5-1.2-1.5-1",2.37954613413017,"VC-VC-VC-VC-BO-BO-BO",5.92,5.48,5.372,5.242,"2000-09-30",6.77,"2000-09-30",0.709457958245547,0.67070992313608,0.724631178170488,0.408113258916417,0.8,1.12903102357383,1.04109024705343,1.03137088577049,NA,NA,NA,NA
"586",2000-09-30,2001-10-01,1.19798692256463,0.895239200018094,"0.1-2-0.8-5.4-0.1-0.4-0.3",9.32812340763257,"1-2-0.5-1.5-1.2-1.5-1",2.37954613413017,"VC-BO-VC-MEZZ-VC-VC-VC",5.92,5.48,5.372,5.242,"2000-09-30",6.77,"2000-09-30",0.709457958245547,0.67070992313608,0.724631178170488,0.408113258916417,0.8,1.12903102357383,1.04109024705343,1.03137088577049,0.799926284971303,0.74386189190713,0.74386189190713,0.895239200018094
"587",2000-09-30,2001-10-01,0.598094869407815,0.494504917826247,"0.1-2.4-0.6-0.6-0.1-0.2-0.1",10.4143131763021,"1-2-0.5-1.5-1.2-1.5-1",2.37954613413017,"VC-BO-NatRes-VC-VC-VC-VC",5.92,5.48,5.372,5.242,"2000-09-30",6.77,"2000-09-30",0.709457958245547,0.67070992313608,0.724631178170488,0.408113258916417,0.8,1.12903102357383,1.04109024705343,1.03137088577049,0.688835164016337,0.66965183964938,0.66965183964938,0.494504917826247
"588",2000-09-30,2001-10-01,0.787326370489782,0.729531988433981,"0.2-2.2-2.1-2.1-0.6-0.6-0.1",7.20600630278315,"1-2-0.5-1.5-1.2-1.5-1",2.37954613413017,"DD-VC-SEC-MEZZ-VC-MEZZ-BO",5.92,5.48,5.372,5.242,"2000-09-30",6.77,"2000-09-30",0.709457958245547,0.67070992313608,0.724631178170488,0.408113258916417,0.8,1.12903102357383,1.04109024705343,1.03137088577049,0.723878034587072,0.713175371243405,0.713175371243405,0.729531988433981
"589",2000-09-30,2001-10-01,0.724353071152401,0.525702371551249,"0.1-0.2-2.7-1.7-0.3-0.6-0.2",8.76013937002663,"1-2-0.5-1.5-1.2-1.5-1",2.37954613413017,"BO-VC-BO-MEZZ-VC-RE-BO",5.92,5.48,5.372,5.242,"2000-09-30",6.77,"2000-09-30",0.709457958245547,0.67070992313608,0.724631178170488,0.408113258916417,0.8,1.12903102357383,1.04109024705343,1.03137088577049,0.712216312487557,0.675429145894751,0.675429145894751,0.525702371551249
"590",2000-09-30,2001-10-01,1.19133427843492,0.738119984025553,"0.1-2.7-0.7-1.3-0.3-34-0.1",10.9477944963467,"1-2-0.5-1.5-1.2-1.5-1",2.37954613413017,"VC-BO-VC-VC-BO-BO-VC",5.92,5.48,5.372,5.242,"2000-09-30",6.77,"2000-09-30",0.709457958245547,0.67070992313608,0.724631178170488,0.408113258916417,0.8,1.12903102357383,1.04109024705343,1.03137088577049,0.798694313836171,0.7147657407974,0.7147657407974,0.738119984025553
"591",2000-12-31,2002-01-01,0.981599480752464,1.03173181696367,"0.1-1.4-0.6-3.3-0.3-0.5-0.3",7.4448982110655,"1-2-0.5-1.5-1.2-1.5-1",2.37954613413017,"MEZZ-BO-NatRes-VC-VC-RE-BO",6.28,6.03,4.862,4.888,"2000-12-31",9.16,"2000-12-31",0.821715455475947,0.797531216015456,0.869573068426683,0.804127883447997,0.911504424778761,1.08387294864249,1.087731629564,0.958770466306592,0.851323608304931,0.86060737426997,0.851323608304931,0.981599480752464
"592",2000-12-31,2002-01-01,0.701062108129112,0.492308770796678,"0-2.4-1.2-0.5-1.4-0.6-0.1",Inf,"1-2-0.5-1.5-1.2-1.5-1",2.37954613413017,"VC-BO-VC-VC-BO-VC-VC",6.28,6.03,4.862,4.888,"2000-12-31",9.16,"2000-12-31",0.821715455475947,0.797531216015456,0.869573068426683,0.804127883447997,0.911504424778761,1.08387294864249,1.087731629564,0.958770466306592,0.799372243004311,0.760714217572378,0.760714217572378,0.492308770796678
"593",2000-12-31,2002-01-01,0.931828686887396,0.939236750710016,"0.7-1.9-1.2-1.8-0.8-1.4-0.2",3.93769075217672,"1-2-0.5-1.5-1.2-1.5-1",2.37954613413017,"BO-RE-BO-VC-VC-VC-BO",6.28,6.03,4.862,4.888,"2000-12-31",9.16,"2000-12-31",0.821715455475947,0.797531216015456,0.869573068426683,0.804127883447997,0.911504424778761,1.08387294864249,1.087731629564,0.958770466306592,0.842106794626215,0.843478658297071,0.842106794626215,0.931828686887396
"594",2000-12-31,2002-01-01,0.89594961593644,0.921865108666764,"0.2-2.1-1.5-1.9-0.9-0.4-0.3",5.62431830330195,"1-2-0.5-1.5-1.2-1.5-1",2.37954613413017,"BO-BO-BO-VC-BO-RE-VC",6.28,6.03,4.862,4.888,"2000-12-31",9.16,"2000-12-31",0.821715455475947,0.797531216015456,0.869573068426683,0.804127883447997,0.911504424778761,1.08387294864249,1.087731629564,0.958770466306592,0.83546252222789,0.84026168754832,0.83546252222789,0.89594961593644
"595",2000-12-31,2002-01-01,1.01654833988178,0.732609513872754,"0-2.2-1.3-1.9-0.3-0.5-0.3",Inf,"1-2-0.5-1.5-1.2-1.5-1",2.37954613413017,"VC-VC-BO-BO-VC-BO-BO",6.28,6.03,4.862,4.888,"2000-12-31",9.16,"2000-12-31",0.821715455475947,0.797531216015456,0.869573068426683,0.804127883447997,0.911504424778761,1.08387294864249,1.087731629564,0.958770466306592,0.857795619254805,0.805214355179059,0.805214355179059,0.732609513872754
"596",2000-12-31,2002-01-01,1.09468504196162,0.990732894236457,"0.2-3.2-1.5-3.1-0.3-0.8-0.1",8.03915739047324,"1-2-0.5-1.5-1.2-1.5-1",2.37954613413017,"RE-BO-BO-RE-VC-BO-VC",6.28,6.03,4.862,4.888,"2000-12-31",9.16,"2000-12-31",0.821715455475947,0.797531216015456,0.869573068426683,0.804127883447997,0.911504424778761,1.08387294864249,1.087731629564,0.958770466306592,0.872265378899219,0.853014981172338,0.853014981172338,0.990732894236457
"597",2000-12-31,2002-01-01,NA,0.850918336109165,"0.1-3-0.8-0.9-Inf-0.6-0.5",Inf,"1-2-0.5-1.5-1.2-1.5-1",2.37954613413017,"DD-VC-BO-VC-DD-VC-MEZZ",6.28,6.03,4.862,4.888,"2000-12-31",9.16,"2000-12-31",0.821715455475947,0.797531216015456,0.869573068426683,0.804127883447997,0.911504424778761,1.08387294864249,1.087731629564,0.958770466306592,NA,0.82712339633395,0.82712339633395,0.850918336109165
"598",2000-12-31,2002-01-01,NA,0.556443425145606,"0-2.9-0.6-3.1-Inf-0.6-0.1",Inf,"1-2-0.5-1.5-1.2-1.5-1",2.37954613413017,"VC-BO-RE-BO-BO-BO-VC",6.28,6.03,4.862,4.888,"2000-12-31",9.16,"2000-12-31",0.821715455475947,0.797531216015456,0.869573068426683,0.804127883447997,0.911504424778761,1.08387294864249,1.087731629564,0.958770466306592,NA,0.772591005414772,0.772591005414772,0.556443425145606
"599",2000-12-31,2002-01-01,0.908449753514588,0.879187770058694,"0.2-2.9-0.6-3.3-1.2-0.9-0.3",5.87055161844267,"1-2-0.5-1.5-1.2-1.5-1",2.37954613413017,"BO-BO-VC-BO-VC-BO-VC",6.28,6.03,4.862,4.888,"2000-12-31",9.16,"2000-12-31",0.821715455475947,0.797531216015456,0.869573068426683,0.804127883447997,0.911504424778761,1.08387294864249,1.087731629564,0.958770466306592,0.837777362520139,0.832358476694974,0.832358476694974,0.879187770058694
"600",2000-12-31,2002-01-01,0.827447699886547,0.89309826243194,"0.1-2.7-0.5-1.8-0.6-1.3-0.2",6.95939851213398,"1-2-0.5-1.5-1.2-1.5-1",2.37954613413017,"VC-BO-BO-VC-FOF-BO-VC",6.28,6.03,4.862,4.888,"2000-12-31",9.16,"2000-12-31",0.821715455475947,0.797531216015456,0.869573068426683,0.804127883447997,0.911504424778761,1.08387294864249,1.087731629564,0.958770466306592,0.82277698221865,0.834934493801131,0.82277698221865,0.827447699886547
"601",2000-12-31,2002-01-01,0.890952599122308,0.799015271365897,"1.1-5.1-1.4-2.4-0.7-1.2-0.1",5.77807328723645,"1-2-0.5-1.5-1.2-1.5-1",2.37954613413017,"BO-BO-MEZZ-BO-VC-BO-VC",6.28,6.03,4.862,4.888,"2000-12-31",9.16,"2000-12-31",0.821715455475947,0.797531216015456,0.869573068426683,0.804127883447997,0.911504424778761,1.08387294864249,1.087731629564,0.958770466306592,0.834537148743791,0.817511717677789,0.817511717677789,0.799015271365897
"602",2000-12-31,2002-01-01,NA,0.741648254646618,"0.1-1.9-1-0.5-Inf-0.7-0.5",Inf,"1-2-0.5-1.5-1.2-1.5-1",2.37954613413017,"VC-RE-BO-VC-BO-MEZZ-FOF",6.28,6.03,4.862,4.888,"2000-12-31",9.16,"2000-12-31",0.821715455475947,0.797531216015456,0.869573068426683,0.804127883447997,0.911504424778761,1.08387294864249,1.087731629564,0.958770466306592,NA,0.806888196063108,0.806888196063108,0.741648254646618
