"","AD","FD","Pri.NAV.scaled","Pri.Com.scaled","w1","sum.w1","w2","sum.w2","AMT","FID","Yield1.US","Yield10.US","Yield1.EU","Yield10.EU","Y.US.EU.Date","HYspread","HYspread.Date","MSCI.Return","ES50.Return","SP500.Return","NASDAQ.Return","Comm.Return","VTM.Return","WRA.Return","RE.US.com.Return","CFSI","ASSET.BACKED.SECURITY.SPREAD","BANK.BOND.SPREAD","COMMERCIAL.MBS.SPREAD","COMMERCIAL.PAPER...T.BILL.SPREAD","COMMERCIAL.REAL.ESTATE.SPREAD","CORPORATE.BOND.SPREAD","COVERED.INTEREST.SPREAD","CREDIT.MARKETS","EQUITY.MARKETS","FINANCIAL.BETA","FOREIGN.EXCHANGE.MARKETS","INTERBANK.COST.OF.BORROWING","INTERBANK.LIQUIDITY.SPREAD","INTERBANK.MARKETS","LIQUIDITY.SPREAD","REAL.ESTATE.MARKET","RESIDENTIAL.MBS.SPREAD","RESIDENTIAL.REAL.ESTATE.SPREAD","SECURITIZATION.MARKET","STOCK.MARKET.CRASHES","TREASURY.YIELD.CURVE.SPREAD","WEIGHTED.DOLLAR.CRASHES","Liq.Agg","Liq.Inno","Liq.Trade","Yield1.World","Yield10.World","PuPri.NAV.scaled","PuPri.Com.scaled","PuPri.wc.scaled","Pri.wc.scaled"
"1",1995-03-31,1996-03-31,1.47081655003916,1.32540530665393,"0.2-1.8-2.2-2-0.4-0.2-0.1-0.7-1-1.1",8.95912797930579,"1-2-0.5-1.5-1.2-1.5-1-1-1-1",2.37954613413017,"DD-BO-NatRes-VC-BO-BO-BO-BO-VC-VC","951632-951072-95600-951237-95148-95629-94998-951978-951634-951578",6.49,7.2,5.802,7.852,"1995-03-31",NA,NA,1.18072812446678,1.24006060932368,1.28916940265328,1.34761321909425,1.01837270341207,1.10669986781847,1.1358197255895,1.02095818296196,-1.19,0.419077169,1.0848051387,2.75051239,2.407592689,1.641953306,1.05754246,0.055197001,3.53660491,3.691445192,7.4819183,4.25834,9.982743,6.661987,4.25834,7.4819183,3.55160981,0.429421542,3.122188265,0.388154618,NA,NA,0.388154618,0.031559674,0.0522328,0.012784812,6.26066666666667,7.41733333333333,1.23444820327648,1.20752019524218,1.20752019524218,1.32540530665393
"2",1995-03-31,1996-03-31,1.2513344601767,1.12023360048597,"2.3-6.5-0.8-2.8-0.5-1.6-0.3-2.8-0.7-0.6",8.22171786734956,"1-2-0.5-1.5-1.2-1.5-1-1-1-1",2.37954613413017,"BO-VC-VC-BO-VC-BO-BO-VC-VC-BO","95386-95090-951208-951658-951408-955144-951434-951634-951773-955609",6.49,7.2,5.802,7.852,"1995-03-31",NA,NA,1.18072812446678,1.24006060932368,1.28916940265328,1.34761321909425,1.01837270341207,1.10669986781847,1.1358197255895,1.02095818296196,-1.19,0.419077169,1.0848051387,2.75051239,2.407592689,1.641953306,1.05754246,0.055197001,3.53660491,3.691445192,7.4819183,4.25834,9.982743,6.661987,4.25834,7.4819183,3.55160981,0.429421542,3.122188265,0.388154618,NA,NA,0.388154618,0.031559674,0.0522328,0.012784812,6.26066666666667,7.41733333333333,1.19380337182047,1.16952543484071,1.16952543484071,1.12023360048597
"3",1995-03-31,1996-03-31,1.40598314228628,1.12025176929428,"0.9-4.3-1.8-2.6-0.3-0.3-0.2-3-0.6-0.7",9.0907700257457,"1-2-0.5-1.5-1.2-1.5-1-1-1-1",2.37954613413017,"BO-BO-BO-VC-BO-BO-VC-BO-VC-FOF","95073-951769-95150-95051-95657-95693-9513613-951434-951254-95413",6.49,7.2,5.802,7.852,"1995-03-31",NA,NA,1.18072812446678,1.24006060932368,1.28916940265328,1.34761321909425,1.01837270341207,1.10669986781847,1.1358197255895,1.02095818296196,-1.19,0.419077169,1.0848051387,2.75051239,2.407592689,1.641953306,1.05754246,0.055197001,3.53660491,3.691445192,7.4819183,4.25834,9.982743,6.661987,4.25834,7.4819183,3.55160981,0.429421542,3.122188265,0.388154618,NA,NA,0.388154618,0.031559674,0.0522328,0.012784812,6.26066666666667,7.41733333333333,1.22244201665558,1.16952879943484,1.16952879943484,1.12025176929428
"4",1995-03-31,1996-03-31,1.28145809390604,1.51885867830484,"0.9-0.7-0.6-3-0.3-0.3-5-0.8-0.5-1.6",7.47515125423652,"1-2-0.5-1.5-1.2-1.5-1-1-1-1",2.37954613413017,"BO-VC-RE-VC-BO-BO-VC-BO-VC-BO","95073-950974-951920-951635-95624-951978-9513614-951837-95445-955144",6.49,7.2,5.802,7.852,"1995-03-31",NA,NA,1.18072812446678,1.24006060932368,1.28916940265328,1.34761321909425,1.01837270341207,1.10669986781847,1.1358197255895,1.02095818296196,-1.19,0.419077169,1.0848051387,2.75051239,2.407592689,1.641953306,1.05754246,0.055197001,3.53660491,3.691445192,7.4819183,4.25834,9.982743,6.661987,4.25834,7.4819183,3.55160981,0.429421542,3.122188265,0.388154618,NA,NA,0.388154618,0.031559674,0.0522328,0.012784812,6.26066666666667,7.41733333333333,1.19938182251109,1.24334489369605,1.19938182251109,1.28145809390604
"5",1995-03-31,1996-03-31,1.51517023286036,1.27853069484876,"0.3-1.8-1.6-3.1-0.2-1-0.2-2.9-0.2-25",12.5050655091278,"1-2-0.5-1.5-1.2-1.5-1-1-1-1",2.37954613413017,"BO-BO-BO-VC-VC-BO-VC-VC-BO-VC","95821-951072-951072-951507-95390-95148-951272-951408-95629-9513614",6.49,7.2,5.802,7.852,"1995-03-31",NA,NA,1.18072812446678,1.24006060932368,1.28916940265328,1.34761321909425,1.01837270341207,1.10669986781847,1.1358197255895,1.02095818296196,-1.19,0.419077169,1.0848051387,2.75051239,2.407592689,1.641953306,1.05754246,0.055197001,3.53660491,3.691445192,7.4819183,4.25834,9.982743,6.661987,4.25834,7.4819183,3.55160981,0.429421542,3.122188265,0.388154618,NA,NA,0.388154618,0.031559674,0.0522328,0.012784812,6.26066666666667,7.41733333333333,1.24266184824337,1.19883971157455,1.19883971157455,1.27853069484876
"6",1995-03-31,1996-03-31,1.06218201142089,1.01132123562843,"0.3-0.9-3.2-1.2-0.3-0.7-0.1-1.9-0.5-1.3",8.11540385904194,"1-2-0.5-1.5-1.2-1.5-1-1-1-1",2.37954613413017,"BO-VC-BO-BO-BO-BO-BO-VC-BO-BO","95304-951101-797-950925-94998-951468-95693-951272-955609-951985",6.49,7.2,5.802,7.852,"1995-03-31",NA,NA,1.18072812446678,1.24006060932368,1.28916940265328,1.34761321909425,1.01837270341207,1.10669986781847,1.1358197255895,1.02095818296196,-1.19,0.419077169,1.0848051387,2.75051239,2.407592689,1.641953306,1.05754246,0.055197001,3.53660491,3.691445192,7.4819183,4.25834,9.982743,6.661987,4.25834,7.4819183,3.55160981,0.429421542,3.122188265,0.388154618,NA,NA,0.388154618,0.031559674,0.0522328,0.012784812,6.26066666666667,7.41733333333333,1.15877514056939,1.1493564783856,1.1493564783856,1.01132123562843
"7",1995-03-31,1996-03-31,1.06424872714502,1.0098797010214,"0.8-4.4-3.2-1.9-0.3-0.7-0.1-1.9-0.6-0.3",9.72963794373954,"1-2-0.5-1.5-1.2-1.5-1-1-1-1",2.37954613413017,"VC-VC-BO-BO-VC-BO-VC-VC-FOF-BO","95090-95393-797-951816-951254-951468-952024-951272-95413-95693",6.49,7.2,5.802,7.852,"1995-03-31",NA,NA,1.18072812446678,1.24006060932368,1.28916940265328,1.34761321909425,1.01837270341207,1.10669986781847,1.1358197255895,1.02095818296196,-1.19,0.419077169,1.0848051387,2.75051239,2.407592689,1.641953306,1.05754246,0.055197001,3.53660491,3.691445192,7.4819183,4.25834,9.982743,6.661987,4.25834,7.4819183,3.55160981,0.429421542,3.122188265,0.388154618,NA,NA,0.388154618,0.031559674,0.0522328,0.012784812,6.26066666666667,7.41733333333333,1.15915786570349,1.14908952753245,1.14908952753245,1.0098797010214
"8",1995-03-31,1996-03-31,1.27211916515357,1.39438003378044,"0.3-3.2-1.7-3-0.3-2.6-0.1-1.5-0.7-0.3",10.4245463525821,"1-2-0.5-1.5-1.2-1.5-1-1-1-1",2.37954613413017,"BO-VC-MEZZ-VC-VC-MEZZ-BO-BO-VC-BO","95821-951579-95330-951635-951272-95310-95657-95624-95537-951978",6.49,7.2,5.802,7.852,"1995-03-31",NA,NA,1.18072812446678,1.24006060932368,1.28916940265328,1.34761321909425,1.01837270341207,1.10669986781847,1.1358197255895,1.02095818296196,-1.19,0.419077169,1.0848051387,2.75051239,2.407592689,1.641953306,1.05754246,0.055197001,3.53660491,3.691445192,7.4819183,4.25834,9.982743,6.661987,4.25834,7.4819183,3.55160981,0.429421542,3.122188265,0.388154618,NA,NA,0.388154618,0.031559674,0.0522328,0.012784812,6.26066666666667,7.41733333333333,1.19765239126063,1.2202932928582,1.19765239126063,1.27211916515357
"9",1995-03-31,1996-03-31,1.25704304933724,1.24334400448902,"4.3-2-0.7-4.5-0.3-1-0.2-1.5-1.1-1.1",7.42201072845132,"1-2-0.5-1.5-1.2-1.5-1-1-1-1",2.37954613413017,"BO-BO-SEC-NatRes-BO-BO-VC-BO-BO-VC","951029-95150-951003-95600-94998-95148-9513613-94998-951434-951578",6.49,7.2,5.802,7.852,"1995-03-31",NA,NA,1.18072812446678,1.24006060932368,1.28916940265328,1.34761321909425,1.01837270341207,1.10669986781847,1.1358197255895,1.02095818296196,-1.19,0.419077169,1.0848051387,2.75051239,2.407592689,1.641953306,1.05754246,0.055197001,3.53660491,3.691445192,7.4819183,4.25834,9.982743,6.661987,4.25834,7.4819183,3.55160981,0.429421542,3.122188265,0.388154618,NA,NA,0.388154618,0.031559674,0.0522328,0.012784812,6.26066666666667,7.41733333333333,1.19486051796131,1.19232365780423,1.19232365780423,1.24334400448902
"10",1995-03-31,1996-03-31,1.13266086129925,1.16619675032236,"2.3-1-1.1-1.2-0.5-1.4-0.3-1.9-0.4-0.8",5.12542125040124,"1-2-0.5-1.5-1.2-1.5-1-1-1-1",2.37954613413017,"BO-MEZZ-BO-BO-VC-BO-VC-VC-VC-MEZZ","95230-951442-95102-950925-951634-951434-951634-951272-951753-951795",6.49,7.2,5.802,7.852,"1995-03-31",NA,NA,1.18072812446678,1.24006060932368,1.28916940265328,1.34761321909425,1.01837270341207,1.10669986781847,1.1358197255895,1.02095818296196,-1.19,0.419077169,1.0848051387,2.75051239,2.407592689,1.641953306,1.05754246,0.055197001,3.53660491,3.691445192,7.4819183,4.25834,9.982743,6.661987,4.25834,7.4819183,3.55160981,0.429421542,3.122188265,0.388154618,NA,NA,0.388154618,0.031559674,0.0522328,0.012784812,6.26066666666667,7.41733333333333,1.17182677943576,1.17803712925485,1.17182677943576,1.13266086129925
"11",1995-03-31,1996-03-31,NA,NA,"6.2-NA-3.2-2-0.3-0.6-0.1-1.7-0.5-1.3",NA,"1-2-0.5-1.5-1.2-1.5-1-1-1-1",2.37954613413017,"BO-VC-BO-VC-BO-BO-BO-BO-BO-BO","95729-951983-797-94994-94998-955609-94998-951973-94998-951985",6.49,7.2,5.802,7.852,"1995-03-31",NA,NA,1.18072812446678,1.24006060932368,1.28916940265328,1.34761321909425,1.01837270341207,1.10669986781847,1.1358197255895,1.02095818296196,-1.19,0.419077169,1.0848051387,2.75051239,2.407592689,1.641953306,1.05754246,0.055197001,3.53660491,3.691445192,7.4819183,4.25834,9.982743,6.661987,4.25834,7.4819183,3.55160981,0.429421542,3.122188265,0.388154618,NA,NA,0.388154618,0.031559674,0.0522328,0.012784812,6.26066666666667,7.41733333333333,NA,NA,NA,NA
"12",1995-03-31,1996-03-31,4.34698577514812,1.68620109999609,"0.6-28.5-1.1-1.7-10-0.7-0.2-1.9-0.5-1",10.0903671580063,"1-2-0.5-1.5-1.2-1.5-1-1-1-1",2.37954613413017,"VC-BO-BO-BO-VC-VC-MEZZ-VC-BO-BO","950975-95162-95102-952014-9513614-952024-951795-951272-95624-95148",6.49,7.2,5.802,7.852,"1995-03-31",NA,NA,1.18072812446678,1.24006060932368,1.28916940265328,1.34761321909425,1.01837270341207,1.10669986781847,1.1358197255895,1.02095818296196,-1.19,0.419077169,1.0848051387,2.75051239,2.407592689,1.641953306,1.05754246,0.055197001,3.53660491,3.691445192,7.4819183,4.25834,9.982743,6.661987,4.25834,7.4819183,3.55160981,0.429421542,3.122188265,0.388154618,NA,NA,0.388154618,0.031559674,0.0522328,0.012784812,6.26066666666667,7.41733333333333,1.76707213385221,1.27433423104628,1.27433423104628,1.68620109999609
"13",1995-03-31,1996-03-31,1.20695051721611,1.22244474351065,"4-1-0.6-0.8-0.1-0.5-0.2-1.6-0.3-0.8",8.62255370707406,"1-2-0.5-1.5-1.2-1.5-1-1-1-1",2.37954613413017,"MEZZ-MEZZ-RE-BO-BO-VC-VC-BO-BO-MEZZ","951315-951442-951920-951424-95693-951753-951272-95657-951978-951795",6.49,7.2,5.802,7.852,"1995-03-31",NA,NA,1.18072812446678,1.24006060932368,1.28916940265328,1.34761321909425,1.01837270341207,1.10669986781847,1.1358197255895,1.02095818296196,-1.19,0.419077169,1.0848051387,2.75051239,2.407592689,1.641953306,1.05754246,0.055197001,3.53660491,3.691445192,7.4819183,4.25834,9.982743,6.661987,4.25834,7.4819183,3.55160981,0.429421542,3.122188265,0.388154618,NA,NA,0.388154618,0.031559674,0.0522328,0.012784812,6.26066666666667,7.41733333333333,1.18558412312406,1.18845342428972,1.18558412312406,1.20695051721611
"14",1995-03-31,1996-03-31,1.38671477318556,1.19500445509165,"2.3-4.3-0.8-2.8-1.1-0.8-0.3-1.6-0.7-0.7",6.25006716669766,"1-2-0.5-1.5-1.2-1.5-1-1-1-1",2.37954613413017,"BO-BO-VC-DD-MEZZ-VC-VC-VC-VC-VC","95386-951769-951208-956173-95310-951254-951895-951100-95537-952024",6.49,7.2,5.802,7.852,"1995-03-31",NA,NA,1.18072812446678,1.24006060932368,1.28916940265328,1.34761321909425,1.01837270341207,1.10669986781847,1.1358197255895,1.02095818296196,-1.19,0.419077169,1.0848051387,2.75051239,2.407592689,1.641953306,1.05754246,0.055197001,3.53660491,3.691445192,7.4819183,4.25834,9.982743,6.661987,4.25834,7.4819183,3.55160981,0.429421542,3.122188265,0.388154618,NA,NA,0.388154618,0.031559674,0.0522328,0.012784812,6.26066666666667,7.41733333333333,1.21887380015544,1.18337188939731,1.18337188939731,1.19500445509165
"15",1995-03-31,1996-03-31,1.25803051664593,1.2259635485055,"1-1.5-1.8-1.3-1.1-1.4-0.3-0.8-0.7-0.3",4.67516255780813,"1-2-0.5-1.5-1.2-1.5-1-1-1-1",2.37954613413017,"VC-BO-BO-VC-MEZZ-BO-VC-BO-VC-VC","95080-951803-95150-951787-95310-951434-951408-951837-951773-957293",6.49,7.2,5.802,7.852,"1995-03-31",NA,NA,1.18072812446678,1.24006060932368,1.28916940265328,1.34761321909425,1.01837270341207,1.10669986781847,1.1358197255895,1.02095818296196,-1.19,0.419077169,1.0848051387,2.75051239,2.407592689,1.641953306,1.05754246,0.055197001,3.53660491,3.691445192,7.4819183,4.25834,9.982743,6.661987,4.25834,7.4819183,3.55160981,0.429421542,3.122188265,0.388154618,NA,NA,0.388154618,0.031559674,0.0522328,0.012784812,6.26066666666667,7.41733333333333,1.19504338227774,1.18910505484432,1.18910505484432,1.2259635485055
"16",1995-03-31,1996-03-31,1.3879127497923,1.19314547695608,"0.1-43.9-1.7-1.5-0.1-0.4-0.2-1-0.6-0.8",12.582875684628,"1-2-0.5-1.5-1.2-1.5-1-1-1-1",2.37954613413017,"BO-MEZZ-MEZZ-VC-BO-BO-VC-VC-BO-BO","951057-951443-95330-951194-95629-951837-951578-951753-951973-951973",6.49,7.2,5.802,7.852,"1995-03-31",NA,NA,1.18072812446678,1.24006060932368,1.28916940265328,1.34761321909425,1.01837270341207,1.10669986781847,1.1358197255895,1.02095818296196,-1.19,0.419077169,1.0848051387,2.75051239,2.407592689,1.641953306,1.05754246,0.055197001,3.53660491,3.691445192,7.4819183,4.25834,9.982743,6.661987,4.25834,7.4819183,3.55160981,0.429421542,3.122188265,0.388154618,NA,NA,0.388154618,0.031559674,0.0522328,0.012784812,6.26066666666667,7.41733333333333,1.21909564767521,1.18302763418702,1.18302763418702,1.19314547695608
"17",1995-06-30,1996-06-30,1.0393679224982,1.22718914935381,"0.8-5.2-2.8-1.8-0.5-0.6-0.1-2.7-1-0.7",8.34569287325387,"1-2-0.5-1.5-1.2-1.5-1-1-1-1",2.37954613413017,"VC-BO-VC-BO-BO-BO-MEZZ-BO-BO-MEZZ","951238-95386-951336-95102-951985-951837-951795-951985-951985-951795",5.65,6.21,5.67,7.77,"1995-06-30",NA,NA,1.16566067053129,1.22266095176585,1.23107848554383,1.27009646302251,1.04076086956522,1.05026491456837,1.09990992392846,1.0028944839091,-0.8,1.684656891,0.6311060395,2.83738359,0.47989081,2.796877524,1.70545668,0.174075035,3.06908558,4.40131202,7.0673592,6.075615,12.146807,5.633037,6.075615,7.0673592,5.81633497,1.062896318,4.753438653,0.751801855,NA,NA,0.751801855,-0.00698546,0.013451109,0.051311539,5.65666666666667,6.73,1.14227312459923,1.1770548332762,1.14227312459923,1.0393679224982
"18",1995-06-30,1996-06-30,1.09694234050331,1.07763526635089,"0.5-3.2-1.3-1.5-0.3-0.2-0.1-0.6-0.5-0.6",9.35492160078729,"1-2-0.5-1.5-1.2-1.5-1-1-1-1",2.37954613413017,"BO-VC-VC-VC-BO-VC-BO-BO-BO-BO","95162-951336-951507-952146-951468-957293-95624-95629-95693-951837",5.65,6.21,5.67,7.77,"1995-06-30",NA,NA,1.16566067053129,1.22266095176585,1.23107848554383,1.27009646302251,1.04076086956522,1.05026491456837,1.09990992392846,1.0028944839091,-0.8,1.684656891,0.6311060395,2.83738359,0.47989081,2.796877524,1.70545668,0.174075035,3.06908558,4.40131202,7.0673592,6.075615,12.146807,5.633037,6.075615,7.0673592,5.81633497,1.062896318,4.753438653,0.751801855,NA,NA,0.751801855,-0.00698546,0.013451109,0.051311539,5.65666666666667,6.73,1.15293505385944,1.14935966975714,1.14935966975714,1.07763526635089
"19",1995-06-30,1996-06-30,1.82803777303595,1.71695953443495,"0.3-31.9-1-1-0.3-0.9-0.1-2.1-0.6-0.7",9.88793513952864,"1-2-0.5-1.5-1.2-1.5-1-1-1-1",2.37954613413017,"VC-MEZZ-BO-VC-BO-VC-VC-FOF-BO-MEZZ","950975-951315-950954-950974-951973-951272-951753-95413-951973-951795",5.65,6.21,5.67,7.77,"1995-06-30",NA,NA,1.16566067053129,1.22266095176585,1.23107848554383,1.27009646302251,1.04076086956522,1.05026491456837,1.09990992392846,1.0028944839091,-0.8,1.684656891,0.6311060395,2.83738359,0.47989081,2.796877524,1.70545668,0.174075035,3.06908558,4.40131202,7.0673592,6.075615,12.146807,5.633037,6.075615,7.0673592,5.81633497,1.062896318,4.753438653,0.751801855,NA,NA,0.751801855,-0.00698546,0.013451109,0.051311539,5.65666666666667,6.73,1.28832309692104,1.26775305273567,1.26775305273567,1.71695953443495
"20",1995-06-30,1996-06-30,1.27866391195405,1.2925873856388,"0.4-1.2-1.3-3.2-0.2-3.1-0.2-1.7-0.7-0.8",7.9848520456157,"1-2-0.5-1.5-1.2-1.5-1-1-1-1",2.37954613413017,"VC-VC-VC-VC-VC-VC-VC-BO-BO-VC","95393-951237-951507-95007-951753-951408-951254-951973-95148-951100",5.65,6.21,5.67,7.77,"1995-06-30",NA,NA,1.16566067053129,1.22266095176585,1.23107848554383,1.27009646302251,1.04076086956522,1.05026491456837,1.09990992392846,1.0028944839091,-0.8,1.684656891,0.6311060395,2.83738359,0.47989081,2.796877524,1.70545668,0.174075035,3.06908558,4.40131202,7.0673592,6.075615,12.146807,5.633037,6.075615,7.0673592,5.81633497,1.062896318,4.753438653,0.751801855,NA,NA,0.751801855,-0.00698546,0.013451109,0.051311539,5.65666666666667,6.73,1.18658719672069,1.18916561777342,1.18658719672069,1.27866391195405
"21",1995-06-30,1996-06-30,1.43712984133787,1.40235472122483,"0.2-0.6-0.9-2.1-0.5-1.2-0.1-1.5-0.8-0.9",6.87958440201544,"1-2-0.5-1.5-1.2-1.5-1-1-1-1",2.37954613413017,"BO-VC-BO-VC-VC-BO-VC-BO-FOF-VC","95718-951972-951803-951237-951634-951985-951753-95657-95413-951272",5.65,6.21,5.67,7.77,"1995-06-30",NA,NA,1.16566067053129,1.22266095176585,1.23107848554383,1.27009646302251,1.04076086956522,1.05026491456837,1.09990992392846,1.0028944839091,-0.8,1.684656891,0.6311060395,2.83738359,0.47989081,2.796877524,1.70545668,0.174075035,3.06908558,4.40131202,7.0673592,6.075615,12.146807,5.633037,6.075615,7.0673592,5.81633497,1.062896318,4.753438653,0.751801855,NA,NA,0.751801855,-0.00698546,0.013451109,0.051311539,5.65666666666667,6.73,1.21593273919917,1.2094929021412,1.2094929021412,1.40235472122483
"22",1995-06-30,1996-06-30,1.60378443301946,1.43288271562772,"1.6-1.1-2.4-2.2-0.3-0.3-0.2-51.6-0.5-0.9",10.9886527965595,"1-2-0.5-1.5-1.2-1.5-1-1-1-1",2.37954613413017,"BO-BO-BO-VC-VC-BO-VC-VC-VC-FOF","951260-950954-951407-95501-9513613-951978-95537-9513614-95390-95413",5.65,6.21,5.67,7.77,"1995-06-30",NA,NA,1.16566067053129,1.22266095176585,1.23107848554383,1.27009646302251,1.04076086956522,1.05026491456837,1.09990992392846,1.0028944839091,-0.8,1.684656891,0.6311060395,2.83738359,0.47989081,2.796877524,1.70545668,0.174075035,3.06908558,4.40131202,7.0673592,6.075615,12.146807,5.633037,6.075615,7.0673592,5.81633497,1.062896318,4.753438653,0.751801855,NA,NA,0.751801855,-0.00698546,0.013451109,0.051311539,5.65666666666667,6.73,1.24679470062169,1.21514623443803,1.21514623443803,1.43288271562772
"23",1995-06-30,1996-06-30,1.42914483564825,1.38699969925592,"0.3-0.6-0.5-2.2-0.5-0.7-0.1-1.5-0.8-0.8",7.40056239724545,"1-2-0.5-1.5-1.2-1.5-1-1-1-1",2.37954613413017,"BO-VC-VC-BO-VC-BO-BO-BO-FOF-VC","95304-951972-951972-952014-951634-951468-951837-951468-95413-951100",5.65,6.21,5.67,7.77,"1995-06-30",NA,NA,1.16566067053129,1.22266095176585,1.23107848554383,1.27009646302251,1.04076086956522,1.05026491456837,1.09990992392846,1.0028944839091,-0.8,1.684656891,0.6311060395,2.83738359,0.47989081,2.796877524,1.70545668,0.174075035,3.06908558,4.40131202,7.0673592,6.075615,12.146807,5.633037,6.075615,7.0673592,5.81633497,1.062896318,4.753438653,0.751801855,NA,NA,0.751801855,-0.00698546,0.013451109,0.051311539,5.65666666666667,6.73,1.21445403444183,1.20664937955437,1.20664937955437,1.38699969925592
"24",1995-06-30,1996-06-30,1.17862546066302,1.23691327934352,"0.2-3.5-0.6-1-0.3-0.2-0.2-1.9-0.6-1.2",9.13087620062194,"1-2-0.5-1.5-1.2-1.5-1-1-1-1",2.37954613413017,"BO-BO-RE-VC-BO-VC-VC-BO-BO-VC","95718-797-951920-951972-94998-957293-951895-95148-951973-951895",5.65,6.21,5.67,7.77,"1995-06-30",NA,NA,1.16566067053129,1.22266095176585,1.23107848554383,1.27009646302251,1.04076086956522,1.05026491456837,1.09990992392846,1.0028944839091,-0.8,1.684656891,0.6311060395,2.83738359,0.47989081,2.796877524,1.70545668,0.174075035,3.06908558,4.40131202,7.0673592,6.075615,12.146807,5.633037,6.075615,7.0673592,5.81633497,1.062896318,4.753438653,0.751801855,NA,NA,0.751801855,-0.00698546,0.013451109,0.051311539,5.65666666666667,6.73,1.16806155759272,1.17885559808911,1.16806155759272,1.17862546066302
"25",1995-06-30,1996-06-30,1.01754621612675,1.31141925912845,"0.1-1.7-0.8-1.6-0.4-1.2-0.1-4.6-0.2-2.1",10.8049894669368,"1-2-0.5-1.5-1.2-1.5-1-1-1-1",2.37954613413017,"RE-BO-BO-DD-FOF-VC-BO-BO-VC-BO","954574-95718-950925-956897-95413-951895-955609-955144-957293-955144",5.65,6.21,5.67,7.77,"1995-06-30",NA,NA,1.16566067053129,1.22266095176585,1.23107848554383,1.27009646302251,1.04076086956522,1.05026491456837,1.09990992392846,1.0028944839091,-0.8,1.684656891,0.6311060395,2.83738359,0.47989081,2.796877524,1.70545668,0.174075035,3.06908558,4.40131202,7.0673592,6.075615,12.146807,5.633037,6.075615,7.0673592,5.81633497,1.062896318,4.753438653,0.751801855,NA,NA,0.751801855,-0.00698546,0.013451109,0.051311539,5.65666666666667,6.73,1.13823206786378,1.19265300175298,1.13823206786378,1.01754621612675
"26",1995-09-30,1996-09-30,1.07698791656011,1.08260625078663,"0.2-1.2-0.8-2.4-0.6-2.4-0.2-2.1-0.6-2.3",7.97177612288063,"1-2-0.5-1.5-1.2-1.5-1-1-1-1",2.37954613413017,"BO-BO-DD-NatRes-BO-VC-BO-VC-VC-VC","95304-950863-953786-95600-951434-951408-951973-951578-9513613-951895",5.65,6.17,5.024,7.504,"1995-09-30",NA,NA,1.11884057971015,1.19365314173006,1.1761093218031,1.17528735632184,1.08469945355191,1.04924836505595,1.1204317996518,0.979733432711489,-1.07,2.095610962,0.1601537651,2.96327468,1.369374026,3.137223392,1.48401991,0.218249092,3.57550942,4.031724186,4.4140641,4.766062,12.446726,6.588413,4.766062,4.4140641,5.46043894,0.966975698,4.493463239,0.452964047,NA,NA,0.452964047,-0.004928347,0.010178299,0.028650739,5.44133333333333,6.61466666666667,1.11109008653421,1.11213051879838,1.11109008653421,1.07698791656011
"27",1995-09-30,1996-09-30,1.37453777067144,1.26131344579695,"0.5-5.1-1.9-0.9-0.1-2.1-0.2-1.4-0.8-1.1",8.37848844001772,"1-2-0.5-1.5-1.2-1.5-1-1-1-1",2.37954613413017,"MEZZ-BO-MEZZ-VC-BO-BO-VC-BO-FOF-VC","951443-951260-95330-950974-951978-955144-951773-95693-95413-951773",5.65,6.17,5.024,7.504,"1995-09-30",NA,NA,1.11884057971015,1.19365314173006,1.1761093218031,1.17528735632184,1.08469945355191,1.04924836505595,1.1204317996518,0.979733432711489,-1.07,2.095610962,0.1601537651,2.96327468,1.369374026,3.137223392,1.48401991,0.218249092,3.57550942,4.031724186,4.4140641,4.766062,12.446726,6.588413,4.766062,4.4140641,5.46043894,0.966975698,4.493463239,0.452964047,NA,NA,0.452964047,-0.004928347,0.010178299,0.028650739,5.44133333333333,6.61466666666667,1.16619191136964,1.14522444380029,1.14522444380029,1.26131344579695
"28",1995-09-30,1996-09-30,1.35705923679835,1.35649645301112,"0.5-1.8-1.3-1.5-0.1-0.6-0.3-1.7-0.5-1",7.18992217074581,"1-2-0.5-1.5-1.2-1.5-1-1-1-1",2.37954613413017,"VC-BO-BO-VC-VC-BO-VC-BO-BO-VC","951238-95304-9358-94994-957293-94998-951254-955609-95624-95537",5.65,6.17,5.024,7.504,"1995-09-30",NA,NA,1.11884057971015,1.19365314173006,1.1761093218031,1.17528735632184,1.08469945355191,1.04924836505595,1.1204317996518,0.979733432711489,-1.07,2.095610962,0.1601537651,2.96327468,1.369374026,3.137223392,1.48401991,0.218249092,3.57550942,4.031724186,4.4140641,4.766062,12.446726,6.588413,4.766062,4.4140641,5.46043894,0.966975698,4.493463239,0.452964047,NA,NA,0.452964047,-0.004928347,0.010178299,0.028650739,5.44133333333333,6.61466666666667,1.16295514583759,1.16285092661773,1.16285092661773,1.35649645301112
