"","Date","Fund.ID","NAV","NAV.date","NCF","CD","CC","Age.week","NAV.date.diff","delta.CC","delta.CD","delta.NCF","delta.NAV","delta.NAV.NCF","Return.NAV","Return.EVB","TVPI","RVPI","CD2CC","NAV2Com","Fuel.Level"
"394",2012-12-31,"9532615",NA,NA,NA,NA,NA,-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"395",2013-12-31,"9532615",156330,"2013-12-31",-233333,0,233333,33,0,2866667,0,-2866667,2943670,77003,1.4926,1.0255,0.67,0.67,0,0.0156,0.9752
"396",2014-12-31,"9532615",3100000,"2014-09-30",-3100000,0,3100000,85,13,0,0,0,0,0,1,1,1,1,0,0.31,1
"397",2015-12-31,"9532615",3100000,"2014-09-30",-3100000,0,3100000,137,65,NA,NA,NA,NA,NA,NA,NA,1,1,0,0.31,1
"398",2007-12-31,"9512891",NA,NA,NA,NA,NA,-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"399",2008-12-31,"9512891",1461770,"2008-12-31",-1524437,0,1524437,39,0,1564456,0,-1564456,714410,-850046,0.4185,0.7191,0.9589,0.9589,0,0.1462,0.9937
"400",2009-12-31,"9512891",2176180,"2009-12-31",-3088893,0,3088893,91,0,490577,4824,-485753,565750,79997,1.0368,1.03,0.7045,0.7045,0,0.2176,0.9088
"401",2010-12-31,"9512891",2741930,"2010-12-31",-3574646,4824,3579470,144,0,683297,684173,876,173500,174376,1.0636,1.0509,0.7674,0.766,0.0013,0.2742,0.9163
"402",2011-12-31,"9512891",2915430,"2011-12-31",-3573770,688997,4262767,196,0,3147879,335982,-2811897,4257280,1445383,1.4958,1.2384,0.8456,0.6839,0.1616,0.2915,0.8654
"403",2012-12-31,"9512891",7172710,"2012-12-31",-6385667,1024979,7410646,248,0,1845337,1913373,68036,567110,635146,1.0886,1.0704,1.1062,0.9679,0.1383,0.7173,0.9762
"404",2013-12-31,"9512891",7739820,"2013-12-31",-6317631,2938352,9255983,300,0,753759,573275,-180484,1315530,1135046,1.1467,1.1336,1.1537,0.8362,0.3175,0.774,0.8485
"405",2014-12-31,"9512891",9055350,"2014-12-31",-6498115,3511627,10009742,352,0,0,0,0,0,0,1,1,1.2555,0.9047,0.3508,0.9047,0.9047
"406",2015-12-31,"9512891",9055350,"2014-12-31",-6498115,3511627,10009742,404,52,NA,NA,NA,NA,NA,NA,NA,1.2555,0.9047,0.3508,0.9047,0.9047
"407",2013-06-30,"9540547",NA,NA,NA,NA,NA,-46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"408",2014-06-30,"9540547",1567500,"2014-06-30",-1612083,20417,1632500,6,0,107083,5000,-102083,82910,-19173,0.9878,0.9886,0.9727,0.9602,0.0125,0.1568,0.9626
"409",2015-06-30,"9540547",1650410,"2015-03-31",-1714166,25417,1739583,59,13,NA,NA,NA,NA,NA,NA,NA,0.9633,0.9487,0.0146,0.165,0.9487
"410",2006-12-31,"9515002",NA,NA,NA,NA,NA,-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"411",2007-12-31,"9515002",381410,"2007-12-31",-526355,0,526355,39,0,732245,0,-732245,555520,-176725,0.5367,0.8413,0.7246,0.7246,0,0.0381,0.9849
"412",2008-12-31,"9515002",936930,"2008-12-31",-1258600,0,1258600,92,0,857319,0,-857319,348550,-508769,0.457,0.7164,0.7444,0.7444,0,0.0937,0.9665
"413",2009-12-31,"9515002",1285480,"2009-12-31",-2115919,0,2115919,144,0,1104186,0,-1104186,658060,-446126,0.6529,0.8133,0.6075,0.6075,0,0.1285,0.9136
"414",2010-12-31,"9515002",1943540,"2010-09-30",-3220105,0,3220105,196,13,367365,0,-367365,1309320,941955,1.4847,1.4076,0.6036,0.6036,0,0.1944,0.8672
"415",2011-12-31,"9515002",3252860,"2011-12-31",-3587470,0,3587470,248,0,2868074,21303,-2846771,5306870,2460099,1.7563,1.4019,0.9067,0.9067,0,0.3253,0.9652
"416",2012-12-31,"9515002",8559730,"2012-12-31",-6434241,21303,6455544,300,0,1495931,0,-1495931,2458940,963009,1.1125,1.0958,1.3293,1.326,0.0033,0.856,1.2189
"417",2013-12-31,"9515002",11018670,"2013-12-31",-7930172,21303,7951475,352,0,1618440,1174512,-443928,2120790,1676862,1.1522,1.1327,1.3884,1.3857,0.0027,1.1019,1.3191
"418",2014-12-31,"9515002",13139460,"2014-12-31",-8374100,1195815,9569915,405,0,43086,3157913,3114827,828220,3943047,1.3001,1.2991,1.498,1.373,0.125,1.3139,1.3713
"419",2015-12-31,"9515002",13967680,"2015-06-30",-5259273,4353728,9613001,457,26,NA,NA,NA,NA,NA,NA,NA,1.9059,1.453,0.4529,1.3968,1.453
"420",1998-06-30,"951050",NA,NA,NA,NA,NA,-78,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"421",1999-06-30,"951050",NA,NA,NA,NA,NA,-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"422",2000-06-30,"951050",537500,"2000-06-30",-651700,0,651700,26,0,1614102,0,-1614102,1501500,-112602,0.7905,0.9477,0.8248,0.8248,0,0.0538,0.9895
"423",2001-06-30,"951050",2039000,"2001-06-30",-2265802,0,2265802,78,0,1126751,184673,-942078,805000,-137078,0.9328,0.9567,0.8999,0.8999,0,0.2039,0.9791
"424",2002-06-30,"951050",2844000,"2002-06-30",-3207880,184673,3392553,130,0,1518518,586084,-932434,-99000,-1031434,0.6373,0.7636,0.8927,0.8383,0.0544,0.2844,0.9495
"425",2003-06-30,"951050",2745000,"2003-04-30",-4140314,770757,4911071,182,9,2071837,717930,-1353907,882670,-471237,0.8283,0.9022,0.7159,0.5589,0.1569,0.2745,0.8005
"426",2004-06-30,"951050",3627670,"2004-06-30",-5494221,1488687,6982908,235,0,475947,1046620,570673,-484950,85723,1.0236,1.0209,0.7327,0.5195,0.2132,0.3628,0.691
"427",2005-06-30,"951050",3142720,"2005-06-30",-4923548,2535307,7458855,287,0,1066682,2525740,1459058,612780,2071838,1.6592,1.4922,0.7612,0.4213,0.3399,0.3143,0.6026
"428",2006-06-30,"951050",3755500,"2006-06-30",-3464490,5061047,8525537,339,0,26911,3388866,3361955,-1167410,2194545,1.5844,1.5802,1.0341,0.4405,0.5936,0.3756,0.5608
"429",2007-06-30,"951050",2588090,"2007-06-30",-102535,8449913,8552448,391,0,161551,1060639,899088,129880,1028968,1.3976,1.3742,1.2906,0.3026,0.988,0.2588,0.4508
"430",2008-06-30,"951050",2717970,"2008-06-30",796553,9510552,8713999,443,0,32606,2204232,2171626,637890,2809516,2.0337,2.0214,1.4033,0.3119,1.0914,0.2718,0.4479
"431",2009-06-30,"951050",3355860,"2009-06-30",2968179,11714784,8746605,496,0,1030,1769735,1768705,-2420030,-651325,0.8059,0.806,1.723,0.3837,1.3394,0.3356,0.5036
"432",2010-06-30,"951050",935830,"2010-06-30",4736884,13484519,8747635,548,0,-104600,-31426,73174,109440,182614,1.1951,1.2197,1.6485,0.107,1.5415,0.0936,0.2807
"433",2011-06-30,"951050",1045270,"2011-06-30",4810058,13453093,8643035,600,0,0,80267,80267,-138710,-58443,0.9441,0.9441,1.6775,0.1209,1.5565,0.1045,0.3004
"434",2012-06-30,"951050",906560,"2012-06-30",4890325,13533360,8643035,652,0,0,0,0,-788080,-788080,0.1307,0.1307,1.6707,0.1049,1.5658,0.0907,0.2876
"435",2013-06-30,"951050",118480,"2013-06-30",4890325,13533360,8643035,704,0,0,0,0,1116810,1116810,10.4261,10.4261,1.5795,0.0137,1.5658,0.0118,0.215
"436",2014-06-30,"951050",1235290,"2014-06-30",4890325,13533360,8643035,756,0,2216582,3398603,1182021,-1141830,40191,1.0325,1.0116,1.7087,0.1429,1.5658,0.1235,0.3179
"437",2015-06-30,"951050",93460,"2015-03-31",6072346,16931963,10859617,809,13,NA,NA,NA,NA,NA,NA,NA,1.5678,0.0086,1.5592,0.0086,0.0086
"438",2013-06-30,"9537991",NA,NA,NA,NA,NA,-33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"439",2014-06-30,"9537991",417900,"2014-06-30",-562000,0,562000,19,0,843000,0,-843000,837600,-5400,0.9871,0.9957,0.7436,0.7436,0,0.0418,0.8974
"440",2015-06-30,"9537991",1255500,"2014-12-31",-1405000,0,1405000,72,26,NA,NA,NA,NA,NA,NA,NA,0.8936,0.8936,0,0.1256,0.8936
"441",2006-06-30,"9509897",NA,NA,NA,NA,NA,-65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"442",2007-06-30,"9509897",NA,NA,NA,NA,NA,-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"443",2008-06-30,"9509897",1068910,"2008-06-30",-1241439,136596,1378035,39,0,1032367,-126702,-1159069,1081260,-77809,0.9272,0.963,0.8748,0.7757,0.0991,0.1069,0.9667
"444",2009-06-30,"9509897",2150170,"2009-06-30",-2400508,9894,2410402,91,0,835103,158903,-676200,776570,100370,1.0467,1.0336,0.8961,0.892,0.0041,0.215,0.972
"445",2010-06-30,"9509897",2926740,"2010-06-30",-3076708,168797,3245505,143,0,2528195,161756,-2366439,2649200,282761,1.0966,1.0518,0.9538,0.9018,0.052,0.2927,0.9657
"446",2011-06-30,"9509897",5575940,"2011-06-30",-5443147,330553,5773700,196,0,1168329,799234,-369095,1570670,1201575,1.2155,1.1782,1.023,0.9657,0.0573,0.5576,0.9787
"447",2012-06-30,"9509897",7146610,"2012-06-30",-5812242,1129787,6942029,248,0,2203266,1026804,-1176462,1772320,595858,1.0834,1.0637,1.1922,1.0295,0.1627,0.7147,1.022
"448",2013-06-30,"9509897",8918930,"2013-06-30",-6988704,2156591,9145295,300,0,252117,888168,636051,807380,1443431,1.1618,1.1574,1.2111,0.9752,0.2358,0.8919,0.9756
"449",2014-06-30,"9509897",9726310,"2014-06-30",-6352653,3044759,9397412,352,0,-117410,620839,738249,398170,1136419,1.1168,1.1183,1.359,1.035,0.324,0.9726,1.0354
"450",2015-06-30,"9509897",10124480,"2015-06-30",-5614404,3665598,9280002,404,0,NA,NA,NA,NA,NA,NA,NA,1.486,1.091,0.395,1.0124,1.091
"451",2005-12-31,"956927",NA,NA,NA,NA,NA,-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"452",2006-12-31,"956927",1150500,"2006-12-31",-1229600,0,1229600,33,0,4718300,144450,-4573850,4597090,23240,1.0202,1.004,0.9357,0.9357,0,0.115,0.9925
"453",2007-12-31,"956927",5747590,"2007-12-31",-5803450,144450,5947900,85,0,2247500,0,-2247500,-358150,-2605650,0.5467,0.6741,0.9906,0.9663,0.0243,0.5748,0.981
"454",2008-12-31,"956927",5389440,"2008-12-31",-8050950,144450,8195400,137,0,650500,1521050,870550,-454350,416200,1.0772,1.0689,0.6752,0.6576,0.0176,0.5389,0.7334
"455",2009-12-31,"956927",4935090,"2009-12-31",-7180400,1665500,8845900,189,0,1061378,572106,-489272,1076710,587438,1.119,1.098,0.7462,0.5579,0.1883,0.4935,0.6284
"456",2010-12-31,"956927",6011800,"2010-12-31",-7669672,2237606,9907278,241,0,274992,339687,64695,-144250,-79555,0.9868,0.9873,0.8327,0.6068,0.2259,0.6012,0.6298
"457",2011-12-31,"956927",5867550,"2011-12-31",-7604977,2577293,10182270,294,0,83452,2630403,2546951,-2792820,-245869,0.9581,0.9587,0.8294,0.5763,0.2531,0.5763,0.59
"458",2012-12-31,"956927",3074730,"2012-12-31",-5058026,5207696,10265722,346,0,566317,-678450,-1244767,4612630,3367863,2.0953,1.925,0.8068,0.2995,0.5073,0.2995,0.3167
"459",2013-12-31,"956927",7687360,"2013-12-31",-6302793,4529246,10832039,398,0,-328706,1034087,1362793,255970,1618763,1.2106,1.22,1.1278,0.7097,0.4181,0.7097,0.7012
"460",2014-12-31,"956927",7943330,"2014-12-31",-4940000,5563333,10503333,450,0,20000,656667,636667,-76670,559997,1.0705,1.0703,1.2859,0.7563,0.5297,0.7563,0.7567
"461",2015-12-31,"956927",7866660,"2015-03-31",-4303333,6220000,10523333,502,39,NA,NA,NA,NA,NA,NA,NA,1.3386,0.7475,0.5911,0.7475,0.7475
"462",1999-06-30,"95573",NA,NA,NA,NA,NA,-49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"463",2000-06-30,"95573",2091360,"2000-06-30",-559805,0,559805,3,0,2098212,0,-2098212,449830,-1648382,0.2118,0.6066,3.7359,3.7359,0,0.2091,1.1583
"464",2001-06-30,"95573",2541190,"2001-06-30",-2658017,0,2658017,56,0,722613,0,-722613,176400,-546213,0.7851,0.8326,0.956,0.956,0,0.2541,0.9879
"465",2002-06-30,"95573",2717590,"2002-06-30",-3380630,0,3380630,108,0,1319876,0,-1319876,770640,-549236,0.7979,0.864,0.8039,0.8039,0,0.2718,0.9315
"466",2003-06-30,"95573",3488230,"2003-06-30",-4700506,0,4700506,160,0,1433936,1416085,-17851,1382420,1364569,1.3912,1.2772,0.7421,0.7421,0,0.3488,0.8747
"467",2004-06-30,"95573",4870650,"2004-06-30",-4718357,1416085,6134442,212,0,1515481,2195369,679888,1809530,2489418,1.5111,1.3898,1.0248,0.794,0.2308,0.4871,0.8694
"468",2005-06-30,"95573",6680180,"2005-06-30",-4038469,3611454,7649923,264,0,1531003,2406824,875821,-480980,394841,1.0591,1.0481,1.3453,0.8732,0.4721,0.668,0.8998
"469",2006-06-30,"95573",6199200,"2006-06-30",-3162648,6018278,9180926,316,0,306930,779223,472293,-91490,380803,1.0614,1.0585,1.3307,0.6752,0.6555,0.6199,0.6919
"470",2007-06-30,"95573",6107710,"2007-06-30",-2690355,6797501,9487856,369,0,0,3611323,3611323,-1179000,2432323,1.3982,1.3982,1.3602,0.6437,0.7164,0.6108,0.6507
"471",2008-06-30,"95573",4928710,"2008-03-31",920968,10408824,9487856,421,13,0,656213,656213,-1875570,-1219357,0.7526,0.7526,1.6165,0.5195,1.0971,0.4929,0.5289
"472",2009-06-30,"95573",3053140,"2009-03-31",1577181,11065037,9487856,473,13,0,921050,921050,-709360,211690,1.0693,1.0693,1.488,0.3218,1.1662,0.3053,0.3351
"473",2010-06-30,"95573",2343780,"2010-03-31",2498231,11986087,9487856,525,13,0,756055,756055,1031930,1787985,1.7629,1.7629,1.5103,0.247,1.2633,0.2344,0.2618
"474",2011-06-30,"95573",3375710,"2011-03-31",3254286,12742142,9487856,577,13,192147,1961776,1769629,-84510,1685119,1.4992,1.4723,1.6988,0.3558,1.343,0.3376,0.3684
"475",2012-06-30,"95573",3291200,"2012-06-30",5023915,14703918,9680003,630,0,-2164,1767756,1769920,-1645970,123950,1.0377,1.0377,1.859,0.34,1.519,0.3291,0.3398
"476",2013-06-30,"95573",1645230,"2013-06-30",6793835,16471674,9677839,682,0,2164,1368564,1366400,-1325790,40610,1.0247,1.0247,1.872,0.17,1.702,0.1645,0.1699
"477",2014-06-30,"95573",319440,"2014-06-30",8160235,17840238,9680003,734,0,-2896,127402,130298,-154340,-24042,0.9247,0.924,1.876,0.033,1.843,0.0319,0.0327
"478",2015-06-30,"95573",165100,"2015-06-30",8290533,17967640,9677107,786,0,NA,NA,NA,NA,NA,NA,NA,1.8738,0.0171,1.8567,0.0165,0.0171
"479",2003-12-31,"953487",NA,NA,NA,NA,NA,-39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"480",2004-12-31,"953487",1145610,"2004-12-31",-1143409,0,1143409,13,0,3732227,452172,-3280055,3177910,-102145,0.9108,0.9791,1.0019,1.0019,0,0.1146,1.0002
"481",2005-12-31,"953487",4323520,"2005-12-31",-4423464,452172,4875636,65,0,3500788,789076,-2711712,2812970,101258,1.0234,1.0129,0.9795,0.8868,0.0927,0.4324,0.949
"482",2006-12-31,"953487",7136490,"2006-12-31",-7135176,1241248,8376424,117,0,1705486,1781091,75605,2715310,2790915,1.3911,1.3156,1.0002,0.852,0.1482,0.7136,0.8855
"483",2007-12-31,"953487",9851800,"2007-12-31",-7059571,3022339,10081910,170,0,20590,987213,966623,-2553450,-1586827,0.8389,0.8393,1.277,0.9772,0.2998,0.9772,0.9788
"484",2008-12-31,"953487",7298350,"2008-12-31",-6092948,4009552,10102500,222,0,236051,421165,185114,-204890,-19776,0.9973,0.9974,1.1193,0.7224,0.3969,0.7224,0.7411
"485",2009-12-31,"953487",7093460,"2009-12-31",-5907834,4430717,10338551,274,0,0,588189,588189,754150,1342339,1.1892,1.1892,1.1147,0.6861,0.4286,0.6861,0.7004
"486",2010-12-31,"953487",7847610,"2010-12-31",-5319645,5018906,10338551,326,0,0,4036900,4036900,-1192400,2844500,1.3625,1.3625,1.2445,0.7591,0.4855,0.7591,0.77
"487",2011-12-31,"953487",6655210,"2011-12-31",-1282745,9055806,10338551,378,0,69168,885110,815942,-1202540,-386598,0.9419,0.9425,1.5197,0.6437,0.8759,0.6437,0.6599
"488",2012-12-31,"953487",5452670,"2012-12-31",-466803,9940916,10407719,431,0,336074,1612184,1276110,-599600,676510,1.1241,1.1169,1.4791,0.5239,0.9551,0.5239,0.5425
"489",2013-12-31,"953487",4853070,"2013-12-31",809307,11553100,10743793,483,0,84084,778772,694688,676550,1371238,1.2826,1.2777,1.527,0.4517,1.0753,0.4517,0.4561
"490",2014-12-31,"953487",5529620,"2014-12-31",1503995,12331872,10827877,535,0,3110,1150878,1147768,-669860,477908,1.0864,1.0864,1.6496,0.5107,1.1389,0.5107,0.5108
"491",2015-12-31,"953487",4859760,"2015-03-31",2651763,13482750,10830987,587,39,NA,NA,NA,NA,NA,NA,NA,1.6935,0.4487,1.2448,0.4487,0.4487
"492",2008-12-31,"9515100",NA,NA,NA,NA,NA,-52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"493",2009-12-31,"9515100",NA,NA,-450139,0,450139,0,NA,603186,0,-603186,NA,NA,NA,NA,NA,NA,0,NA,NA
"494",2010-12-31,"9515100",1150220,"2010-12-31",-1053325,0,1053325,52,0,3322416,0,-3322416,1796330,-1526086,-0.3268,0.6588,1.092,1.092,0,0.115,1.0138
"495",2011-12-31,"9515100",2946550,"2011-09-30",-4375741,0,4375741,104,13,519616,0,-519616,2561990,2042374,1.6931,1.5892,0.6734,0.6734,0,0.2947,0.7967
"496",2012-12-31,"9515100",5508540,"2012-12-31",-4895357,0,4895357,157,0,1021604,0,-1021604,2210920,1189316,1.2159,1.1821,1.1253,1.1253,0,0.5509,1.0872
"497",2013-12-31,"9515100",7719460,"2013-12-31",-5916961,0,5916961,209,0,1113622,0,-1113622,920040,-193582,0.9749,0.9781,1.3046,1.3046,0,0.7719,1.2564
"498",2014-12-31,"9515100",8639500,"2014-12-31",-7030583,0,7030583,261,0,0,0,0,0,0,1,1,1.2288,1.2288,0,0.864,1.2288
"499",2015-12-31,"9515100",8639500,"2014-12-31",-7030583,0,7030583,313,52,NA,NA,NA,NA,NA,NA,NA,1.2288,1.2288,0,0.864,1.2288
"500",1993-12-31,"951443",NA,NA,NA,NA,NA,-49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"501",1994-12-31,"951443",195000,"1994-12-31",-200000,0,200000,3,0,2241154,0,-2241154,2213930,-27224,0.8604,0.9888,0.975,0.975,0,0.0195,0.9995
"502",1995-12-31,"951443",2408930,"1995-12-31",-2441154,0,2441154,55,0,3094254,177537,-2916717,3624050,707333,1.2936,1.1285,0.9868,0.9868,0,0.2409,0.9968
"503",1996-12-31,"951443",6032980,"1996-12-31",-5357871,177537,5535408,108,0,1645395,2147060,501665,2369840,2871505,1.476,1.374,1.122,1.0899,0.0321,0.6033,1.05
"504",1997-12-31,"951443",8402820,"1997-12-31",-4856206,2324597,7180803,160,0,1048976,2650341,1601365,-3652080,-2050715,0.7559,0.783,1.4939,1.1702,0.3237,0.8403,1.1227
"505",1998-12-31,"951443",4750740,"1998-12-31",-3254841,4974938,8229779,212,0,1218503,0,-1218503,1655530,437027,1.092,1.0732,1.1818,0.5773,0.6045,0.4751,0.6507
"506",1999-12-31,"951443",6406270,"1999-12-31",-4473344,4974938,9448282,264,0,182008,1657612,1475604,-1348670,126934,1.0198,1.0193,1.2046,0.678,0.5265,0.6406,0.6946
"507",2000-12-31,"951443",5057600,"2000-12-31",-2997740,6632550,9630290,316,0,22846,0,-22846,-1407380,-1430226,0.7172,0.7185,1.2139,0.5252,0.6887,0.5058,0.5409
"508",2001-12-31,"951443",3650220,"2001-12-31",-3020586,6632550,9653136,369,0,312512,0,-312512,-1811400,-2123912,0.4181,0.464,1.0652,0.3781,0.6871,0.365,0.3973
"509",2002-12-31,"951443",1838820,"2002-12-31",-3333098,6632550,9965648,421,0,0,0,0,81730,81730,1.0444,1.0444,0.8501,0.1845,0.6655,0.1839,0.1841
"510",2003-12-31,"951443",1920550,"2003-12-31",-3333098,6632550,9965648,473,0,0,68230,68230,21080,89310,1.0465,1.0465,0.8583,0.1927,0.6655,0.1921,0.1923
"511",2004-12-31,"951443",1941630,"2004-12-31",-3264868,6700780,9965648,525,0,-2743,637139,639882,-525260,114622,1.059,1.0591,0.8672,0.1948,0.6724,0.1942,0.1944
"512",2005-12-31,"951443",1416370,"2005-12-31",-2624986,7337919,9962905,577,0,0,0,0,-145300,-145300,0.8974,0.8974,0.8787,0.1422,0.7365,0.1416,0.1419
"513",2006-12-31,"951443",1271070,"2006-12-31",-2624986,7337919,9962905,629,0,0,1200411,1200411,-1038060,162351,1.1277,1.1277,0.8641,0.1276,0.7365,0.1271,0.1273
"514",2007-12-31,"951443",233010,"2007-12-31",-1424575,8538330,9962905,682,0,0,0,0,3020,3020,1.013,1.013,0.8804,0.0234,0.857,0.0233,0.0231
"515",2008-12-31,"951443",236030,"2008-12-31",-1424575,8538330,9962905,734,0,0,0,0,1180,1180,1.005,1.005,0.8807,0.0237,0.857,0.0236,0.0234
"516",2009-12-31,"951443",237210,"2009-12-31",-1424575,8538330,9962905,786,0,0,0,0,0,0,1,1,0.8808,0.0238,0.857,0.0237,0.0235
"517",2010-12-31,"951443",237210,"2010-12-31",-1424575,8538330,9962905,838,0,-2907,236429,239336,-237210,2126,1.009,1.0091,0.8808,0.0238,0.857,0.0237,0.0235
"518",2011-12-31,"951443",0,"2011-12-31",-1185239,8774759,9959998,890,0,0,0,0,0,0,NA,NA,0.881,0,0.881,0,0
"519",2012-12-31,"951443",0,"2012-12-31",-1185239,8774759,9959998,943,0,0,0,0,0,0,NA,NA,0.881,0,0.881,0,0
"520",2013-12-31,"951443",0,"2013-12-31",-1185239,8774759,9959998,995,0,NA,NA,NA,NA,NA,NA,NA,0.881,0,0.881,0,0
"521",1997-06-30,"951081",NA,NA,NA,NA,NA,-45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"522",1998-06-30,"951081",500000,"1998-06-30",-500000,0,500000,7,0,2344799,0,-2344799,2162800,-181999,0.636,0.936,1,1,0,0.05,1
"523",1999-06-30,"951081",2662800,"1999-06-30",-2844799,0,2844799,59,0,3200001,0,-3200001,5304000,2103999,1.7901,1.3589,0.936,0.936,0,0.2663,0.9782
"524",2000-06-30,"951081",7966800,"2000-06-30",-6044800,0,6044800,111,0,1642857,0,-1642857,1388800,-254057,0.9681,0.9736,1.318,1.318,0,0.7967,1.23
"525",2001-06-30,"951081",9355600,"2001-06-30",-7687657,0,7687657,164,0,342745,0,-342745,-1981200,-2323945,0.7516,0.7604,1.217,1.217,0,0.9356,1.1996
"526",2002-06-30,"951081",7374400,"2002-06-30",-8030402,0,8030402,216,0,286000,0,-286000,377200,91200,1.0124,1.0119,0.9183,0.9183,0,0.7374,0.9215
"527",2003-06-30,"951081",7751600,"2003-06-30",-8316402,0,8316402,268,0,0,6196000,6196000,-2134750,4061250,1.5239,1.5239,0.9321,0.9321,0,0.7752,0.9324
"528",2004-06-30,"951081",5616850,"2003-12-31",-2120402,6196000,8316402,320,26,0,0,0,3692750,3692750,1.6574,1.6574,1.4204,0.6754,0.745,0.5617,0.6769
"529",2005-06-30,"951081",9309600,"2004-12-31",-2120402,6196000,8316402,372,26,0,11326800,11326800,-6045200,5281600,1.5673,1.5673,1.8645,1.1194,0.745,0.931,1.1189
"530",2006-06-30,"951081",3264400,"2006-06-30",9206398,17522800,8316402,424,0,0,611200,611200,358000,969200,1.2969,1.2969,2.4995,0.3925,2.107,0.3264,0.3953
"531",2007-06-30,"951081",3622400,"2007-06-30",9817598,18134000,8316402,477,0,0,1599200,1599200,-1464800,134400,1.0371,1.0371,2.6161,0.4356,2.1805,0.3622,0.4382
"532",2008-06-30,"951081",2157600,"2008-03-31",11416798,19733200,8316402,529,13,0,72000,72000,-772800,-700800,0.6752,0.6752,2.6322,0.2594,2.3728,0.2158,0.2629
"533",2009-06-30,"951081",1384800,"2009-06-30",11488798,19805200,8316402,581,0,0,72400,72400,259600,332000,1.2397,1.2397,2.548,0.1665,2.3815,0.1385,0.1704
"534",2010-06-30,"951081",1644400,"2010-06-30",11561198,19877600,8316402,633,0,38762,2071958,2033196,-629920,1403276,1.8534,1.8337,2.5879,0.1977,2.3902,0.1644,0.2015
"535",2011-06-30,"951081",1014480,"2011-06-30",13594394,21949558,8355164,685,0,0,10302,10302,181090,191392,1.1887,1.1887,2.7485,0.1214,2.6271,0.1014,0.1214
"536",2012-06-30,"951081",1195570,"2012-06-30",13604696,21959860,8355164,738,0,0,1670283,1670283,-1141440,528843,1.4423,1.4423,2.7714,0.1431,2.6283,0.1196,0.1431
"537",2013-06-30,"951081",54130,"2013-06-30",15274979,23630143,8355164,790,0,0,194802,194802,-17920,176882,4.2677,4.2677,2.8347,0.0065,2.8282,0.0054,0.0065
"538",2014-06-30,"951081",36210,"2014-06-30",15469781,23824945,8355164,842,0,0,0,0,-5240,-5240,0.8553,0.8553,2.8559,0.0043,2.8515,0.0036,0.0043
"539",2015-06-30,"951081",30970,"2014-09-30",15469781,23824945,8355164,894,39,NA,NA,NA,NA,NA,NA,NA,2.8552,0.0037,2.8515,0.0031,0.0037
"540",2007-12-31,"9510458",NA,NA,NA,NA,NA,-52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"541",2008-12-31,"9510458",0,"2008-12-31",-1554756,105244,1660000,0,0,3244000,2845002,-398998,3708400,3309402,Inf,2.0202,0.0634,0,0.0634,0,0.834
"542",2009-12-31,"9510458",3708400,"2009-12-31",-1953754,2950246,4904000,52,0,2417000,117,-2416883,1790400,-626483,0.8311,0.8977,1.3578,0.7562,0.6016,0.3708,0.8804
"543",2010-12-31,"9510458",5498800,"2010-12-31",-4370637,2950363,7321000,104,0,1008000,312107,-695893,1599170,903277,1.1643,1.1388,1.1541,0.7511,0.403,0.5499,0.8178
"544",2011-12-31,"9510458",7097970,"2011-12-31",-5066530,3262470,8329000,156,0,890000,135,-889865,1787300,897435,1.1264,1.1123,1.2439,0.8522,0.3917,0.7098,0.8769
"545",2012-12-31,"9510458",8885270,"2012-12-31",-5956395,3262605,9219000,209,0,781000,1100396,319396,420730,740126,1.0833,1.0766,1.3177,0.9638,0.3539,0.8885,0.9666
"546",2013-12-31,"9510458",9306000,"2013-12-31",-5636999,4363001,10000000,261,0,0,93000,93000,1035000,1128000,1.1212,1.1212,1.3669,0.9306,0.4363,0.9306,0.9306
"547",2014-12-31,"9510458",10341000,"2014-12-31",-5543999,4456001,10000000,313,0,0,0,0,0,0,1,1,1.4797,1.0341,0.4456,1.0341,1.0341
"548",2015-12-31,"9510458",10341000,"2014-12-31",-5543999,4456001,10000000,365,52,NA,NA,NA,NA,NA,NA,NA,1.4797,1.0341,0.4456,1.0341,1.0341
