"","AD","FD","Pri.NAV.scaled","Pri.Com.scaled","w1","sum.w1","w2","sum.w2","AMT","Yield1.US","Yield10.US","Yield1.EU","Yield10.EU","Y.US.EU.Date","HYspread","HYspread.Date","MSCI.Return","ES50.Return","SP500.Return","NASDAQ.Return","Comm.Return","VTM.Return","WRA.Return","RE.US.com.Return","CFSI","ASSET.BACKED.SECURITY.SPREAD","BANK.BOND.SPREAD","COMMERCIAL.MBS.SPREAD","COMMERCIAL.PAPER...T.BILL.SPREAD","COMMERCIAL.REAL.ESTATE.SPREAD","CORPORATE.BOND.SPREAD","COVERED.INTEREST.SPREAD","CREDIT.MARKETS","EQUITY.MARKETS","FINANCIAL.BETA","FOREIGN.EXCHANGE.MARKETS","INTERBANK.COST.OF.BORROWING","INTERBANK.LIQUIDITY.SPREAD","INTERBANK.MARKETS","LIQUIDITY.SPREAD","REAL.ESTATE.MARKET","RESIDENTIAL.MBS.SPREAD","RESIDENTIAL.REAL.ESTATE.SPREAD","SECURITIZATION.MARKET","STOCK.MARKET.CRASHES","TREASURY.YIELD.CURVE.SPREAD","WEIGHTED.DOLLAR.CRASHES","Liq.Agg","Liq.Inno","Liq.Trade","PuPri.NAV.scaled","PuPri.Com.scaled","PuPri.wc.scaled","Pri.wc.scaled"
"1",1995-03-31,1996-03-31,1.71453703349153,1.54925823061486,"0.4-3.2-1.1-3.1-0.4-2.7-5.5",6.92044443009812,"1-2-0.5-1.5-1.2-1.5-1",2.37954613413017,"BO-DD-VC-VC-BO-BO-MEZZ",6.49,7.2,5.802,7.852,"1995-03-31",NA,NA,1.18072812446678,1.24006060932368,1.28916940265328,1.34761321909425,1.01837270341207,1.10669986781847,1.1358197255895,1.02095818296196,-1.19,0.419077169,1.0848051387,2.75051239,2.407592689,1.641953306,1.05754246,0.055197001,3.53660491,3.691445192,7.4819183,4.25834,9.982743,6.661987,4.25834,7.4819183,3.55160981,0.429421542,3.122188265,0.388154618,NA,NA,0.388154618,0.031559674,0.0522328,0.012784812,1.27958162613803,1.24897444042013,1.24897444042013,1.54925823061486
"2",1995-03-31,1996-03-31,1.23826761941513,1.26962619396428,"0.2-1-0.4-1.6-0.5-0.4-0.2",6.21460809842219,"1-2-0.5-1.5-1.2-1.5-1",2.37954613413017,"VC-BO-VC-VC-BO-VC-DD",6.49,7.2,5.802,7.852,"1995-03-31",NA,NA,1.18072812446678,1.24006060932368,1.28916940265328,1.34761321909425,1.01837270341207,1.10669986781847,1.1358197255895,1.02095818296196,-1.19,0.419077169,1.0848051387,2.75051239,2.407592689,1.641953306,1.05754246,0.055197001,3.53660491,3.691445192,7.4819183,4.25834,9.982743,6.661987,4.25834,7.4819183,3.55160981,0.429421542,3.122188265,0.388154618,NA,NA,0.388154618,0.031559674,0.0522328,0.012784812,1.19138358649425,1.19719072992928,1.19138358649425,1.23826761941513
"3",1995-03-31,1996-03-31,1.15701712604343,1.11126346714751,"0.1-2-1.9-1.4-0.3-1.3-0.3",6.64436826946696,"1-2-0.5-1.5-1.2-1.5-1",2.37954613413017,"BO-VC-BO-SEC-BO-BO-BO",6.49,7.2,5.802,7.852,"1995-03-31",NA,NA,1.18072812446678,1.24006060932368,1.28916940265328,1.34761321909425,1.01837270341207,1.10669986781847,1.1358197255895,1.02095818296196,-1.19,0.419077169,1.0848051387,2.75051239,2.407592689,1.641953306,1.05754246,0.055197001,3.53660491,3.691445192,7.4819183,4.25834,9.982743,6.661987,4.25834,7.4819183,3.55160981,0.429421542,3.122188265,0.388154618,NA,NA,0.388154618,0.031559674,0.0522328,0.012784812,1.17633719883283,1.16786429903729,1.16786429903729,1.11126346714751
"4",1995-03-31,1996-03-31,1.31136656141336,1.23851300402319,"0.1-1.7-1-2.7-0.3-0.9-0.5",5.82894561761021,"1-2-0.5-1.5-1.2-1.5-1",2.37954613413017,"VC-VC-BO-BO-BO-VC-VC",6.49,7.2,5.802,7.852,"1995-03-31",NA,NA,1.18072812446678,1.24006060932368,1.28916940265328,1.34761321909425,1.01837270341207,1.10669986781847,1.1358197255895,1.02095818296196,-1.19,0.419077169,1.0848051387,2.75051239,2.407592689,1.641953306,1.05754246,0.055197001,3.53660491,3.691445192,7.4819183,4.25834,9.982743,6.661987,4.25834,7.4819183,3.55160981,0.429421542,3.122188265,0.388154618,NA,NA,0.388154618,0.031559674,0.0522328,0.012784812,1.20492042760504,1.19142902808834,1.19142902808834,1.23851300402319
"5",1995-03-31,1996-03-31,1.26339474033717,1.27769192939269,"0.2-2-1.2-2-0.4-1.1-5.5",5.89440283426485,"1-2-0.5-1.5-1.2-1.5-1",2.37954613413017,"VC-BO-VC-DD-BO-VC-MEZZ",6.49,7.2,5.802,7.852,"1995-03-31",NA,NA,1.18072812446678,1.24006060932368,1.28916940265328,1.34761321909425,1.01837270341207,1.10669986781847,1.1358197255895,1.02095818296196,-1.19,0.419077169,1.0848051387,2.75051239,2.407592689,1.641953306,1.05754246,0.055197001,3.53660491,3.691445192,7.4819183,4.25834,9.982743,6.661987,4.25834,7.4819183,3.55160981,0.429421542,3.122188265,0.388154618,NA,NA,0.388154618,0.031559674,0.0522328,0.012784812,1.19603675703537,1.19868438463825,1.19603675703537,1.26339474033717
"6",1995-03-31,1996-03-31,1.10212789457935,1.18837242775669,"0.1-3.2-1-1.3-0.2-0.4-0.3",7.45780161590141,"1-2-0.5-1.5-1.2-1.5-1",2.37954613413017,"SEC-BO-VC-RE-VC-VC-BO",6.49,7.2,5.802,7.852,"1995-03-31",NA,NA,1.18072812446678,1.24006060932368,1.28916940265328,1.34761321909425,1.01837270341207,1.10669986781847,1.1358197255895,1.02095818296196,-1.19,0.419077169,1.0848051387,2.75051239,2.407592689,1.641953306,1.05754246,0.055197001,3.53660491,3.691445192,7.4819183,4.25834,9.982743,6.661987,4.25834,7.4819183,3.55160981,0.429421542,3.122188265,0.388154618,NA,NA,0.388154618,0.031559674,0.0522328,0.012784812,1.16617252633948,1.18214373618713,1.16617252633948,1.10212789457935
"7",1995-03-31,1996-03-31,1.06005285856049,1.22697222893188,"0.2-1.3-1.3-2.8-0.3-0.8-2.3",5.42381133712549,"1-2-0.5-1.5-1.2-1.5-1",2.37954613413017,"VC-BO-BO-BO-FOF-BO-BO",6.49,7.2,5.802,7.852,"1995-03-31",NA,NA,1.18072812446678,1.24006060932368,1.28916940265328,1.34761321909425,1.01837270341207,1.10669986781847,1.1358197255895,1.02095818296196,-1.19,0.419077169,1.0848051387,2.75051239,2.407592689,1.641953306,1.05754246,0.055197001,3.53660491,3.691445192,7.4819183,4.25834,9.982743,6.661987,4.25834,7.4819183,3.55160981,0.429421542,3.122188265,0.388154618,NA,NA,0.388154618,0.031559674,0.0522328,0.012784812,1.15838085300265,1.18929184751587,1.15838085300265,1.06005285856049
"8",1995-03-31,1996-03-31,1.09132722821154,1.04298936348258,"0.5-2.3-1.3-2.5-0.3-0.5-2.3",5.43474040765768,"1-2-0.5-1.5-1.2-1.5-1",2.37954613413017,"BO-DD-VC-VC-BO-RE-BO",6.49,7.2,5.802,7.852,"1995-03-31",NA,NA,1.18072812446678,1.24006060932368,1.28916940265328,1.34761321909425,1.01837270341207,1.10669986781847,1.1358197255895,1.02095818296196,-1.19,0.419077169,1.0848051387,2.75051239,2.407592689,1.641953306,1.05754246,0.055197001,3.53660491,3.691445192,7.4819183,4.25834,9.982743,6.661987,4.25834,7.4819183,3.55160981,0.429421542,3.122188265,0.388154618,NA,NA,0.388154618,0.031559674,0.0522328,0.012784812,1.16417240293803,1.15522094650674,1.15522094650674,1.04298936348258
"9",1995-03-31,1996-03-31,1.40882856184103,1.26408997008586,"0.1-2-1.8-1.9-0.3-0.5-2.3",6.95540193244949,"1-2-0.5-1.5-1.2-1.5-1",2.37954613413017,"VC-VC-VC-BO-VC-DD-BO",6.49,7.2,5.802,7.852,"1995-03-31",NA,NA,1.18072812446678,1.24006060932368,1.28916940265328,1.34761321909425,1.01837270341207,1.10669986781847,1.1358197255895,1.02095818296196,-1.19,0.419077169,1.0848051387,2.75051239,2.407592689,1.641953306,1.05754246,0.055197001,3.53660491,3.691445192,7.4819183,4.25834,9.982743,6.661987,4.25834,7.4819183,3.55160981,0.429421542,3.122188265,0.388154618,NA,NA,0.388154618,0.031559674,0.0522328,0.012784812,1.22296894620275,1.19616550328513,1.19616550328513,1.26408997008586
"10",1995-03-31,1996-03-31,1.6804952209364,1.38592884434012,"0.2-2-1.7-5.3-0.3-0.4-0.2",8.23062161324848,"1-2-0.5-1.5-1.2-1.5-1",2.37954613413017,"VC-VC-BO-BO-VC-VC-DD",6.49,7.2,5.802,7.852,"1995-03-31",NA,NA,1.18072812446678,1.24006060932368,1.28916940265328,1.34761321909425,1.01837270341207,1.10669986781847,1.1358197255895,1.02095818296196,-1.19,0.419077169,1.0848051387,2.75051239,2.407592689,1.641953306,1.05754246,0.055197001,3.53660491,3.691445192,7.4819183,4.25834,9.982743,6.661987,4.25834,7.4819183,3.55160981,0.429421542,3.122188265,0.388154618,NA,NA,0.388154618,0.031559674,0.0522328,0.012784812,1.27327758677597,1.21872825777666,1.21872825777666,1.38592884434012
"11",1995-03-31,1996-03-31,1.43610684679492,1.65649738362285,"0.1-1.9-0.8-2.1-0.1-1-0.6",6.72293059197006,"1-2-0.5-1.5-1.2-1.5-1",2.37954613413017,"VC-VC-VC-BO-BO-BO-VC",6.49,7.2,5.802,7.852,"1995-03-31",NA,NA,1.18072812446678,1.24006060932368,1.28916940265328,1.34761321909425,1.01837270341207,1.10669986781847,1.1358197255895,1.02095818296196,-1.19,0.419077169,1.0848051387,2.75051239,2.407592689,1.641953306,1.05754246,0.055197001,3.53660491,3.691445192,7.4819183,4.25834,9.982743,6.661987,4.25834,7.4819183,3.55160981,0.429421542,3.122188265,0.388154618,NA,NA,0.388154618,0.031559674,0.0522328,0.012784812,1.22802048045347,1.26883354282902,1.22802048045347,1.43610684679492
"12",1995-06-30,1996-06-30,1.19001666452465,1.14466523024014,"0.2-3.2-0.9-2.6-0.2-0.8-0.4",6.58233287854751,"1-2-0.5-1.5-1.2-1.5-1",2.37954613413017,"BO-VC-BO-BO-BO-VC-VC",5.65,6.21,5.67,7.77,"1995-06-30",NA,NA,1.16566067053129,1.22266095176585,1.23107848554383,1.27009646302251,1.04076086956522,1.05026491456837,1.09990992392846,1.0028944839091,-0.8,1.684656891,0.6311060395,2.83738359,0.47989081,2.796877524,1.70545668,0.174075035,3.06908558,4.40131202,7.0673592,6.075615,12.146807,5.633037,6.075615,7.0673592,5.81633497,1.062896318,4.753438653,0.751801855,NA,NA,0.751801855,-0.00698546,0.013451109,0.051311539,1.17017103978932,1.16177262603293,1.16177262603293,1.14466523024014
"13",1995-06-30,1996-06-30,1.08637783496031,1.19327146467343,"0.1-1.8-1.1-1.3-0.3-0.6-0.5",5.65599181081985,"1-2-0.5-1.5-1.2-1.5-1",2.37954613413017,"VC-DD-BO-RE-VC-FOF-MEZZ",5.65,6.21,5.67,7.77,"1995-06-30",NA,NA,1.16566067053129,1.22266095176585,1.23107848554383,1.27009646302251,1.04076086956522,1.05026491456837,1.09990992392846,1.0028944839091,-0.8,1.684656891,0.6311060395,2.83738359,0.47989081,2.796877524,1.70545668,0.174075035,3.06908558,4.40131202,7.0673592,6.075615,12.146807,5.633037,6.075615,7.0673592,5.81633497,1.062896318,4.753438653,0.751801855,NA,NA,0.751801855,-0.00698546,0.013451109,0.051311539,1.15097866394407,1.17077378055761,1.15097866394407,1.08637783496031
"14",1995-06-30,1996-06-30,1.02183701469252,1.05832744414572,"0.1-1.9-1.1-2.4-0.5-0.6-0.6",5.63001632441659,"1-2-0.5-1.5-1.2-1.5-1",2.37954613413017,"SEC-BO-BO-BO-VC-DD-VC",5.65,6.21,5.67,7.77,"1995-06-30",NA,NA,1.16566067053129,1.22266095176585,1.23107848554383,1.27009646302251,1.04076086956522,1.05026491456837,1.09990992392846,1.0028944839091,-0.8,1.684656891,0.6311060395,2.83738359,0.47989081,2.796877524,1.70545668,0.174075035,3.06908558,4.40131202,7.0673592,6.075615,12.146807,5.633037,6.075615,7.0673592,5.81633497,1.062896318,4.753438653,0.751801855,NA,NA,0.751801855,-0.00698546,0.013451109,0.051311539,1.13902666019077,1.14578414712655,1.13902666019077,1.02183701469252
"15",1995-06-30,1996-06-30,1.1111372009926,1.38195229981815,"0.1-2.9-1.7-1.6-0.2-0.3-0.2",8.79077633948852,"1-2-0.5-1.5-1.2-1.5-1",2.37954613413017,"FOF-NatRes-BO-DD-VC-VC-BO",5.65,6.21,5.67,7.77,"1995-06-30",NA,NA,1.16566067053129,1.22266095176585,1.23107848554383,1.27009646302251,1.04076086956522,1.05026491456837,1.09990992392846,1.0028944839091,-0.8,1.684656891,0.6311060395,2.83738359,0.47989081,2.796877524,1.70545668,0.174075035,3.06908558,4.40131202,7.0673592,6.075615,12.146807,5.633037,6.075615,7.0673592,5.81633497,1.062896318,4.753438653,0.751801855,NA,NA,0.751801855,-0.00698546,0.013451109,0.051311539,1.15556373172783,1.20571467595478,1.15556373172783,1.1111372009926
"16",1995-06-30,1996-06-30,0.990261104792312,1.00642846605077,"0.1-1.9-1-1.8-0.8-0.7-0.3",5.31601694364744,"1-2-0.5-1.5-1.2-1.5-1",2.37954613413017,"DD-BO-VC-MEZZ-BO-BO-BO",5.65,6.21,5.67,7.77,"1995-06-30",NA,NA,1.16566067053129,1.22266095176585,1.23107848554383,1.27009646302251,1.04076086956522,1.05026491456837,1.09990992392846,1.0028944839091,-0.8,1.684656891,0.6311060395,2.83738359,0.47989081,2.796877524,1.70545668,0.174075035,3.06908558,4.40131202,7.0673592,6.075615,12.146807,5.633037,6.075615,7.0673592,5.81633497,1.062896318,4.753438653,0.751801855,NA,NA,0.751801855,-0.00698546,0.013451109,0.051311539,1.13317926946851,1.13617322525712,1.13317926946851,0.990261104792312
"17",1995-06-30,1996-06-30,1.46420729865997,1.34270621864013,"0.1-2-3.5-1.3-0.4-0.6-4.3",7.39659088485651,"1-2-0.5-1.5-1.2-1.5-1",2.37954613413017,"BO-FOF-MEZZ-RE-VC-BO-BO",5.65,6.21,5.67,7.77,"1995-06-30",NA,NA,1.16566067053129,1.22266095176585,1.23107848554383,1.27009646302251,1.04076086956522,1.05026491456837,1.09990992392846,1.0028944839091,-0.8,1.684656891,0.6311060395,2.83738359,0.47989081,2.796877524,1.70545668,0.174075035,3.06908558,4.40131202,7.0673592,6.075615,12.146807,5.633037,6.075615,7.0673592,5.81633497,1.062896318,4.753438653,0.751801855,NA,NA,0.751801855,-0.00698546,0.013451109,0.051311539,1.22094708314771,1.19844688314403,1.19844688314403,1.34270621864013
"18",1995-06-30,1996-06-30,0.998267231055467,1.04713889393764,"0.1-1.9-0.6-1.8-0.5-1.1-2.2",5.61996598856309,"1-2-0.5-1.5-1.2-1.5-1",2.37954613413017,"SEC-BO-VC-MEZZ-BO-VC-BO",5.65,6.21,5.67,7.77,"1995-06-30",NA,NA,1.16566067053129,1.22266095176585,1.23107848554383,1.27009646302251,1.04076086956522,1.05026491456837,1.09990992392846,1.0028944839091,-0.8,1.684656891,0.6311060395,2.83738359,0.47989081,2.796877524,1.70545668,0.174075035,3.06908558,4.40131202,7.0673592,6.075615,12.146807,5.633037,6.075615,7.0673592,5.81633497,1.062896318,4.753438653,0.751801855,NA,NA,0.751801855,-0.00698546,0.013451109,0.051311539,1.13466188544317,1.14371219338431,1.13466188544317,0.998267231055467
"19",1995-06-30,1996-06-30,1.40957292156465,1.44971727469912,"0.1-3.2-0.9-1.6-0.3-0.5-0.8",6.16136358390338,"1-2-0.5-1.5-1.2-1.5-1",2.37954613413017,"VC-VC-BO-VC-BO-BO-VC",5.65,6.21,5.67,7.77,"1995-06-30",NA,NA,1.16566067053129,1.22266095176585,1.23107848554383,1.27009646302251,1.04076086956522,1.05026491456837,1.09990992392846,1.0028944839091,-0.8,1.684656891,0.6311060395,2.83738359,0.47989081,2.796877524,1.70545668,0.174075035,3.06908558,4.40131202,7.0673592,6.075615,12.146807,5.633037,6.075615,7.0673592,5.81633497,1.062896318,4.753438653,0.751801855,NA,NA,0.751801855,-0.00698546,0.013451109,0.051311539,1.21082960590783,1.21826374537718,1.21082960590783,1.40957292156465
"20",1995-06-30,1996-06-30,1.24391061550001,1.19699473661262,"0.2-4.5-1.3-1.6-0.8-0.8-0.3",5.49614310987796,"1-2-0.5-1.5-1.2-1.5-1",2.37954613413017,"BO-DD-FOF-DD-BO-VC-BO",5.65,6.21,5.67,7.77,"1995-06-30",NA,NA,1.16566067053129,1.22266095176585,1.23107848554383,1.27009646302251,1.04076086956522,1.05026491456837,1.09990992392846,1.0028944839091,-0.8,1.684656891,0.6311060395,2.83738359,0.47989081,2.796877524,1.70545668,0.174075035,3.06908558,4.40131202,7.0673592,6.075615,12.146807,5.633037,6.075615,7.0673592,5.81633497,1.062896318,4.753438653,0.751801855,NA,NA,0.751801855,-0.00698546,0.013451109,0.051311539,1.18015140108105,1.17146327536116,1.17146327536116,1.19699473661262
"21",1995-06-30,1996-06-30,1.06679994405247,0.980330124267229,"0.1-1.5-32.8-1.5-0.8-1.1-0.4",7.83868828759316,"1-2-0.5-1.5-1.2-1.5-1",2.37954613413017,"VC-DD-VC-BO-BO-VC-VC",5.65,6.21,5.67,7.77,"1995-06-30",NA,NA,1.16566067053129,1.22266095176585,1.23107848554383,1.27009646302251,1.04076086956522,1.05026491456837,1.09990992392846,1.0028944839091,-0.8,1.684656891,0.6311060395,2.83738359,0.47989081,2.796877524,1.70545668,0.174075035,3.06908558,4.40131202,7.0673592,6.075615,12.146807,5.633037,6.075615,7.0673592,5.81633497,1.062896318,4.753438653,0.751801855,NA,NA,0.751801855,-0.00698546,0.013451109,0.051311539,1.14735312859076,1.1313401990009,1.1313401990009,0.980330124267229
"22",1995-06-30,1996-06-30,1.14498065848788,1.47716108083174,"0.4-3-3.5-2.5-9.4-0.3-2.2",8.41709657487795,"1-2-0.5-1.5-1.2-1.5-1",2.37954613413017,"BO-VC-MEZZ-NatRes-VC-VC-BO",5.65,6.21,5.67,7.77,"1995-06-30",NA,NA,1.16566067053129,1.22266095176585,1.23107848554383,1.27009646302251,1.04076086956522,1.05026491456837,1.09990992392846,1.0028944839091,-0.8,1.684656891,0.6311060395,2.83738359,0.47989081,2.796877524,1.70545668,0.174075035,3.06908558,4.40131202,7.0673592,6.075615,12.146807,5.633037,6.075615,7.0673592,5.81633497,1.062896318,4.753438653,0.751801855,NA,NA,0.751801855,-0.00698546,0.013451109,0.051311539,1.1618310386714,1.22334593169804,1.1618310386714,1.14498065848788
"23",1995-09-30,1996-09-30,1.28655047960225,1.31343040220983,"0.1-1.8-1.1-1-1-0.5-0.4",4.59511985013459,"1-2-0.5-1.5-1.2-1.5-1",2.37954613413017,"VC-DD-BO-VC-BO-BO-VC",5.65,6.17,5.024,7.504,"1995-09-30",NA,NA,1.11884057971015,1.19365314173006,1.1761093218031,1.17528735632184,1.08469945355191,1.04924836505595,1.1204317996518,0.979733432711489,-1.07,2.095610962,0.1601537651,2.96327468,1.369374026,3.137223392,1.48401991,0.218249092,3.57550942,4.031724186,4.4140641,4.766062,12.446726,6.588413,4.766062,4.4140641,5.46043894,0.966975698,4.493463239,0.452964047,NA,NA,0.452964047,-0.004928347,0.010178299,0.028650739,1.14989796857905,1.1548757320249,1.14989796857905,1.28655047960225
"24",1995-09-30,1996-09-30,1.38554385847684,1.3159685381134,"0.2-2.8-0.9-1.3-0.5-0.6-0.6",4.7215805378325,"1-2-0.5-1.5-1.2-1.5-1",2.37954613413017,"BO-BO-BO-VC-VC-DD-VC",5.65,6.17,5.024,7.504,"1995-09-30",NA,NA,1.11884057971015,1.19365314173006,1.1761093218031,1.17528735632184,1.08469945355191,1.04924836505595,1.1204317996518,0.979733432711489,-1.07,2.095610962,0.1601537651,2.96327468,1.369374026,3.137223392,1.48401991,0.218249092,3.57550942,4.031724186,4.4140641,4.766062,12.446726,6.588413,4.766062,4.4140641,5.46043894,0.966975698,4.493463239,0.452964047,NA,NA,0.452964047,-0.004928347,0.010178299,0.028650739,1.16823007577805,1.15534575719223,1.15534575719223,1.3159685381134
"25",1995-09-30,1996-09-30,1.29499949393283,1.39622050074844,"0.1-1.9-1.5-1.8-0.1-1.3-0.2",8.11207802207236,"1-2-0.5-1.5-1.2-1.5-1",2.37954613413017,"VC-VC-VC-VC-VC-VC-BO",5.65,6.17,5.024,7.504,"1995-09-30",NA,NA,1.11884057971015,1.19365314173006,1.1761093218031,1.17528735632184,1.08469945355191,1.04924836505595,1.1204317996518,0.979733432711489,-1.07,2.095610962,0.1601537651,2.96327468,1.369374026,3.137223392,1.48401991,0.218249092,3.57550942,4.031724186,4.4140641,4.766062,12.446726,6.588413,4.766062,4.4140641,5.46043894,0.966975698,4.493463239,0.452964047,NA,NA,0.452964047,-0.004928347,0.010178299,0.028650739,1.15146260086249,1.17020723175427,1.15146260086249,1.29499949393283
"26",1995-09-30,1996-09-30,1.65493904041466,1.21674425373736,"0.1-2.3-1.4-4.8-0.4-0.9-0.9",6.16759413365402,"1-2-0.5-1.5-1.2-1.5-1",2.37954613413017,"DD-BO-FOF-BO-VC-VC-BO",5.65,6.17,5.024,7.504,"1995-09-30",NA,NA,1.11884057971015,1.19365314173006,1.1761093218031,1.17528735632184,1.08469945355191,1.04924836505595,1.1204317996518,0.979733432711489,-1.07,2.095610962,0.1601537651,2.96327468,1.369374026,3.137223392,1.48401991,0.218249092,3.57550942,4.031724186,4.4140641,4.766062,12.446726,6.588413,4.766062,4.4140641,5.46043894,0.966975698,4.493463239,0.452964047,NA,NA,0.452964047,-0.004928347,0.010178299,0.028650739,1.2181180724332,1.13697088971519,1.13697088971519,1.21674425373736
"27",1995-09-30,1996-09-30,1.38952344447766,1.40382805150012,"0.1-2.3-1-1.2-1-0.6-0.9",3.93400191214692,"1-2-0.5-1.5-1.2-1.5-1",2.37954613413017,"DD-BO-BO-VC-VC-DD-BO",5.65,6.17,5.024,7.504,"1995-09-30",NA,NA,1.11884057971015,1.19365314173006,1.1761093218031,1.17528735632184,1.08469945355191,1.04924836505595,1.1204317996518,0.979733432711489,-1.07,2.095610962,0.1601537651,2.96327468,1.369374026,3.137223392,1.48401991,0.218249092,3.57550942,4.031724186,4.4140641,4.766062,12.446726,6.588413,4.766062,4.4140641,5.46043894,0.966975698,4.493463239,0.452964047,NA,NA,0.452964047,-0.004928347,0.010178299,0.028650739,1.16896703614857,1.17161603744903,1.16896703614857,1.38952344447766
"28",1995-09-30,1996-09-30,1.19266242158233,1.28923560594314,"0.1-1.7-1.8-1.6-0.3-0.5-0.1",8.090708716084,"1-2-0.5-1.5-1.2-1.5-1",2.37954613413017,"BO-BO-BO-DD-VC-SEC-VC",5.65,6.17,5.024,7.504,"1995-09-30",NA,NA,1.11884057971015,1.19365314173006,1.1761093218031,1.17528735632184,1.08469945355191,1.04924836505595,1.1204317996518,0.979733432711489,-1.07,2.095610962,0.1601537651,2.96327468,1.369374026,3.137223392,1.48401991,0.218249092,3.57550942,4.031724186,4.4140641,4.766062,12.446726,6.588413,4.766062,4.4140641,5.46043894,0.966975698,4.493463239,0.452964047,NA,NA,0.452964047,-0.004928347,0.010178299,0.028650739,1.13251129116796,1.15039521419774,1.13251129116796,1.19266242158233
"29",1995-09-30,1996-09-30,1.01939836908197,1.11492675051872,"0.1-1-1.4-4.8-1-0.5-0.4",5.8171111599632,"1-2-0.5-1.5-1.2-1.5-1",2.37954613413017,"DD-BO-VC-BO-VC-BO-VC",5.65,6.17,5.024,7.504,"1995-09-30",NA,NA,1.11884057971015,1.19365314173006,1.1761093218031,1.17528735632184,1.08469945355191,1.04924836505595,1.1204317996518,0.979733432711489,-1.07,2.095610962,0.1601537651,2.96327468,1.369374026,3.137223392,1.48401991,0.218249092,3.57550942,4.031724186,4.4140641,4.766062,12.446726,6.588413,4.766062,4.4140641,5.46043894,0.966975698,4.493463239,0.452964047,NA,NA,0.452964047,-0.004928347,0.010178299,0.028650739,1.10042535551974,1.11811579652655,1.10042535551974,1.01939836908197
"30",1995-09-30,1996-09-30,1.28044279004624,1.3384074971777,"0.1-2.3-1.1-1.7-0.3-0.4-0.2",7.49113409542984,"1-2-0.5-1.5-1.2-1.5-1",2.37954613413017,"BO-BO-BO-FOF-BO-VC-BO",5.65,6.17,5.024,7.504,"1995-09-30",NA,NA,1.11884057971015,1.19365314173006,1.1761093218031,1.17528735632184,1.08469945355191,1.04924836505595,1.1204317996518,0.979733432711489,-1.07,2.095610962,0.1601537651,2.96327468,1.369374026,3.137223392,1.48401991,0.218249092,3.57550942,4.031724186,4.4140641,4.766062,12.446726,6.588413,4.766062,4.4140641,5.46043894,0.966975698,4.493463239,0.452964047,NA,NA,0.452964047,-0.004928347,0.010178299,0.028650739,1.14876691495757,1.15950111998192,1.14876691495757,1.28044279004624
"31",1995-09-30,1996-09-30,1.2336875061301,1.26217814303555,"0.1-2.1-1.1-2-0.3-0.5-0.2",7.33953769540767,"1-2-0.5-1.5-1.2-1.5-1",2.37954613413017,"MEZZ-VC-BO-BO-BO-VC-BO",5.65,6.17,5.024,7.504,"1995-09-30",NA,NA,1.11884057971015,1.19365314173006,1.1761093218031,1.17528735632184,1.08469945355191,1.04924836505595,1.1204317996518,0.979733432711489,-1.07,2.095610962,0.1601537651,2.96327468,1.369374026,3.137223392,1.48401991,0.218249092,3.57550942,4.031724186,4.4140641,4.766062,12.446726,6.588413,4.766062,4.4140641,5.46043894,0.966975698,4.493463239,0.452964047,NA,NA,0.452964047,-0.004928347,0.010178299,0.028650739,1.14010852904717,1.14538457291855,1.14010852904717,1.2336875061301
"32",1995-09-30,1996-09-30,1.13748369312597,1.17728704123763,"0.1-1.8-1-2.6-0.2-1.4-0.1",8.09437844497296,"1-2-0.5-1.5-1.2-1.5-1",2.37954613413017,"SEC-DD-VC-VC-VC-MEZZ-DD",5.65,6.17,5.024,7.504,"1995-09-30",NA,NA,1.11884057971015,1.19365314173006,1.1761093218031,1.17528735632184,1.08469945355191,1.04924836505595,1.1204317996518,0.979733432711489,-1.07,2.095610962,0.1601537651,2.96327468,1.369374026,3.137223392,1.48401991,0.218249092,3.57550942,4.031724186,4.4140641,4.766062,12.446726,6.588413,4.766062,4.4140641,5.46043894,0.966975698,4.493463239,0.452964047,NA,NA,0.452964047,-0.004928347,0.010178299,0.028650739,1.12229300812048,1.12966399851153,1.12229300812048,1.13748369312597
"33",1995-09-30,1996-09-30,1.0960991371614,1.37448851487795,"0.2-2.3-2-2.6-0.5-0.4-0.2",7.30988148582479,"1-2-0.5-1.5-1.2-1.5-1",2.37954613413017,"VC-BO-BO-VC-VC-VC-BO",5.65,6.17,5.024,7.504,"1995-09-30",NA,NA,1.11884057971015,1.19365314173006,1.1761093218031,1.17528735632184,1.08469945355191,1.04924836505595,1.1204317996518,0.979733432711489,-1.07,2.095610962,0.1601537651,2.96327468,1.369374026,3.137223392,1.48401991,0.218249092,3.57550942,4.031724186,4.4140641,4.766062,12.446726,6.588413,4.766062,4.4140641,5.46043894,0.966975698,4.493463239,0.452964047,NA,NA,0.452964047,-0.004928347,0.010178299,0.028650739,1.11462920146038,1.16618278992641,1.11462920146038,1.0960991371614
