"","Date","Fund.ID","NAV","NAV.date","NCF","CD","CC","Age.week","NAV.date.diff","delta.CC","delta.CD","delta.NCF","delta.NAV","delta.NAV.NCF","Return.NAV","Return.EVB","TVPI","RVPI","CD2CC","NAV2Com","Fuel.Level"
"3083",1997-12-31,"951900",NA,NA,NA,NA,NA,-32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3084",1998-12-31,"951900",421460,"1998-12-31",-492826,275667,768493,20,0,3230544,791799,-2438745,2502850,64105,1.1521,1.0176,0.9071,0.5484,0.3587,0.0421,0.9653
"3085",1999-12-31,"951900",2924310,"1999-12-31",-2931571,1067466,3999037,72,0,6622114,4695136,-1926978,3549230,1622252,1.5547,1.1699,0.9982,0.7313,0.2669,0.2924,0.8926
"3086",2000-12-31,"951900",6473540,"2000-12-31",-4858549,5762602,10621151,124,0,0,2365738,2365738,-875480,1490258,1.2302,1.2302,1.1521,0.6095,0.5426,0.6095,0.5857
"3087",2001-12-31,"951900",5598060,"2001-12-31",-2492811,8128340,10621151,176,0,0,2766314,2766314,-2215710,550604,1.0984,1.0984,1.2924,0.5271,0.7653,0.5271,0.4982
"3088",2002-12-31,"951900",3382350,"2002-12-31",273503,10894654,10621151,228,0,0,374619,374619,-620010,-245391,0.9274,0.9274,1.3442,0.3185,1.0258,0.3185,0.2768
"3089",2003-12-31,"951900",2762340,"2003-12-31",648122,11269273,10621151,281,0,0,924249,924249,-782830,141419,1.0512,1.0512,1.3211,0.2601,1.061,0.2601,0.2149
"3090",2004-12-31,"951900",1979510,"2004-12-31",1572371,12193522,10621151,333,0,0,553223,553223,-361740,191483,1.0967,1.0967,1.3344,0.1864,1.148,0.1864,0.1367
"3091",2005-12-31,"951900",1617770,"2005-12-31",2125594,12746745,10621151,385,0,0,809701,809701,-1204380,-394679,0.756,0.756,1.3524,0.1523,1.2001,0.1523,0.1006
"3092",2006-12-31,"951900",413390,"2006-12-31",2935295,13556446,10621151,437,0,0,132995,132995,-144460,-11465,0.9723,0.9723,1.3153,0.0389,1.2764,0.0389,-0.0198
"3093",2007-12-31,"951900",268930,"2007-12-31",3068290,13689441,10621151,489,0,0,196415,196415,-7900,188515,1.701,1.701,1.3142,0.0253,1.2889,0.0253,-0.0342
"3094",2008-12-31,"951900",261030,"2008-06-30",3264705,13885856,10621151,542,26,0,81309,81309,-231450,-150141,0.4248,0.4248,1.332,0.0246,1.3074,0.0246,-0.035
"3095",2009-12-31,"951900",29580,"2009-12-31",3346014,13967165,10621151,594,0,-611150,-573783,37367,-29580,7787,1.2633,0.9866,1.3178,0.0028,1.315,0.0028,-0.0581
"3096",2010-12-31,"951900",0,"2010-12-31",3383381,13393382,10010001,646,0,0,0,0,0,0,NA,NA,1.338,0,1.338,0,0
"3097",2011-12-31,"951900",0,"2011-12-31",3383381,13393382,10010001,698,0,0,0,0,0,0,NA,NA,1.338,0,1.338,0,0
"3098",2012-12-31,"951900",0,"2012-12-31",3383381,13393382,10010001,750,0,NA,NA,NA,NA,NA,NA,NA,1.338,0,1.338,0,0
"3099",1996-12-31,"951980",NA,NA,NA,NA,NA,-34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3100",1997-12-31,"951980",1400320,"1997-11-30",-754609,0,754609,18,4,706968,0,-706968,502760,-204208,0.8542,0.9031,1.8557,1.8557,0,0.14,1.0688
"3101",1998-12-31,"951980",1903080,"1998-11-30",-1461577,0,1461577,70,4,3651001,209199,-3441802,2610750,-831052,0.5633,0.8504,1.3021,1.3021,0,0.1903,1.047
"3102",1999-12-31,"951980",4513830,"1999-11-30",-4903379,209199,5112578,122,4,1747256,12294,-1734962,3122440,1387478,1.3074,1.2216,0.9238,0.8829,0.0409,0.4514,0.9362
"3103",2000-12-31,"951980",7636270,"2000-11-30",-6638341,221493,6859834,174,4,749934,1775072,1025138,-1576390,-551252,0.9278,0.9343,1.1455,1.1132,0.0323,0.7636,1.0827
"3104",2001-12-31,"951980",6059880,"2001-11-30",-5613203,1996565,7609768,227,4,505593,256618,-248975,-2945800,-3194775,0.4728,0.5134,1.0587,0.7963,0.2624,0.606,0.8349
"3105",2002-12-31,"951980",3114080,"2002-11-30",-5862178,2253183,8115361,279,4,290210,0,-290210,1829090,1538880,1.4942,1.452,0.6614,0.3837,0.2776,0.3114,0.4671
"3106",2003-12-31,"951980",4943170,"2003-11-30",-6152388,2253183,8405571,331,4,0,224228,224228,-3922720,-3698492,0.2518,0.2518,0.8561,0.5881,0.2681,0.4943,0.6311
"3107",2004-12-31,"951980",1020450,"2004-11-30",-5928160,2477411,8405571,383,4,752400,1066436,314036,-141720,172316,1.1689,1.0972,0.4161,0.1214,0.2947,0.102,0.2131
"3108",2005-12-31,"951980",878730,"2005-11-30",-5614124,3543847,9157971,435,4,194840,811058,616218,2597010,3213228,4.6567,3.993,0.4829,0.096,0.387,0.0879,0.1179
"3109",2006-12-31,"951980",3475740,"2006-11-30",-4997906,4354905,9352811,487,4,0,694833,694833,869920,1564753,1.4502,1.4502,0.8373,0.3716,0.4656,0.3476,0.3738
"3110",2007-12-31,"951980",4345660,"2007-11-30",-4303073,5049738,9352811,540,4,10099,369129,359030,-437160,-78130,0.982,0.9821,1.0046,0.4646,0.5399,0.4346,0.4665
"3111",2008-12-31,"951980",3908500,"2008-11-30",-3944043,5418867,9362910,592,4,19222,76887,57665,-345420,-287755,0.9264,0.9267,0.9962,0.4174,0.5788,0.3908,0.4188
"3112",2009-12-31,"951980",3563080,"2009-11-30",-3886378,5495754,9382132,644,4,992,0,-992,126300,125308,1.0352,1.0352,0.9655,0.3798,0.5858,0.3563,0.38
"3113",2010-12-31,"951980",3689380,"2010-11-30",-3887370,5495754,9383124,696,4,2266,0,-2266,352870,350604,1.095,1.095,0.9789,0.3932,0.5857,0.3689,0.3933
"3114",2011-12-31,"951980",4042250,"2011-11-30",-3889636,5495754,9385390,748,4,0,0,0,448260,448260,1.1109,1.1109,1.0163,0.4307,0.5856,0.4042,0.4307
"3115",2012-12-31,"951980",4490510,"2012-11-30",-3889636,5495754,9385390,801,4,0,0,0,119590,119590,1.0266,1.0266,1.064,0.4785,0.5856,0.4491,0.4785
"3116",2013-12-31,"951980",4610100,"2013-11-30",-3889636,5495754,9385390,853,4,0,0,0,-106970,-106970,0.9768,0.9768,1.0768,0.4912,0.5856,0.461,0.4912
"3117",2014-12-31,"951980",4503130,"2014-11-30",-3889636,5495754,9385390,905,4,0,0,0,-1093320,-1093320,0.7572,0.7572,1.0654,0.4798,0.5856,0.4503,0.4798
"3118",2015-12-31,"951980",3409810,"2015-05-31",-3889636,5495754,9385390,957,31,NA,NA,NA,NA,NA,NA,NA,0.9489,0.3633,0.5856,0.341,0.3633
"3119",2010-06-30,"9529052",NA,NA,NA,NA,NA,-78,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3120",2011-06-30,"9529052",NA,NA,NA,NA,NA,-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3121",2012-06-30,"9529052",2746850,"2012-06-30",-2794580,0,2794580,26,0,2074421,602296,-1472125,2311550,839425,1.3056,1.1741,0.9829,0.9829,0,0.2747,0.9952
"3122",2013-06-30,"9529052",5058400,"2013-06-30",-4266705,602296,4869001,78,0,4164000,674067,-3489933,4618650,1128717,1.2231,1.1224,1.1626,1.0389,0.1237,0.5058,1.0192
"3123",2014-06-30,"9529052",9677050,"2014-06-30",-7756638,1276363,9033001,130,0,817000,503637,-313363,1052950,739587,1.0764,1.0705,1.2126,1.0713,0.1413,0.9677,1.0654
"3124",2015-06-30,"9529052",10730000,"2015-03-31",-8070001,1780000,9850001,182,13,NA,NA,NA,NA,NA,NA,NA,1.2701,1.0893,0.1807,1.073,1.0893
"3125",2003-06-30,"954067",NA,NA,NA,NA,NA,-79,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3126",2004-06-30,"954067",NA,NA,NA,NA,NA,-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3127",2005-06-30,"954067",951550,"2005-03-31",-1049430,2232,1051662,26,13,2816416,106612,-2709804,2425170,-284634,0.7009,0.9245,0.9069,0.9048,0.0021,0.0952,0.9902
"3128",2006-06-30,"954067",3376720,"2006-06-30",-3759234,108844,3868078,78,0,2155346,2553029,397683,981010,1378693,1.4083,1.2492,0.9011,0.873,0.0281,0.3377,0.9519
"3129",2007-06-30,"954067",4357730,"2007-06-30",-3361551,2661873,6023424,130,0,1611418,5753610,4142192,211940,4354132,1.9992,1.7294,1.1654,0.7235,0.4419,0.4358,0.8369
"3130",2008-06-30,"954067",4569670,"2008-06-30",780641,8415483,7634842,182,0,2215200,47082,-2168118,2863540,695422,1.1522,1.1025,1.7008,0.5985,1.1022,0.457,0.6999
"3131",2009-06-30,"954067",7433210,"2009-06-30",-1387477,8462565,9850042,235,0,99980,252777,152797,-62030,90767,1.0122,1.012,1.6138,0.7546,0.8591,0.7433,0.7634
"3132",2010-06-30,"954067",7371180,"2010-06-30",-1234680,8715342,9950022,287,0,151383,2154439,2003056,2264720,4267776,1.579,1.5673,1.6167,0.7408,0.8759,0.7371,0.7475
"3133",2011-06-30,"954067",9635900,"2011-06-30",768376,10869781,10101405,339,0,-53908,3160033,3213941,-3740440,-526499,0.9454,0.9451,2.03,0.9539,1.0761,0.9539,0.9544
"3134",2012-06-30,"954067",5895460,"2012-06-30",3982317,14029814,10047497,391,0,102405,767688,665283,-190460,474823,1.0805,1.0792,1.9831,0.5868,1.3963,0.5868,0.5935
"3135",2013-06-30,"954067",5705000,"2013-06-30",4647600,14797502,10149902,443,0,51683,0,-51683,-58300,-109983,0.9807,0.9809,2.02,0.5621,1.4579,0.5621,0.5648
"3136",2014-06-30,"954067",5646700,"2014-06-30",4595917,14797502,10201585,495,0,11549,0,-11549,730010,718461,1.1272,1.127,2.004,0.5535,1.4505,0.5535,0.554
"3137",2015-06-30,"954067",6376710,"2014-09-30",4584368,14797502,10213134,548,39,NA,NA,NA,NA,NA,NA,NA,2.0732,0.6244,1.4489,0.6244,0.6244
"3138",2005-06-30,"957412",NA,NA,NA,NA,NA,-39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3139",2006-06-30,"957412",1014000,"2006-06-30",-1153398,0,1153398,13,0,1157923,28438,-1129485,879740,-249745,0.7537,0.885,0.8791,0.8791,0,0.1014,0.9851
"3140",2007-06-30,"957412",1893740,"2007-06-30",-2282883,28438,2311321,65,0,5652203,22771,-5629432,6843700,1214268,1.6412,1.1609,0.8316,0.8193,0.0123,0.1894,0.9553
"3141",2008-06-30,"957412",8737440,"2008-06-30",-7912315,51209,7963524,117,0,1604226,98794,-1505432,-314190,-1819622,0.7917,0.824,1.1036,1.0972,0.0064,0.8737,1.0829
"3142",2009-06-30,"957412",8423250,"2009-06-30",-9417747,150003,9567750,170,0,-190358,-145233,45125,2570210,2615335,1.3105,1.3177,0.8961,0.8804,0.0157,0.8423,0.8774
"3143",2010-06-30,"957412",10993460,"2010-06-30",-9372622,4770,9377392,222,0,-306762,312382,619144,-2000790,-1381646,0.8743,0.8707,1.1728,1.1723,5e-04,1.0993,1.1731
"3144",2011-06-30,"957412",8992670,"2011-06-30",-8753478,317152,9070630,274,0,-79332,150824,230156,-3250190,-3020034,0.6642,0.6612,1.0264,0.9914,0.035,0.8993,0.9916
"3145",2012-06-30,"957412",5742480,"2012-06-30",-8523322,467976,8991298,326,0,172384,1526396,1354012,-766450,587562,1.1023,1.0993,0.6907,0.6387,0.052,0.5742,0.652
"3146",2013-06-30,"957412",4976030,"2013-06-30",-7169310,1994372,9163682,378,0,125091,1887431,1762340,-291110,1471230,1.2957,1.2884,0.7607,0.543,0.2176,0.4976,0.5514
"3147",2014-06-30,"957412",4684920,"2014-06-30",-5406970,3881803,9288773,430,0,46597,1716089,1669492,-2219950,-550458,0.8825,0.8837,0.9223,0.5044,0.4179,0.4685,0.5068
"3148",2015-06-30,"957412",2464970,"2015-03-31",-3737478,5597892,9335370,483,13,NA,NA,NA,NA,NA,NA,NA,0.8637,0.264,0.5996,0.2465,0.264
"3149",2013-12-31,"9548931",NA,NA,NA,NA,NA,-39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3150",2014-12-31,"9548931",124130,"2014-12-31",-145000,0,145000,13,0,957000,0,-957000,877580,-79420,0.3602,0.9265,0.8561,0.8561,0,0.0124,0.9811
"3151",2015-12-31,"9548931",1001710,"2015-06-30",-1102000,0,1102000,65,26,NA,NA,NA,NA,NA,NA,NA,0.909,0.909,0,0.1002,0.909
"3152",2011-06-30,"9518296",NA,NA,NA,NA,NA,-59,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3153",2012-06-30,"9518296",NA,NA,NA,NA,NA,-7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3154",2013-06-30,"9518296",1477280,"2013-06-30",-1491001,0,1491001,46,0,311528,0,-311528,125600,-185928,0.8741,0.8961,0.9908,0.9908,0,0.1477,0.9959
"3155",2014-06-30,"9518296",1602880,"2014-06-30",-1802529,0,1802529,98,0,1514204,192349,-1321855,1393640,71785,1.0448,1.023,0.8892,0.8892,0,0.1603,0.9398
"3156",2015-06-30,"9518296",2996520,"2015-03-31",-3124384,192349,3316733,150,13,NA,NA,NA,NA,NA,NA,NA,0.9614,0.9035,0.058,0.2997,0.9035
"3157",2004-12-31,"955350",NA,NA,NA,NA,NA,-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3158",2005-12-31,"955350",579210,"2005-12-31",-868822,0,868822,26,0,777778,0,-777778,649240,-128538,0.7781,0.9053,0.6667,0.6667,0,0.0579,0.9701
"3159",2006-12-31,"955350",1228450,"2006-12-31",-1646600,0,1646600,78,0,1644445,0,-1644445,1182280,-462165,0.6238,0.8391,0.7461,0.7461,0,0.1228,0.9568
"3160",2007-12-31,"955350",2410730,"2007-12-31",-3291045,0,3291045,130,0,800011,0,-800011,-457230,-1257241,0.4785,0.6084,0.7325,0.7325,0,0.2411,0.9091
"3161",2008-12-31,"955350",1953500,"2008-12-31",-4091056,0,4091056,183,0,1597833,0,-1597833,1031620,-566213,0.7102,0.8406,0.4775,0.4775,0,0.1954,0.7793
"3162",2009-12-31,"955350",2985120,"2009-12-31",-5688889,0,5688889,235,0,950000,0,-950000,941270,-8730,0.9971,0.9978,0.5247,0.5247,0,0.2985,0.7208
"3163",2010-12-31,"955350",3926390,"2010-12-31",-6638889,0,6638889,287,0,1811111,0,-1811111,2995830,1184719,1.3017,1.2065,0.5914,0.5914,0,0.3926,0.7199
"3164",2011-12-31,"955350",6922220,"2011-12-31",-8450000,0,8450000,339,0,962469,0,-962469,2088720,1126251,1.1627,1.1428,0.8192,0.8192,0,0.6922,0.8422
"3165",2012-12-31,"955350",9010940,"2012-12-31",-9412469,0,9412469,391,0,120988,2666042,2545054,-1120260,1424794,1.1581,1.156,0.9573,0.9573,0,0.9011,0.9585
"3166",2013-12-31,"955350",7890680,"2013-12-31",-6867415,2666042,9533457,444,0,150617,157212,6595,-1755860,-1749265,0.7783,0.7825,1.1073,0.8277,0.2797,0.7891,0.8304
"3167",2014-12-31,"955350",6134820,"2014-12-31",-6860820,2823254,9684074,496,0,0,0,0,0,0,1,1,0.925,0.6335,0.2915,0.6135,0.6335
"3168",2015-12-31,"955350",6134820,"2014-12-31",-6860820,2823254,9684074,548,52,NA,NA,NA,NA,NA,NA,NA,0.925,0.6335,0.2915,0.6135,0.6335
"3169",2003-06-30,"953901",NA,NA,NA,NA,NA,-39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3170",2004-06-30,"953901",1312400,"2004-06-30",-1500000,0,1500000,13,0,1310000,0,-1310000,1388960,78960,1.0602,1.0301,0.8749,0.8749,0,0.1312,0.9808
"3171",2005-06-30,"953901",2701360,"2005-06-30",-2810000,0,2810000,65,0,2010000,0,-2010000,1891330,-118670,0.9561,0.9748,0.9613,0.9613,0,0.2701,0.9889
"3172",2006-06-30,"953901",4592690,"2006-06-30",-4820000,0,4820000,117,0,2300000,0,-2300000,2558040,258040,1.0562,1.0374,0.9528,0.9528,0,0.4593,0.9768
"3173",2007-06-30,"953901",7150730,"2007-06-30",-7120000,0,7120000,169,0,1960000,0,-1960000,2347280,387280,1.0542,1.0425,1.0043,1.0043,0,0.7151,1.0031
"3174",2008-06-30,"953901",9498010,"2008-06-30",-9080000,0,9080000,222,0,-750927,0,750927,-2085230,-1334303,0.8595,0.8475,1.046,1.046,0,0.9498,1.0427
"3175",2009-06-30,"953901",7412780,"2009-06-30",-8329073,0,8329073,274,0,735000,0,-735000,-934800,-1669800,0.7747,0.7951,0.89,0.89,0,0.7413,0.9064
"3176",2010-06-30,"953901",6477980,"2010-06-30",-9064073,0,9064073,326,0,417499,0,-417499,346260,-71239,0.989,0.9897,0.7147,0.7147,0,0.6478,0.7357
"3177",2011-06-30,"953901",6824240,"2011-06-30",-9481572,0,9481572,378,0,415000,0,-415000,631890,216890,1.0318,1.03,0.7197,0.7197,0,0.6824,0.7285
"3178",2012-06-30,"953901",7456130,"2012-06-30",-9896572,0,9896572,430,0,0,0,0,618320,618320,1.0829,1.0829,0.7534,0.7534,0,0.7456,0.7506
"3179",2013-06-30,"953901",8074450,"2013-06-30",-9896572,0,9896572,483,0,-91790,0,91790,1099830,1191620,1.1476,1.1493,0.8159,0.8159,0,0.8074,0.8138
"3180",2014-06-30,"953901",9174280,"2014-06-30",-9804782,0,9804782,535,0,-18738,2783329,2802067,-1958970,843097,1.0919,1.0921,0.9357,0.9357,0,0.9174,0.9356
"3181",2015-06-30,"953901",7215310,"2015-03-31",-7002715,2783329,9786044,587,13,NA,NA,NA,NA,NA,NA,NA,1.0217,0.7373,0.2844,0.7215,0.7373
"3182",2004-12-31,"957256",NA,NA,NA,NA,NA,-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3183",2005-12-31,"957256",239340,"2005-11-30",-600000,0,600000,27,4,1050000,42857,-1007143,1123280,116137,1.4852,1.0901,0.3989,0.3989,0,0.0239,0.963
"3184",2006-12-31,"957256",1362620,"2006-11-30",-1607143,42857,1650000,79,4,1900000,150631,-1749369,1725120,-24249,0.9822,0.9926,0.8518,0.8258,0.026,0.1363,0.9705
"3185",2007-12-31,"957256",3087740,"2007-11-30",-3356512,193488,3550000,132,4,1850000,316597,-1533403,1440210,-93193,0.9698,0.9811,0.9243,0.8698,0.0545,0.3088,0.9525
"3186",2008-12-31,"957256",4527950,"2008-11-30",-4889915,510085,5400000,184,4,990000,0,-990000,511090,-478910,0.8942,0.9132,0.933,0.8385,0.0945,0.4528,0.9105
"3187",2009-12-31,"957256",5039040,"2009-11-30",-5879915,510085,6390000,236,4,1105000,141200,-963800,979170,15370,1.0031,1.0025,0.8684,0.7886,0.0798,0.5039,0.8613
"3188",2010-12-31,"957256",6018210,"2010-11-30",-6843715,651285,7495000,288,4,1540000,759808,-780192,1629550,849358,1.1411,1.1124,0.8899,0.803,0.0869,0.6018,0.8484
"3189",2011-12-31,"957256",7647760,"2011-11-30",-7623907,1411093,9035000,340,4,225000,318595,93595,856020,949615,1.1242,1.1206,1.0026,0.8465,0.1562,0.7648,0.8576
"3190",2012-12-31,"957256",8503780,"2012-11-30",-7530312,1729688,9260000,393,4,480000,941895,461895,363970,825865,1.0971,1.0919,1.1051,0.9183,0.1868,0.8504,0.9224
"3191",2013-12-31,"957256",8867750,"2013-11-30",-7068417,2671583,9740000,445,4,0,1301004,1301004,583550,1884554,1.2125,1.2125,1.1847,0.9104,0.2743,0.8868,0.9104
"3192",2014-12-31,"957256",9451300,"2014-11-30",-5767413,3972587,9740000,497,4,0,292275,292275,-14380,277895,1.0294,1.0294,1.3782,0.9704,0.4079,0.9451,0.9704
"3193",2015-12-31,"957256",9436920,"2015-05-31",-5475138,4264862,9740000,549,31,NA,NA,NA,NA,NA,NA,NA,1.4068,0.9689,0.4379,0.9437,0.9689
"3194",2000-12-31,"951149",NA,NA,NA,NA,NA,-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3195",2001-12-31,"951149",887550,"2001-03-31",-2104963,143111,2248074,39,39,0,0,0,988400,988400,2.1136,2.1136,0.4585,0.3948,0.0637,0.0888,0.8607
"3196",2002-12-31,"951149",1875950,"2002-03-31",-2104963,143111,2248074,91,39,3378438,477997,-2900441,0,-2900441,-0.5461,0.448,0.8981,0.8345,0.0637,0.1876,0.9619
"3197",2003-12-31,"951149",1875950,"2002-03-31",-5005404,621108,5626512,144,91,1026075,145069,-881006,1449320,568314,1.3029,1.1958,0.4438,0.3334,0.1104,0.1876,0.616
"3198",2004-12-31,"951149",3325270,"2004-03-31",-5886410,766177,6652587,196,39,1186635,678945,-507690,1629230,1121540,1.3373,1.2486,0.615,0.4998,0.1152,0.3325,0.6593
"3199",2005-12-31,"951149",4954500,"2005-03-31",-6394100,1445122,7839222,248,39,847511,1259520,412009,927180,1339189,1.2703,1.2308,0.8164,0.632,0.1843,0.4954,0.7046
"3200",2006-12-31,"951149",5881680,"2006-03-31",-5982091,2704642,8686733,300,39,627745,770037,142292,691760,834052,1.1418,1.1281,0.9884,0.6771,0.3114,0.5882,0.7128
"3201",2007-12-31,"951149",6573440,"2007-03-31",-5839799,3474679,9314478,352,39,227950,913527,685577,842730,1528307,1.2325,1.2247,1.0788,0.7057,0.373,0.6573,0.7193
"3202",2008-12-31,"951149",7416170,"2008-03-31",-5154222,4388206,9542428,405,39,79200,518208,439008,-1472950,-1033942,0.8606,0.8621,1.237,0.7772,0.4599,0.7416,0.7823
"3203",2009-12-31,"951149",5943220,"2009-03-31",-4715214,4906414,9621628,457,39,84991,-57211,-142202,-528410,-670612,0.8872,0.8888,1.1276,0.6177,0.5099,0.5943,0.6234
"3204",2010-12-31,"951149",5414810,"2010-03-31",-4857416,4849203,9706619,509,39,28753,507195,478442,-468560,9882,1.0018,1.0018,1.0574,0.5578,0.4996,0.5415,0.5606
"3205",2011-12-31,"951149",4946250,"2011-03-31",-4378974,5356398,9735372,561,39,15356,1092703,1077347,-561260,516087,1.1043,1.104,1.0583,0.5081,0.5502,0.4946,0.5096
"3206",2012-12-31,"951149",4384990,"2012-03-31",-3301627,6449101,9750728,613,39,3960,1426054,1422094,-761270,660824,1.1507,1.1506,1.1111,0.4497,0.6614,0.4385,0.4506
"3207",2013-12-31,"951149",3623720,"2013-03-31",-1879533,7875155,9754688,665,39,11838,628379,616541,-526510,90031,1.0248,1.0248,1.1788,0.3715,0.8073,0.3624,0.3722
"3208",2014-12-31,"951149",3097210,"2014-03-31",-1262992,8503534,9766526,718,39,0,0,0,-629960,-629960,0.7966,0.7966,1.1878,0.3171,0.8707,0.3097,0.3171
"3209",2015-12-31,"951149",2467250,"2015-03-31",-1262992,8503534,9766526,770,39,NA,NA,NA,NA,NA,NA,NA,1.1233,0.2526,0.8707,0.2467,0.2526
"3210",2007-12-31,"9513234",NA,NA,NA,NA,NA,-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3211",2008-12-31,"9513234",1269450,"2008-12-31",-1416431,0,1416431,26,0,150000,0,-150000,-192030,-342030,0.7306,0.759,0.8962,0.8962,0,0.1269,0.984
"3212",2009-12-31,"9513234",1077420,"2009-12-31",-1566431,0,1566431,78,0,1269015,37500,-1231515,473980,-757535,0.2969,0.6772,0.6878,0.6878,0,0.1077,0.9469
"3213",2010-12-31,"9513234",1551400,"2010-12-31",-2797946,37500,2835446,131,0,5962666,0,-5962666,8176410,2213744,2.4269,1.2946,0.5604,0.5471,0.0132,0.1551,0.8606
"3214",2011-12-31,"9513234",9727810,"2011-12-31",-8760612,37500,8798112,183,0,360533,2400000,2039467,2118710,4158177,1.4275,1.4122,1.1099,1.1057,0.0043,0.9728,1.1009
"3215",2012-12-31,"9513234",11846520,"2012-12-31",-6721145,2437500,9158645,235,0,0,757334,757334,1288050,2045384,1.1727,1.1727,1.5596,1.2935,0.2661,1.1847,1.2918
"3216",2013-12-31,"9513234",13134570,"2013-12-31",-5963811,3194834,9158645,287,0,53333,2200000,2146667,1343880,3490547,1.2658,1.2647,1.7829,1.4341,0.3488,1.3135,1.4316
"3217",2014-12-31,"9513234",14478450,"2014-12-31",-3817144,5394834,9211978,339,0,0,0,0,0,0,1,1,2.1573,1.5717,0.5856,1.4478,1.5717
"3218",2015-12-31,"9513234",14478450,"2014-12-31",-3817144,5394834,9211978,391,52,NA,NA,NA,NA,NA,NA,NA,2.1573,1.5717,0.5856,1.4478,1.5717
"3219",2012-12-31,"9537083",NA,NA,NA,NA,NA,-52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3220",2013-12-31,"9537083",1469760,"2013-12-31",-1478640,0,1478640,0,0,2170360,266377,-1903983,2361690,457707,1.3114,1.1257,0.994,0.994,0,0.147,0.9988
"3221",2014-12-31,"9537083",3831450,"2014-12-31",-3382623,266377,3649000,52,0,3494994,173548,-3321446,3504160,182714,1.0477,1.0249,1.123,1.05,0.073,0.3831,1.0255
"3222",2015-12-31,"9537083",7335610,"2015-06-30",-6704069,439925,7143994,104,26,NA,NA,NA,NA,NA,NA,NA,1.0884,1.0268,0.0616,0.7336,1.0268
"3223",2012-12-31,"9542035",NA,NA,NA,NA,NA,-39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3224",2013-12-31,"9542035",1500000,"2013-12-31",-1500000,0,1500000,13,0,1180000,0,-1180000,1169280,-10720,0.9929,0.996,1,1,0,0.15,1
"3225",2014-12-31,"9542035",2669280,"2014-12-31",-2680000,0,2680000,65,0,1110000,34110,-1075890,1094190,18300,1.0069,1.0048,0.996,0.996,0,0.2669,0.9972
"3226",2015-12-31,"9542035",3763470,"2015-06-30",-3755890,34110,3790000,117,26,NA,NA,NA,NA,NA,NA,NA,1.002,0.993,0.009,0.3763,0.993
"3227",1997-06-30,"95140",NA,NA,NA,NA,NA,-33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3228",1998-06-30,"95140",679320,"1998-06-30",-891000,0,891000,19,0,1967885,5652,-1962233,1760220,-202013,0.7026,0.9237,0.7624,0.7624,0,0.0679,0.9793
"3229",1999-06-30,"95140",2439540,"1999-06-30",-2853233,5652,2858885,72,0,3439066,0,-3439066,9983440,6544374,3.6826,2.1133,0.8553,0.8533,0.002,0.244,0.959
"3230",2000-06-30,"95140",12422980,"2000-06-30",-6292299,5652,6297951,124,0,771887,599941,-171946,-5588020,-5759966,0.5363,0.5635,1.9734,1.9725,9e-04,1.2423,1.599
"3231",2001-06-30,"95140",6834960,"2001-06-30",-6464245,605593,7069838,176,0,566826,0,-566826,-799390,-1366216,0.8001,0.8154,1.0524,0.9668,0.0857,0.6835,0.977
"3232",2002-06-30,"95140",6035570,"2002-06-30",-7031071,605593,7636664,228,0,649050,108693,-540357,-1264150,-1804507,0.701,0.7301,0.8696,0.7903,0.0793,0.6036,0.8434
"3233",2003-06-30,"95140",4771420,"2003-06-30",-7571428,714286,8285714,280,0,514285,0,-514285,257150,-257135,0.9461,0.9514,0.6621,0.5759,0.0862,0.4771,0.6563
"3234",2004-06-30,"95140",5028570,"2004-06-30",-8085713,714286,8799999,333,0,828571,628571,-200000,1685710,1485710,1.2955,1.2537,0.6526,0.5714,0.0812,0.5029,0.6312
"3235",2005-06-30,"95140",6714280,"2005-06-30",-8285713,1342857,9628570,385,0,114286,57143,-57143,1885720,1828577,1.2723,1.2678,0.8368,0.6973,0.1395,0.6714,0.715
