"","Date","Fund.ID","NAV","NAV.date","NCF","CD","CC","Age.week","NAV.date.diff","delta.CC","delta.CD","delta.NCF","delta.NAV","delta.NAV.NCF","Return.NAV","Return.EVB","TVPI","RVPI","CD2CC","NAV2Com","Fuel.Level"
"75",2015-12-31,"958292",12995920,"2014-12-31",-9783013,22232,9805245,463,52,NA,NA,NA,NA,NA,NA,NA,1.3277,1.3254,0.0023,1.2996,1.3254
"76",1999-06-30,"95539",NA,NA,NA,NA,NA,-64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"77",2000-06-30,"95539",NA,NA,NA,NA,NA,-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"78",2001-06-30,"95539",388530,"2000-12-31",-1005711,0,1005711,40,26,2150000,0,-2150000,2204690,54690,1.1408,1.0215,0.3863,0.3863,0,0.0389,0.9395
"79",2002-06-30,"95539",2593220,"2002-03-31",-3155711,0,3155711,92,13,1744288,211005,-1533283,1899480,366197,1.1412,1.0844,0.8218,0.8218,0,0.2593,0.9449
"80",2003-06-30,"95539",4492700,"2003-06-30",-4688994,211005,4899999,145,0,1550000,1387560,-162440,497360,334920,1.0745,1.0554,0.9599,0.9169,0.0431,0.4493,0.9601
"81",2004-06-30,"95539",4990060,"2004-06-30",-4851434,1598565,6449999,197,0,1000000,0,-1000000,1434650,434650,1.0871,1.0726,1.0215,0.7737,0.2478,0.499,0.8569
"82",2005-06-30,"95539",6424710,"2005-06-30",-5851434,1598565,7449999,249,0,850000,1742406,892406,1843450,2735856,1.4258,1.3761,1.0769,0.8624,0.2146,0.6425,0.8995
"83",2006-06-30,"95539",8268160,"2006-06-30",-4959028,3340971,8299999,301,0,875000,3474911,2599911,-361250,2238661,1.2708,1.2448,1.3987,0.9962,0.4025,0.8268,0.9969
"84",2007-06-30,"95539",7906910,"2007-06-30",-2359117,6815882,9174999,353,0,700000,1573020,873020,770060,1643080,1.2078,1.1909,1.6047,0.8618,0.7429,0.7907,0.8757
"85",2008-06-30,"95539",8676970,"2008-06-30",-1486097,8388902,9874999,406,0,325000,411968,86968,-1215890,-1128922,0.8699,0.8746,1.7282,0.8787,0.8495,0.8677,0.8825
"86",2009-06-30,"95539",7461080,"2009-06-30",-1399129,8800870,10199999,458,0,0,0,0,-2438550,-2438550,0.6732,0.6732,1.5943,0.7315,0.8628,0.7315,0.7315
"87",2010-06-30,"95539",5022530,"2010-06-30",-1399129,8800870,10199999,510,0,0,0,0,470710,470710,1.0937,1.0937,1.3552,0.4924,0.8628,0.4924,0.4924
"88",2011-06-30,"95539",5493240,"2011-06-30",-1399129,8800870,10199999,562,0,0,0,0,-1318270,-1318270,0.76,0.76,1.4014,0.5386,0.8628,0.5386,0.5386
"89",2012-06-30,"95539",4174970,"2012-06-30",-1399129,8800870,10199999,614,0,0,1795554,1795554,-703880,1091674,1.2615,1.2615,1.2721,0.4093,0.8628,0.4093,0.4093
"90",2013-06-30,"95539",3471090,"2013-06-30",396425,10596424,10199999,666,0,0,0,0,-211230,-211230,0.9391,0.9391,1.3792,0.3403,1.0389,0.3403,0.3403
"91",2014-06-30,"95539",3259860,"2014-06-30",396425,10596424,10199999,719,0,0,0,0,-265920,-265920,0.9184,0.9184,1.3585,0.3196,1.0389,0.3196,0.3196
"92",2015-06-30,"95539",2993940,"2015-03-31",396425,10596424,10199999,771,13,NA,NA,NA,NA,NA,NA,NA,1.3324,0.2935,1.0389,0.2935,0.2935
"93",2014-12-31,"9551659",NA,NA,NA,NA,NA,-8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"94",2015-12-31,"9551659",521010,"2015-05-31",-565971,0,565971,44,31,NA,NA,NA,NA,NA,NA,NA,0.9206,0.9206,0,0.0521,0.9206
"95",2010-12-31,"9529554",NA,NA,NA,NA,NA,-52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"96",2011-12-31,"9529554",532930,"2011-12-31",-532933,0,532933,0,0,1187067,0,-1187067,1187070,3,1,1,1,1,0,0.0533,1
"97",2012-12-31,"9529554",1720000,"2012-12-31",-1720000,0,1720000,52,0,0,0,0,0,0,1,1,1,1,0,0.172,1
"98",2013-12-31,"9529554",1720000,"2013-12-31",-1720000,0,1720000,104,0,3380000,0,-3380000,3380000,0,1,1,1,1,0,0.172,1
"99",2014-12-31,"9529554",5100000,"2014-12-31",-5100000,0,5100000,157,0,62000,0,-62000,62000,0,1,1,1,1,0,0.51,1
"100",2015-12-31,"9529554",5162000,"2015-03-31",-5162000,0,5162000,209,39,NA,NA,NA,NA,NA,NA,NA,1,1,0,0.5162,1
"101",2012-06-30,"9542458",NA,NA,NA,NA,NA,-72,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"102",2013-06-30,"9542458",NA,NA,NA,NA,NA,-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"103",2014-06-30,"9542458",782380,"2014-06-30",-938000,0,938000,32,0,642000,0,-642000,1039360,397360,1.5079,1.279,0.8341,0.8341,0,0.0782,0.9015
"104",2015-06-30,"9542458",1821740,"2015-06-30",-1580000,0,1580000,85,0,NA,NA,NA,NA,NA,NA,NA,1.153,1.153,0,0.1822,1.153
"105",2008-06-30,"9513821",NA,NA,NA,NA,NA,-39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"106",2009-06-30,"9513821",567730,"2009-06-30",-700000,0,700000,13,0,1000000,0,-1000000,838190,-161810,0.715,0.8968,0.811,0.811,0,0.0568,0.9841
"107",2010-06-30,"9513821",1405920,"2010-06-30",-1700000,0,1700000,65,0,2500000,1837416,-662584,1288760,626176,1.4454,1.1603,0.827,0.827,0,0.1406,0.9646
"108",2011-06-30,"9513821",2694680,"2011-06-30",-2362584,1837416,4200000,117,0,1300000,72958,-1227042,1264070,37028,1.0137,1.0093,1.0791,0.6416,0.4375,0.2695,0.8186
"109",2012-06-30,"9513821",3958750,"2012-06-30",-3589626,1910374,5500000,170,0,900000,1027186,127186,2604480,2731666,1.69,1.5622,1.0671,0.7198,0.3473,0.3959,0.8143
"110",2013-06-30,"9513821",6563230,"2013-06-30",-3462440,2937560,6400000,222,0,1200000,4803028,3603028,2876620,6479648,1.9873,1.8347,1.4845,1.0255,0.459,0.6563,1.0197
"111",2014-06-30,"9513821",9439850,"2014-06-30",140588,7740588,7600000,274,0,700000,12337335,11637335,-2310630,9326705,1.988,1.9198,2.2606,1.2421,1.0185,0.944,1.2217
"112",2015-06-30,"9513821",7129220,"2015-06-30",11777923,20077923,8300000,326,0,NA,NA,NA,NA,NA,NA,NA,3.278,0.8589,2.419,0.7129,0.8589
"113",2012-12-31,"9530905",NA,NA,NA,NA,NA,-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"114",2013-12-31,"9530905",500660,"2013-12-31",-675000,0,675000,26,0,1175000,0,-1175000,1398200,223200,1.4458,1.1332,0.7417,0.7417,0,0.0501,0.9058
"115",2014-12-31,"9530905",1898860,"2014-09-30",-1850000,0,1850000,78,13,0,0,0,0,0,1,1,1.0264,1.0264,0,0.1899,1.0264
"116",2015-12-31,"9530905",1898860,"2014-09-30",-1850000,0,1850000,131,65,NA,NA,NA,NA,NA,NA,NA,1.0264,1.0264,0,0.1899,1.0264
"117",2009-12-31,"9521266",NA,NA,NA,NA,NA,-52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"118",2010-12-31,"9521266",1605940,"2010-12-31",-1605940,0,1605940,0,0,1694060,0,-1694060,1402190,-291870,0.8183,0.9116,1,1,0,0.1606,1
"119",2011-12-31,"9521266",3008130,"2011-12-31",-3300000,0,3300000,52,0,2100000,0,-2100000,2457640,357640,1.1189,1.07,0.9116,0.9116,0,0.3008,0.9603
"120",2012-12-31,"9521266",5465770,"2012-12-31",-5400000,0,5400000,104,0,1950000,0,-1950000,2889500,939500,1.1719,1.1267,1.0122,1.0122,0,0.5466,1.0089
"121",2013-12-31,"9521266",8355270,"2013-12-31",-7350000,0,7350000,157,0,0,0,0,0,0,1,1,1.1368,1.1368,0,0.8355,1.1368
"122",2014-12-31,"9521266",8355270,"2013-12-31",-7350000,0,7350000,209,52,0,0,0,0,0,1,1,1.1368,1.1368,0,0.8355,1.1368
"123",2015-12-31,"9521266",8355270,"2013-12-31",-7350000,0,7350000,261,104,NA,NA,NA,NA,NA,NA,NA,1.1368,1.1368,0,0.8355,1.1368
"124",2004-06-30,"953127",NA,NA,NA,NA,NA,-65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"125",2005-06-30,"953127",NA,NA,NA,NA,NA,-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"126",2006-06-30,"953127",2431550,"2006-06-30",-2654840,0,2654840,39,0,1950552,3284,-1947268,3890360,1943092,1.7991,1.4434,0.9159,0.9159,0,0.2432,0.9772
"127",2007-06-30,"953127",6321910,"2007-06-30",-4602108,3284,4605392,91,0,1597346,-2,-1597348,1513200,-84148,0.9867,0.9894,1.3734,1.3727,7e-04,0.6322,1.1756
"128",2008-06-30,"953127",7835110,"2008-06-30",-6199456,3282,6202738,143,0,1899826,27758,-1872068,261930,-1610138,0.7945,0.8346,1.2637,1.2632,5e-04,0.7835,1.167
"129",2009-06-30,"953127",8097040,"2009-06-30",-8071524,31040,8102564,196,0,888330,0,-888330,1222930,334600,1.0413,1.0372,1.0031,0.9993,0.0038,0.8097,0.9994
"130",2010-06-30,"953127",9319970,"2010-06-30",-8959854,31040,8990894,248,0,157774,427116,269342,524010,793352,1.0851,1.0837,1.0401,1.0366,0.0035,0.932,1.0337
"131",2011-06-30,"953127",9843980,"2011-06-30",-8690512,458156,9148668,300,0,437294,2317416,1880122,-570340,1309782,1.1331,1.1274,1.1261,1.076,0.0501,0.9844,1.0711
"132",2012-06-30,"953127",9273640,"2012-06-30",-6810390,2775572,9585962,352,0,217740,658426,440686,1160190,1600876,1.1726,1.1687,1.257,0.9674,0.2895,0.9274,0.968
"133",2013-06-30,"953127",10433830,"2013-06-30",-6369704,3433998,9803702,404,0,-31040,3288424,3319464,-1699290,1620174,1.1553,1.1557,1.4146,1.0643,0.3503,1.0434,1.0645
"134",2014-06-30,"953127",8734540,"2014-06-30",-3050240,6722422,9772662,456,0,0,3964426,3964426,-3612230,352196,1.0403,1.0403,1.5817,0.8938,0.6879,0.8735,0.8938
"135",2015-06-30,"953127",5122310,"2015-03-31",914186,10686848,9772662,509,13,NA,NA,NA,NA,NA,NA,NA,1.6177,0.5241,1.0935,0.5122,0.5241
"136",2007-06-30,"9512251",NA,NA,NA,NA,NA,-79,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"137",2008-06-30,"9512251",NA,NA,NA,NA,NA,-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"138",2009-06-30,"9512251",808270,"2009-06-30",-950000,0,950000,26,0,1800000,0,-1800000,1641510,-158490,0.8039,0.9392,0.8508,0.8508,0,0.0808,0.9852
"139",2010-06-30,"9512251",2449780,"2010-06-30",-2750000,0,2750000,78,0,1350000,445461,-904539,1086030,181491,1.0741,1.0478,0.8908,0.8908,0,0.245,0.9686
"140",2011-06-30,"9512251",3535810,"2011-06-30",-3654539,445461,4100000,130,0,2550000,196405,-2353595,1935240,-418355,0.8817,0.9313,0.971,0.8624,0.1086,0.3536,0.9409
"141",2012-06-30,"9512251",5471050,"2012-06-30",-6008134,641866,6650000,182,0,950000,830227,-119773,1608510,1488737,1.2721,1.2319,0.9192,0.8227,0.0965,0.5471,0.8765
"142",2013-06-30,"9512251",7079560,"2013-06-30",-6127907,1472093,7600000,235,0,800000,0,-800000,2730350,1930350,1.2727,1.245,1.1252,0.9315,0.1937,0.708,0.9455
"143",2014-06-30,"9512251",9809910,"2014-06-30",-6927907,1472093,8400000,287,0,1150000,1429197,279197,281570,560767,1.0572,1.0512,1.3431,1.1678,0.1752,0.981,1.1476
"144",2015-06-30,"9512251",10091480,"2015-06-30",-6648710,2901290,9550000,339,0,NA,NA,NA,NA,NA,NA,NA,1.3605,1.0567,0.3038,1.0091,1.0567
"145",2012-06-30,"9531962",NA,NA,NA,NA,NA,-78,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"146",2013-06-30,"9531962",NA,NA,NA,NA,NA,-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"147",2014-06-30,"9531962",2221450,"2014-06-30",-2535788,45526,2581314,26,0,487901,9187,-478714,814500,335786,1.1512,1.1239,0.8782,0.8606,0.0176,0.2221,0.8828
"148",2015-06-30,"9531962",3035950,"2014-12-31",-3014502,54713,3069215,78,26,NA,NA,NA,NA,NA,NA,NA,1.007,0.9892,0.0178,0.3036,0.9892
"149",2001-06-30,"95220",NA,NA,NA,NA,NA,-33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"150",2002-06-30,"95220",32000,"2002-06-30",-121951,0,121951,19,0,1778919,0,-1778919,1611730,-167189,-4.2247,0.9077,0.2624,0.2624,0,0.0032,0.9904
"151",2003-06-30,"95220",1643730,"2003-06-30",-1900870,0,1900870,72,0,1275896,0,-1275896,1137630,-138266,0.9159,0.9526,0.8647,0.8647,0,0.1644,0.9726
"152",2004-06-30,"95220",2781360,"2004-06-30",-3176766,0,3176766,124,0,1217830,520813,-697017,1041590,344573,1.1239,1.0862,0.8755,0.8755,0,0.2781,0.9578
"153",2005-06-30,"95220",3822950,"2005-06-30",-3873783,520813,4394596,176,0,1442908,1223231,-219677,458880,239203,1.0626,1.0454,0.9884,0.8699,0.1185,0.3823,0.939
"154",2006-06-30,"95220",4281830,"2006-06-30",-4093460,1744044,5837504,228,0,1481324,-1,-1481325,1083550,-397775,0.9071,0.931,1.0323,0.7335,0.2988,0.4282,0.834
"155",2007-06-30,"95220",5365380,"2007-06-30",-5574785,1744043,7318828,280,0,1467554,3583642,2116088,2253720,4369808,1.8144,1.6395,0.9714,0.7331,0.2383,0.5365,0.7916
"156",2008-06-30,"95220",7619100,"2008-06-30",-3458697,5327685,8786382,333,0,169077,0,-169077,34200,-134877,0.9823,0.9827,1.4735,0.8671,0.6064,0.7619,0.8755
"157",2009-06-30,"95220",7653300,"2009-06-30",-3627774,5327685,8955459,385,0,267873,315,-267558,4110030,3842472,1.5021,1.4851,1.4495,0.8546,0.5949,0.7653,0.8611
