Date,Open,High,Low,Close,Volume,Adjusted Close
2016-03-15,11.44,11.44,11.44,11.44,0.0,11.44
2016-03-14,11.44,11.44,11.44,11.44,0.0,11.44
2016-03-11,11.42,11.42,11.42,11.42,0.0,11.42
2016-03-10,11.44,11.44,11.44,11.44,0.0,11.44
2016-03-09,11.47,11.47,11.47,11.47,0.0,11.47
2016-03-08,11.5,11.5,11.5,11.5,0.0,11.5
2016-03-07,11.44,11.44,11.44,11.44,0.0,11.44
2016-03-04,11.46,11.46,11.46,11.46,0.0,11.46
2016-03-03,11.48,11.48,11.48,11.48,0.0,11.48
2016-03-02,11.47,11.47,11.47,11.47,0.0,11.47
2016-03-01,11.48,11.48,11.48,11.48,0.0,11.48
2016-02-29,11.54,11.54,11.54,11.54,0.0,11.54
2016-02-26,11.52,11.52,11.52,11.52,0.0,11.496
2016-02-25,11.56,11.56,11.56,11.56,0.0,11.535917
2016-02-24,11.53,11.53,11.53,11.53,0.0,11.505979
2016-02-23,11.53,11.53,11.53,11.53,0.0,11.505979
2016-02-22,11.51,11.51,11.51,11.51,0.0,11.486021
2016-02-19,11.51,11.51,11.51,11.51,0.0,11.486021
2016-02-18,11.52,11.52,11.52,11.52,0.0,11.496
2016-02-17,11.47,11.47,11.47,11.47,0.0,11.446104
2016-02-16,11.49,11.49,11.49,11.49,0.0,11.466062
2016-02-12,11.51,11.51,11.51,11.51,0.0,11.486021
2016-02-11,11.57,11.57,11.57,11.57,0.0,11.545895
2016-02-10,11.56,11.56,11.56,11.56,0.0,11.535917
2016-02-09,11.54,11.54,11.54,11.54,0.0,11.515958
2016-02-08,11.54,11.54,11.54,11.54,0.0,11.515958
2016-02-05,11.49,11.49,11.49,11.49,0.0,11.466062
2016-02-04,11.49,11.49,11.49,11.49,0.0,11.466062
2016-02-03,11.47,11.47,11.47,11.47,0.0,11.446104
2016-02-02,11.48,11.48,11.48,11.48,0.0,11.456083
2016-02-01,11.42,11.42,11.42,11.42,0.0,11.396208
2016-01-29,11.45,11.45,11.45,11.45,0.0,11.426145
2016-01-28,11.4,11.4,11.4,11.4,0.0,11.351302
2016-01-27,11.39,11.39,11.39,11.39,0.0,11.341345
2016-01-26,11.39,11.39,11.39,11.39,0.0,11.341345
2016-01-25,11.38,11.38,11.38,11.38,0.0,11.331388
2016-01-22,11.36,11.36,11.36,11.36,0.0,11.311473
2016-01-21,11.38,11.38,11.38,11.38,0.0,11.331388
2016-01-20,11.4,11.4,11.4,11.4,0.0,11.351302
2016-01-19,11.38,11.38,11.38,11.38,0.0,11.331388
2016-01-15,11.4,11.4,11.4,11.4,0.0,11.351302
2016-01-14,11.37,11.37,11.37,11.37,0.0,11.32143
2016-01-13,11.4,11.4,11.4,11.4,0.0,11.351302
2016-01-12,11.37,11.37,11.37,11.37,0.0,11.32143
2016-01-11,11.34,11.34,11.34,11.34,0.0,11.291559
2016-01-08,11.38,11.38,11.38,11.38,0.0,11.331388
2016-01-07,11.35,11.35,11.35,11.35,0.0,11.301516
2016-01-06,11.33,11.33,11.33,11.33,0.0,11.281601
2016-01-05,11.28,11.28,11.28,11.28,0.0,11.231814
2016-01-04,11.28,11.28,11.28,11.28,0.0,11.231814
2015-12-31,11.26,11.26,11.26,11.26,0.0,11.2119
2015-12-30,11.24,11.24,11.24,11.24,0.0,11.166096
2015-12-29,11.23,11.23,11.23,11.23,0.0,11.156162
2015-12-28,11.28,11.28,11.28,11.28,0.0,11.205833
2015-12-24,11.28,11.28,11.28,11.28,0.0,11.205833
2015-12-23,11.26,11.26,11.26,11.26,0.0,11.185965
2015-12-22,11.28,11.28,11.28,11.28,0.0,11.205833
2015-12-21,11.34,11.34,11.34,11.34,0.0,11.230669
2015-12-18,11.34,11.34,11.34,11.34,0.0,11.230669
2015-12-17,11.32,11.32,11.32,11.32,0.0,11.210862
2015-12-16,11.28,11.28,11.28,11.28,0.0,11.171247
2015-12-15,11.31,11.31,11.31,11.31,0.0,11.200959
2015-12-14,11.34,11.34,11.34,11.34,0.0,11.230669
2015-12-11,11.41,11.41,11.41,11.41,0.0,11.299994
2015-12-10,11.35,11.35,11.35,11.35,0.0,11.240573
2015-12-09,11.38,11.38,11.38,11.38,0.0,11.270284
2015-12-08,11.37,11.37,11.37,11.37,0.0,11.26038
2015-12-07,11.37,11.37,11.37,11.37,0.0,11.26038
2015-12-04,11.34,11.34,11.34,11.34,0.0,11.230669
2015-12-03,11.32,11.32,11.32,11.32,0.0,11.210862
2015-12-02,11.41,11.41,11.41,11.41,0.0,11.299994
2015-12-01,11.43,11.43,11.43,11.43,0.0,11.319802
2015-11-30,11.39,11.39,11.39,11.39,0.0,11.280187
2015-11-27,11.39,11.39,11.39,11.39,0.0,11.255429
2015-11-25,11.38,11.38,11.38,11.38,0.0,11.245547
