DATE,ASSET-BACKED SECURITY SPREAD,BANK BOND SPREAD,COMMERCIAL MBS SPREAD,COMMERCIAL PAPER - T-BILL SPREAD,COMMERCIAL REAL ESTATE SPREAD,CORPORATE BOND SPREAD,COVERED INTEREST SPREAD,CREDIT MARKETS,EQUITY MARKETS,FINANCIAL BETA,FOREIGN EXCHANGE MARKETS,INTERBANK COST OF BORROWING,INTERBANK LIQUIDITY SPREAD,INTERBANK MARKETS,LIQUIDITY SPREAD,REAL ESTATE MARKET,RESIDENTIAL MBS SPREAD,RESIDENTIAL REAL ESTATE SPREAD,SECURITIZATION MARKET,STOCK MARKET CRASHES,TREASURY YIELD CURVE SPREAD,WEIGHTED DOLLAR CRASHES
2016-03-31,0.98636038366224,2.2185837696706,1.2251421268974,1.0242746251521,0.70452268187974,2.9420598912166,2.5081123622736,2.0412992770815,2.2199311288298,8.0123036652635,20.811727659361,10.415925341281,5.4543609053824,20.811727659361,8.0123036652635,5.1542409160595,1.8972754812424,3.2569654348171,19.182660273498,0.48980578488706,17.304586505321,1.3882679832902
2016-03-30,0.99011176497697,2.2111020822171,1.198966758398,1.0280892319946,0.68160683106096,2.9315241890719,2.5059877909457,2.0287514514502,2.2340159932355,8.0035306126032,20.815698773677,10.381886255764,5.4282698375867,20.815698773677,8.0035306126032,5.1336255813926,1.8933460535127,3.2402795278799,19.074539624864,0.47975232097832,17.262055088633,1.3327322152524
2016-03-29,0.99386314629169,2.2029881394858,1.1637290642507,1.0328100714019,0.63024178983546,2.910117430868,2.5040309489333,1.9659564309749,2.2489392424272,7.7752223612311,20.910564282333,10.259285843039,5.3933904214301,20.910564282333,7.7752223612311,5.1126099576084,1.8882747408018,3.2243352168067,18.976025507773,0.47201823127075,17.215577458025,1.2884298184768
2016-03-28,0.99723517443976,2.1910806650879,1.1262152511034,1.0366246782444,0.59312928997285,2.8879561263567,2.5022418362361,1.9358025248365,2.2628564298757,7.6879095990412,20.954687774731,10.181986207278,5.3511557688755,20.954687774731,7.6879095990412,5.0782618947691,1.8803151307852,3.1979467639839,18.843263443801,0.46243375846887,17.151122630673,1.2297070546595
2016-03-25,1.000269999773,2.1836622031622,1.1103034932797,1.0394066014666,0.41539171532965,2.8908904731079,2.5010677310287,1.9235621069601,2.2765500480479,7.6204406464399,20.977190755854,10.007462074474,5.3336422976815,20.977190755854,7.6204406464399,5.0591392155464,1.8753445726314,3.183794642915,18.749716759829,0.45732601895968,17.095437167586,1.1969535732827
2016-03-24,1.0032626747544,2.176939222042,1.1013886938633,1.0421885246887,0.39812098873696,2.9006436827856,2.5001172649083,1.9433759340705,2.2894611737531,7.6436265713276,20.956452714427,10.031719044255,5.3237791153484,20.956452714427,7.6436265713276,5.0421425721051,1.870491561461,3.1716510106441,18.668885501998,0.45292602966629,17.045890259486,1.1700692128462
2016-03-23,1.006213199384,2.1754007341994,1.0947289382708,1.0427154040869,0.3834213088215,2.9353807590878,2.4994463476469,1.9266082383494,2.3011985607579,7.6156363556974,21.084410842381,10.046055214663,5.3190582759411,21.084410842381,7.6156363556974,5.0395409783408,1.8698366568394,3.1697043215014,18.630346807577,0.44989890524932,17.026597658101,1.1538502442261
2016-03-22,1.0087000701432,2.1739886974124,1.096667854456,1.0457502294201,0.39107855653412,2.9449383456488,2.4989711145867,1.9679126621423,2.3115945321049,7.5421098191164,21.256051227809,10.114495211017,5.3251068514317,21.256051227809,7.5421098191164,5.0341705047416,1.868946658251,3.1652238464905,18.607546612529,0.44919115503352,17.01037433421,1.1479811232858
2016-03-21,1.0105546856246,2.1821026401437,1.1039177149743,1.0542856756699,0.38929000232387,2.9819111147137,2.4987474754996,1.9727194015823,2.3205931954752,7.3624711217879,21.488140797822,10.163261189595,5.3508607164126,21.488140797822,7.3624711217879,5.0604101580609,1.8750087241075,3.1854014339534,18.687134698889,0.45240587589323,17.063428988017,1.1712998349789
2016-03-18,1.0114819933654,2.1829667223566,1.1036648128632,1.0627789715679,0.39096677189598,3.0200576224791,2.4984958815265,1.9507816663473,2.3285299047832,7.1588109707469,21.637278202128,10.188831847032,5.3608925001531,21.637278202128,7.1588109707469,5.0633704451025,1.8758987226959,3.1874717224067,18.695443777773,0.45058960124305,17.084913930468,1.1599402460621
2016-03-17,1.0118191961802,2.1829667223566,1.1104931698631,1.0712722674658,0.40834928312681,3.0428896348193,2.4982722424394,1.966906600399,2.3359635832195,6.9106589097861,21.801858828772,10.252381344004,5.3765513558657,21.801858828772,6.9106589097861,5.0553789002881,1.8743034422073,3.1810754580808,18.665424416682,0.44919115503352,17.068252138363,1.1479811232858
2016-03-16,1.0115662940691,2.1886570198565,1.1163942191222,1.070661087364,0.43092978003116,3.0747482566893,2.4992227085598,2.0068975546938,2.3426706615079,6.6136284125755,21.920551023323,10.354468961482,5.3872786204117,21.920551023323,6.6136284125755,5.0685696271373,1.876771928858,3.1917976982793,18.707684981662,0.45170665278847,17.091052485454,1.16492584342
2016-03-15,1.0106389863283,2.1961597824859,1.1005878371781,1.069818080327,0.43020317988325,3.1202725505719,2.5000613551365,1.9820254727075,2.3483716780531,6.4517447027737,21.998649604867,10.380934236352,5.3772046863194,21.998649604867,6.4517447027737,5.0818711222782,1.8804326777686,3.2014384445096,18.761905159237,0.45453765365166,17.122183728597,1.1851837769883
2016-03-14,1.0093744757728,2.2076036030135,1.1022738512521,1.068384968364,0.42986782596883,3.1595369047188,2.5006763626262,1.954163151651,2.3531784174931,6.2564398399805,22.134991196377,10.397422662458,5.3876368984024,22.134991196377,6.2564398399805,5.0956038504507,1.8844628600554,3.2111409903953,18.830413288523,0.46270662602195,17.129637688222,1.2380689742789
2016-03-11,1.0076041609951,2.2226091282724,1.1060252325669,1.0681952917807,0.45658435448438,3.1965935122623,2.5001731746801,1.9443819958138,2.3572026644662,6.0425444608358,22.400173385689,10.454935701707,5.404433813615,22.400173385689,6.0425444608358,5.1326838409701,1.8927751110221,3.239908729948,18.995900570514,0.47639263923104,17.201984943414,1.3175229878693
2016-03-10,1.0047402278034,2.2377042415976,1.1065335220841,1.0684717533851,0.46748445867939,3.2316736064001,2.499675771971,1.9443864672447,2.3592202485695,5.7793640344468,22.659674603634,10.502440552865,5.4174497448703,22.659674603634,5.7793640344468,5.1701041917846,1.9014377485015,3.2686664432832,19.152686921164,0.48966210963092,17.269988096488,1.3930367150444
2016-03-09,1.0012869363407,2.2497031310987,1.1031648129029,1.0692127015539,0.46368488383176,3.2552984880151,2.4990684799194,1.9426038749886,2.359898228634,5.6446523958,22.785059352926,10.520553955389,5.4233675818962,22.785059352926,5.6446523958,5.2103787522571,1.9091509343783,3.3012278178788,19.327842041377,0.50617245345391,17.338444221236,1.4832253666868
2016-03-08,0.99749717862669,2.2574676278007,1.0924626337647,1.0692168364436,0.45485548558558,3.2850183239457,2.4981556065727,1.9127919779402,2.3590689061228,5.4976195996909,22.956793966409,10.509890300167,5.4166442766357,22.956793966409,5.4976195996909,5.2394942010869,1.9146582883854,3.3248359127016,19.440863487248,0.51622810593677,17.385867287177,1.5387680941348
2016-03-07,0.99324448667004,2.2610399485667,1.0785157128599,1.0664608310221,0.4558075893472,3.2977217764277,2.4974403580631,1.8823388434939,2.3566204566669,5.3614517164083,23.115751470293,10.489929023999,5.3992609791187,23.115751470293,5.3614517164083,5.2556064799783,1.9177239093917,3.3378825705866,19.507833903925,0.52322290830692,17.41181921279,1.5727917828281
2016-03-04,0.98869745700072,2.2689343756882,1.0719878174127,1.0583733006938,0.45480356048901,3.3168274218735,2.4968668168673,1.8711696970698,2.3519939151831,5.2516081886235,23.316200679806,10.491661411483,5.3879929507954,23.316200679806,5.2516081886235,5.2871076276945,1.9238408426662,3.3632667850283,19.619039825773,0.5320002279242,17.463215300403,1.6238242974456
2016-03-03,0.98364680327701,2.2747898249155,1.0592246433418,1.0452507014105,0.45234850779515,3.336276371662,2.4960474641036,1.8212432835112,2.3452487197675,5.2052810292297,23.567450654961,10.451164346839,5.3629119729447,23.567450654961,5.2052810292297,5.3181264360758,1.9297350966505,3.3883913394253,19.730898252821,0.5397214969924,17.524299080029,1.6668776757995
2016-03-02,0.97779594932363,2.2779916076968,1.0424158738184,1.0315808711464,0.43223119015783,3.3514803419811,2.4953977559344,1.7943203639999,2.3363812227566,5.180262583173,23.79268672671,10.40981087483,5.3297843019853,23.79268672671,5.180262583173,5.3332882073444,1.9324656653516,3.4008225419928,19.795173579189,0.54726427823264,17.54242526584,1.7054840351159
2016-03-01,0.97072333361841,2.2790873872615,1.0541858968324,1.0186915968398,0.46074221100455,3.3665192517563,2.4951413755724,1.8126990074364,2.3252236849844,5.2820423701849,23.961902873452,10.460325530754,5.3226882145521,23.961902873452,5.2820423701849,5.3402476831944,1.9334019130949,3.4068457700995,19.830439581262,0.55217231611349,17.548723629746,1.7295436354022
2016-02-29,0.96280832530747,2.2809016019145,1.059844941535,1.0058451456572,0.48640254988785,3.3879883713405,2.4952224016036,1.8416707468728,2.3122232143426,5.325125311192,24.12231691296,10.523507284047,5.3094000144142,24.12231691296,5.325125311192,5.3627613562168,1.9371638530029,3.4255975032139,19.902232576945,0.55749880489885,17.589676769464,1.7550570025815
2016-02-26,0.95388227475598,2.2809263741941,1.0688562087732,0.99278866634225,0.46265235002034,3.3942009908775,2.496144036703,1.8584588935566,2.2954792732013,5.4600252896222,24.169353582437,10.506935544359,5.2964535240655,24.169353582437,5.4600252896222,5.3737118193543,1.9390985290375,3.4346132903168,19.920557525045,0.55892903195387,17.599514927908,1.7621135651829
2016-02-25,0.94457651396534,2.2818363255434,1.0741162169838,0.97926821978752,0.46891825588645,3.401168319175,2.4971775462093,1.8546226859977,2.2759398761985,5.5936750763419,24.273755799188,10.497826683467,5.2797972762801,24.273755799188,5.5936750763419,5.3873898996805,1.9413840467168,3.4460058529637,19.956838011949,0.56077713045969,17.622946196366,1.7731146851229
2016-02-24,0.93434318516564,2.2860768512765,1.0820953603165,0.96517857579214,0.50229447527714,3.4093660574575,2.4983788226303,1.850786448936,2.2546673949885,5.6923420542707,24.413905882719,10.51549319929,5.2676939725507,24.413905882719,5.6923420542707,5.399705220797,1.9445126458689,3.4551925749282,20.007481225328,0.56355532720045,17.652959003886,1.7909668942418
2016-02-23,0.92204404274123,2.287682454827,1.082696782241,0.95151035643847,0.50386413766275,3.4127566860526,2.4999155983075,1.8979571839713,2.232388461261,5.7235268598074,24.471538727686,10.546882067255,5.2439336362477,24.471538727686,5.7235268598074,5.4065195697082,1.9454688635066,3.4610507062015,20.061327668115,0.56768918421426,17.680339852309,1.8132986315915
2016-02-22,0.90776335022986,2.2877072294052,1.088694365925,0.94382802874828,0.51700537815688,3.4049117467741,2.5013964979236,1.9236348143886,2.2093265967394,5.8280385258053,24.526082563821,10.556275033983,5.2279929743083,24.526082563821,5.8280385258053,5.4056092994967,1.9449029731089,3.4607063263878,20.112307426292,0.5730083966622,17.696757750673,1.8425412789566
2016-02-19,0.892049134231,2.2887225501759,1.0913610892503,0.94208918127472,0.53920229857398,3.3983801757594,2.5029333341043,1.9411505889649,2.1863202678858,5.8001007994486,24.636225051097,10.567986665288,5.2142219549319,24.636225051097,5.8001007994486,5.4074317402695,1.9450598543087,3.4623718859608,20.17828941716,0.5790609458271,17.725014917581,1.8742135537516
2016-02-18,0.87578642462845,2.2841519894115,1.0967479942537,0.9451557802633,0.54479846198065,3.3929106838959,2.5046938750514,1.9517908269189,2.1628660270086,5.6890174198087,24.642224443121,10.557059874855,5.201842188557,24.642224443121,5.6890174198087,5.3802231527247,1.9394161520712,3.4408070006535,20.131829869921,0.57830782021193,17.682667020048,1.8708550296615
2016-02-17,0.85935485037617,2.2785485649916,1.1021349410054,0.94822240304455,0.5574375546664,3.3838915557774,2.5067899351455,1.9334205664192,2.1398586120885,5.7091343510655,24.602326866615,10.521398224097,5.1882607594177,24.602326866615,5.7091343510655,5.3477286257032,1.9325874077824,3.4151412179207,20.078487408586,0.57569562050376,17.645141122765,1.857650665317
2016-02-16,0.84296515279248,2.2749473473336,1.0912275612434,0.9480428792927,0.52759198447945,3.3799595364907,2.5086623639265,1.9044835475606,2.1181365470764,5.5520865399943,24.612296405039,10.438833979534,5.1571829406622,24.612296405039,5.5520865399943,5.3308568997183,1.9286267151338,3.4022301845845,20.062280943611,0.57497644537187,17.633486581929,1.8538179163101
2016-02-15,0.82577419054313,2.2707349380631,1.0776218931936,0.94841136388637,0.49959029502403,3.3771175513298,2.510478904112,1.8709901299666,2.0973644339646,5.2138929484277,24.585198849925,10.355541314397,5.1225423856862,24.585198849925,5.2138929484277,5.309365350022,1.9243426839585,3.3850226660635,20.023067717132,0.57163912124604,17.613940535286,1.8374880605997
2016-02-12,0.80849863042466,2.2557509412725,1.0556900542579,0.94861121349298,0.50848313466035,3.3697746938734,2.5121836450674,1.8710105853576,2.0791074478439,4.7753163255678,24.45968549236,10.340559506803,5.0685508394481,24.45968549236,4.7753163255678,5.2432398893159,1.9079983271259,3.33524156219,19.848634978525,0.56141057319025,17.506684461448,1.7805399438871
2016-02-11,0.79185486687693,2.2440970699949,1.0429064325713,0.94676619985478,0.49222035760434,3.3672392449609,2.5138322970853,1.8873832719999,2.0636447495045,4.2558726464873,24.289594234322,10.324319921155,5.0256245692979,24.289594234322,4.2558726464873,5.183576066386,1.8939724017339,3.2896036646521,19.701755957956,0.55322021009751,17.409511567597,1.7390241802614
2016-02-10,0.77605399737655,2.2213342352256,1.021585427492,0.94622806642962,0.4584604674317,3.3528522105297,2.5154249443266,1.8591429435185,2.0492438381886,3.834942046098,24.15878600007,10.235124403995,4.9652017265237,24.15878600007,3.834942046098,5.0916918730991,1.8709489180712,3.220742955028,19.437679312983,0.53660349434133,17.255326321954,1.6457494966871
2016-02-09,0.76206561365129,2.2009949362096,1.017928518971,0.9463223144297,0.45192394746195,3.3390237317578,2.516961579817,1.8161741969428,2.0341157536314,3.4666485491822,24.070340782182,10.158199209611,4.9273113832615,24.070340782182,3.4666485491822,5.0068267458977,1.8500602336892,3.1567665122085,19.193868836838,0.52029346175515,17.115610966007,1.5579644090758
2016-02-08,0.74993189692565,2.1827844020398,1.0132603105282,0.94679633322424,0.43884754543741,3.3271230786605,2.5184981328492,1.797550648223,2.0195463037827,3.0360944416096,23.974390151904,10.101565708953,4.8927729427179,23.974390151904,3.0360944416096,4.9339824845652,1.8317177352828,3.1022647492823,18.959677124674,0.50308770227782,16.991681793679,1.4649076287181
2016-02-05,0.7393156547052,2.1632454967746,1.0165175783768,0.94724924719646,0.42107532912851,3.3146350468957,2.5200905161646,1.7975706512846,2.0043614928009,2.6276729541197,23.938902665144,10.057733036274,4.866327977053,23.938902665144,2.6276729541197,4.8599352187502,1.8129667982123,3.0469684205379,18.713720625811,0.48583906865847,16.856347517546,1.3715340396068
2016-02-04,0.7292048916334,2.1452231664438,1.0112801818116,0.944497656307,0.41817433418864,3.2948783545285,2.5217944453163,1.819142487862,1.9901822139084,2.2888164619251,23.887957297812,10.044171835804,4.8302058961958,23.887957297812,2.2888164619251,4.7977652649069,1.7945334094144,3.0032318554925,18.551523949191,0.47400562959898,16.77275540065,1.3047629189417
2016-02-03,0.71955769164629,2.1320914387707,1.0129995671629,0.94164059305342,0.41633542050326,3.2845698438917,2.523498286688,1.8511693625028,1.9757230287145,1.8260648307427,23.940285574962,10.0512959423,4.8062892906334,23.940285574962,1.8260648307427,4.7553512890399,1.7820740343946,2.9732772546453,18.433153902932,0.46392065613206,16.717669584834,1.2515636619657
2016-02-02,0.71062701550423,2.1206038013352,1.0389821556064,0.9450233353783,0.44798361896963,3.2710747519872,2.5253138879126,1.9052786722957,1.9614312610726,1.4278582269938,23.955982571893,10.111082192238,4.8152363078241,23.955982571893,1.4278582269938,4.7202358955834,1.7714545468052,2.9487813487782,18.351057543034,0.45521725386789,16.689775504228,1.2060647849387
2016-02-01,0.70275013515824,2.1042672498408,1.0686749791335,0.94931257316865,0.48125291997739,3.2360262549586,2.5270734689494,1.9639444730494,1.9473627954417,1.265107929876,23.901500620284,10.155659912377,4.8250049373012,23.901500620284,1.265107929876,4.6618371767825,1.754439860686,2.9073973160965,18.21067849438,0.44529395279346,16.614951419632,1.1504331219546
2016-01-29,0.69584278316332,2.0993559418645,1.1150643899099,0.95368610851979,0.52223976700906,3.210509048333,2.5287770345923,2.0183084322972,1.9331821812278,1.1674423490019,23.934841859368,10.213016463459,4.8639492234575,23.934841859368,1.1674423490019,4.6404082599397,1.7479967924284,2.8924114675113,18.171016811719,0.44133238974998,16.597577263822,1.1321071581468
2016-01-28,0.68914600125749,2.0911137541413,1.1506193708532,0.95616207571201,0.56389754069839,3.1801832443325,2.5304805426823,2.056321081066,1.9188333504315,1.1506312750582,23.987160191831,10.249715759211,4.887041201964,23.987160191831,1.1506312750582,4.6125553486409,1.7392575994159,2.873297749225,18.103109465738,0.43533225221305,16.568798967734,1.0989782457909
2016-01-27,0.68206962130849,2.0835455679259,1.1848247551366,0.9607253191304,0.59655359639987,3.1357948526695,2.5322959388375,2.1297216116334,1.9037574659839,0.93919335699235,23.855429509435,10.298123465524,4.9111652635015,23.855429509435,0.93919335699235,4.572569215723,1.7256417000959,2.8469275156271,18.000116440636,0.4305003984003,16.4996654394,1.0699506028358
2016-01-26,0.67478227763038,2.0789076342543,1.2241752387935,0.96490918510143,0.64587179998337,3.079412802967,2.5340554301224,2.2074015486132,1.8903026747177,0.82303267587543,23.763423474669,10.357044256404,4.9427743357796,23.763423474669,0.82303267587543,4.554226603154,1.7194664714694,2.8347601316846,17.944928835115,0.42774115365933,16.464744342246,1.0524433392092
2016-01-25,0.66757912224253,2.0712760020159,1.2624302211279,0.9656358862772,0.69949620433166,3.0247072432853,2.5354793769492,2.2739561620979,1.8776863151756,0.67489948784299,23.542086703509,10.41132530184,4.9669212316635,23.542086703509,0.67489948784299,4.5142491053987,1.7058556093669,2.8083934960318,17.850086028309,0.42475148238022,16.396049420321,1.0292851256072
2016-01-22,0.66050235660886,2.0622948309817,1.2999686692423,0.96591986553629,0.74378355378457,2.9778848513118,2.5366796296272,2.3594943579242,1.8668029332534,0.6909985655227,23.303539594969,10.484645325901,4.9886857223692,23.303539594969,0.6909985655227,4.4450591586445,1.6814420163515,2.7636171422931,17.683072932862,0.42156551788178,16.260242273996,1.0012651409842
2016-01-21,0.6536361982089,2.0593640431226,1.3384358810704,0.96921843146089,0.76537224612307,2.9357576745707,2.537544341848,2.4178896516472,1.8567579364743,0.68432474769881,23.155909901346,10.513321850663,5.0206545538628,23.155909901346,0.68432474769881,4.4099783072705,1.6683054913778,2.7416728158927,17.573892443611,0.41931776918475,16.172681348786,0.98189332563989
2016-01-20,0.64668558703098,2.0507200282754,1.3677959742877,0.96827921143051,0.80177843671747,2.876716863455,2.5381294172933,2.4594002232764,1.848725604872,0.70585988303574,22.859088378576,10.524750545614,5.0334808010246,22.859088378576,0.70585988303574,4.3559836406044,1.6487618285498,2.7072218120546,17.420217570477,0.41448543730916,16.067137164485,0.93859496868277
2016-01-19,0.63981919170003,2.0392508250933,1.3873742572389,0.96755118224719,0.82185861918274,2.8295297562552,2.5384348575887,2.5152816322811,1.8411963591298,0.7058627737619,22.364069119483,10.546301224438,5.0339954562794,22.364069119483,0.7058627737619,4.2825498263993,1.6233551776046,2.6591946487947,17.215674743611,0.40843319845453,15.922993756942,0.88424778821492
2016-01-18,0.63388035596545,2.0234378381099,1.407880459259,0.96229020481991,0.8555819848049,2.7835703042034,2.5386284402292,2.5668859182069,1.8348970842093,0.745151746836,21.790467124021,10.579563731654,5.0274888581543,21.790467124021,0.745151746836,4.17848716742,1.584728176925,2.593758990495,16.96505219747,0.40012011957799,15.740683726625,0.82424835126676
2016-01-15,0.62865828723929,2.006128016307,1.4073461971451,0.95551112991911,0.84379261341319,2.7440967537549,2.5385983027149,2.5729216216206,1.8305546752291,0.78287879965202,21.255043787549,10.529963966733,4.9976436306105,21.255043787549,0.78287879965202,4.0881129424537,1.5522165748295,2.5358963676242,16.735257442108,0.3922933228851,15.586006995146,0.75695712407675
2016-01-14,0.62406859256953,1.9861822554156,1.4297727700758,0.95311708191083,0.76691473639906,2.6971015015012,2.5381207118549,2.5938313899914,1.8274422502048,0.8969868901754,20.538401554404,10.423410589951,4.9931406999718,20.538401554404,0.8969868901754,3.9799265967825,1.5126205097772,2.4673060870053,16.475659777196,0.38341705710221,15.408955036483,0.68328768361116
2016-01-13,0.62074384070279,1.9712539862035,1.4591988981068,0.94775038321045,0.701218646947,2.6696750236748,2.5371956668996,2.6239667507383,1.8262867427107,1.0609315435711,19.848230952969,10.35834283097,4.9989471082235,19.848230952969,1.0609315435711,3.9006283873547,1.4827814066047,2.41784698075,16.295769742159,0.37680125275995,15.292431585444,0.62653690395458
2016-01-12,0.6186929149017,1.9517346995619,1.4592753564364,0.94170097823977,0.69378703841989,2.6434110960409,2.5360364190335,2.6239820894213,1.8258505016631,1.2078701402374,18.983352995086,10.323067144579,4.9714039491398,18.983352995086,1.2078701402374,3.793934515855,1.4425332278317,2.3514012880232,16.046516498043,0.36783839490892,15.117381226477,0.5612968766564
2016-01-11,0.61749417557666,1.9354468574833,1.4449049996467,0.92748145285419,0.66952233481324,2.6201561244212,2.5345870414506,2.6173890333092,1.8266926830702,1.4102073086929,18.138919665184,10.268347217064,4.9253274855609,18.138919665184,1.4102073086929,3.7051534168444,1.4087328454581,2.2964205713863,15.839827127017,0.35899384436902,14.973725955745,0.50710732690324
2016-01-08,0.61664159206053,1.9246473919116,1.4300886916147,0.91190252604635,0.61003032754483,2.5828568651537,2.5331272040165,2.5854852388931,1.8290369002325,1.5701619293427,17.42075056487,10.140536535841,4.8832802016332,17.42075056487,1.5701619293427,3.705415137294,1.4083996924634,2.2970154448307,15.844332146577,0.35323622493578,15.008906382517,0.48218953912373
2016-01-07,0.61611058467213,1.9092885343116,1.4237300662748,0.89678017718831,0.6846533026604,2.5521243579775,2.531915605026,2.5854466101263,1.8315818705317,1.7198529106285,16.66137549662,10.185721746322,4.8459093624468,16.66137549662,1.7198529106285,3.6767099056912,1.3972947354389,2.2794151702523,15.795184425578,0.34716824496458,14.987411892127,0.4606042884859
2016-01-06,0.61626300757041,1.8953057173726,1.4195420743195,0.88601269396397,0.74501219057133,2.5300483250962,2.5308613154083,2.5918272422296,1.8338955566453,1.8545244477404,15.985085081179,10.231644629951,4.8171234932265,15.985085081179,1.8545244477404,3.6527785695458,1.3878434947846,2.2649350747612,15.761938106063,0.34193516409805,14.967939588135,0.45206335382973
2016-01-05,0.61684573970284,1.8831838177846,1.4170187451008,0.87150399100328,0.75880032636077,2.4976171000046,2.52996431698,2.5801084938039,1.8367607164692,2.0170518341551,15.50180537197,10.203250953618,4.7885522935916,15.50180537197,2.0170518341551,3.628084809738,1.3771303808858,2.2509544288522,15.714139654864,0.33815116192334,14.921475057243,0.45451343569748
2016-01-04,0.61705743717259,1.8811267443832,1.4057349312363,0.85769864012158,0.74765007752022,2.4871496187136,2.5291686820233,2.5729637163887,1.8396741031763,2.1787979328689,15.345788613981,10.176606197822,4.7616177529137,15.345788613981,2.1787979328689,3.6709915639137,1.3921082774916,2.2788832864221,15.808618789134,0.33954396681115,14.983243401083,0.48583142123969
2016-01-01,0.61643365850898,1.8798583186583,1.3907403869145,0.84500013294604,0.74343415999276,2.4697663003259,2.5286421692734,2.5671562566796,1.8416293911998,2.2356054554753,15.260431366331,10.150628277472,4.7320324970279,15.260431366331,2.2356054554753,3.7201873067207,1.4089237276091,2.3112635791116,15.929699013866,0.34038102042043,15.057625704883,0.53169228856227
